,home_score,away_score,home_team_name,away_team_name,home_formation,away_fromation,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,HomePlayer12,HomePlayer13,HomePlayer14,HomePlayer15,HomePlayer16,HomePlayer17,HomePlayer18,HomePlayer19,HomePlayer20,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,AwayPlayer12,AwayPlayer13,AwayPlayer14,AwayPlayer15,AwayPlayer16,AwayPlayer17,AwayPlayer18,AwayPlayer19,AwayPlayer20,Matchweek,home_GD_prior,away_GD_prior,home_Points_prior,away_Points_prior
127,0,2,Crystal Palace,Southampton,"<strong class=""matchTeamFormation"" data-team-id=""6"">4-5-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""20"">4-4-2</strong>",Vicente Guaita,James Tomkins,Gary Cahill,Jairo Riedewald,Martin Kelly,Cheikhou Kouyaté,Wilfried Zaha,James McCarthy,James McArthur,Jordan Ayew,Cenk Tosun,Wayne Hennessey,Joel Ward,Scott Dann,Max Meyer,Giovanni McGregor,Brandon Pierrick,Connor Wickham,,,Alex McCarthy,Ryan Bertrand,Jack Stephens,Jannik Vestergaard,Cédric Soares,Nathan Redmond,Pierre-Emile Højbjerg,Stuart Armstrong,James Ward-Prowse,Shane Long,Michael Obafemi,Angus Gunn,Maya Yoshida,Moussa Djenepo,Oriol Romeu,Sofiane Boufal,Ché Adams,Danny Ings,,,Matchweek 24,-4,-13,30,28
128,2,2,Everton,Newcastle United,"<strong class=""matchTeamFormation"" data-team-id=""7"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""23"">5-4-1</strong>",Jordan Pickford,Yerry Mina,Mason Holgate,Lucas Digne,Djibril Sidibé,Theo Walcott,Morgan Schneiderlin,Fabian Delph,Bernard,Moise Kean,Dominic Calvert-Lewin,Jonas Lössl,Leighton Baines,Michael Keane,Séamus Coleman,Tom Davies,Oumar Niasse,Anthony Gordon,,,Martin Dúbravka,Isaac Hayden,Federico Fernández,Ciaran Clark,Jamaal Lascelles,Matt Ritchie,Christian Atsu,Sean Longstaff,Miguel Almirón,Matty Longstaff,Joelinton,Karl Darlow,Liam Gibson,Emil Krafth,Fabian Schär,Florian Lejeune,Jonjo Shelvey,Thomas Allan,,,Matchweek 24,-7,-12,29,29
129,0,1,Sheffield United,Manchester City,"<strong class=""matchTeamFormation"" data-team-id=""18"">3-5-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""11"">3-4-2-1</strong>",Dean Henderson,Jack O'Connell,John Egan,Chris Basham,George Baldock,Oliver Norwood,Muhamed Besic,Enda Stevens,John Fleck,Billy Sharp,Oliver McBurnie,Michael Verrips,Phil Jagielka,Kieron Freeman,John Lundstram,Ben Osborn,Lys Mousset,Callum Robinson,,,Ederson,Aymeric Laporte,Nicolás Otamendi,Fernandinho,Rodri,Kyle Walker,Kevin De Bruyne,Oleksandr Zinchenko,Riyad Mahrez,Gabriel Jesus,Raheem Sterling,Claudio Bravo,Eric García,João Cancelo,Ilkay Gündogan,Bernardo Silva,Sergio Agüero,Phil Foden,,,Matchweek 24,3,37,33,48
130,2,2,Chelsea,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""4"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">4-2-3-1</strong>",Kepa,Antonio Rüdiger,Emerson,Andreas Christensen,César Azpilicueta,Mateo Kovacic,Jorginho,N'Golo Kanté,Callum Hudson-Odoi,Willian,Tammy Abraham,Willy Caballero,Marcos Alonso,Kurt Zouma,Mason Mount,Ross Barkley,Michy Batshuayi,Pedro,,,Bernd Leno,Bukayo Saka,Shkodran Mustafi,David Luiz,Héctor Bellerín,Gabriel Martinelli,Lucas Torreira,Granit Xhaka,Mesut Özil,Nicolas Pépé,Alexandre Lacazette,Emiliano Martínez,Rob Holding,Joe Willock,Dani Ceballos,Mattéo Guendouzi,Ainsley Maitland-Niles,Eddie Nketiah,,,Matchweek 24,9,-2,39,29
131,2,1,Burnley,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">4-1-4-1</strong>",Nick Pope,Charlie Taylor,Phil Bardsley,James Tarkowski,Ben Mee,Dwight McNeil,Jeff Hendrick,Ashley Westwood,Jack Cork,Chris Wood,Jay Rodríguez,Joe Hart,Matthew Lowton,Erik Pieters,Kevin Long,Aaron Lennon,Robert Brady,Matej Vydra,,,Kasper Schmeichel,Christian Fuchs,Çaglar Söyüncü,Ricardo Pereira,Jonny Evans,Ayoze Pérez,Nampalys Mendy,Harvey Barnes,James Maddison,Dennis Praet,Jamie Vardy,Danny Ward,Wes Morgan,James Justin,Youri Tielemans,Marc Albrighton,Demarai Gray,Kelechi Iheanacho,,,Matchweek 23,-13,26,24,45
132,2,0,Liverpool,Manchester United,"<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""12"">3-4-1-2</strong>",Alisson Becker,Andy Robertson,Virgil van Dijk,Joe Gomez,Trent Alexander-Arnold,Alex Oxlade-Chamberlain,Georginio Wijnaldum,Jordan Henderson,Mohamed Salah,Sadio Mané,Roberto Firmino,Adrián,Joël Matip,Fabinho,Curtis Jones,Adam Lallana,Takumi Minamino,Divock Origi,,,David de Gea,Victor Lindelöf,Luke Shaw,Harry Maguire,Brandon Williams,Aaron Wan-Bissaka,Nemanja Matic,Fred,Andreas Pereira,Daniel James,Anthony Martial,Sergio Romero,Diogo Dalot,Eric Bailly,Phil Jones,Juan Mata,Jesse Lingard,Mason Greenwood,,,Matchweek 23,36,11,61,34
133,1,1,Arsenal,Sheffield United,"<strong class=""matchTeamFormation"" data-team-id=""1"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""18"">3-5-2</strong>",Bernd Leno,Shkodran Mustafi,Bukayo Saka,David Luiz,Ainsley Maitland-Niles,Gabriel Martinelli,Granit Xhaka,Nicolas Pépé,Mesut Özil,Lucas Torreira,Alexandre Lacazette,Emiliano Martínez,Rob Holding,Héctor Bellerín,Mattéo Guendouzi,Dani Ceballos,Joe Willock,Eddie Nketiah,,,Dean Henderson,Jack O'Connell,Chris Basham,John Egan,John Fleck,Enda Stevens,John Lundstram,George Baldock,Oliver Norwood,Lys Mousset,Oliver McBurnie,Michael Verrips,Phil Jagielka,Kieron Freeman,Muhamed Besic,Ben Osborn,Billy Sharp,Callum Robinson,,,Matchweek 23,-2,3,28,32
134,1,1,Brighton and Hove Albion,Aston Villa,"<strong class=""matchTeamFormation"" data-team-id=""131"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""2"">3-4-3</strong>",Mathew Ryan,Lewis Dunk,Steven Alzate,Bernardo,Adam Webster,Leandro Trossard,Dale Stephens,Davy Pröpper,Aaron Mooy,Neal Maupay,Aaron Connolly,David Button,Martín Montoya,Shane Duffy,Yves Bissouma,Pascal Groß,Glenn Murray,Alireza Jahanbakhsh,,,Pepe Reina,Tyrone Mings,Ezri Konsa,Kortney Hause,Danny Drinkwater,Marvelous Nakamba,Matt Targett,Frédéric Guilbert,Jack Grealish,Anwar El Ghazi,Trézéguet,Ørjan Nyland,James Chester,Neil Taylor,Douglas Luiz,Henri Lansbury,Conor Hourihane,Indiana Vassilev,,,Matchweek 23,-5,-15,24,21
135,2,2,Manchester City,Crystal Palace,"<strong class=""matchTeamFormation"" data-team-id=""11"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""6"">4-5-1</strong>",Ederson,João Cancelo,Fernandinho,Benjamin Mendy,John Stones,David Silva,Kevin De Bruyne,Ilkay Gündogan,Sergio Agüero,Raheem Sterling,Bernardo Silva,Claudio Bravo,Kyle Walker,Nicolás Otamendi,Rodri,Riyad Mahrez,Phil Foden,Gabriel Jesus,,,Vicente Guaita,Jairo Riedewald,Martin Kelly,Gary Cahill,James Tomkins,Jordan Ayew,James McCarthy,James McArthur,Wilfried Zaha,Cheikhou Kouyaté,Cenk Tosun,Wayne Hennessey,Sam Woods,Joel Ward,Scott Dann,Giovanni McGregor,Brandon Pierrick,Connor Wickham,,,Matchweek 23,37,-4,47,29
136,1,0,Norwich City,Bournemouth,"<strong class=""matchTeamFormation"" data-team-id=""14"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""127"">4-3-3</strong>",Tim Krul,Ben Godfrey,Sam Byram,Christoph Zimmermann,Max Aarons,Alexander Tettey,Emiliano Buendía,Todd Cantwell,Ondrej Duda,Kenny McLean,Teemu Pukki,Ralf Fährmann,Grant Hanley,Jamal Lewis,Tom Trybull,Lukas Rupp,Onel Hernández,Josip Drmic,,,Aaron Ramsdale,Diego Rico,Adam Smith,Steve Cook,Nathan Aké,Philip Billing,Dan Gosling,Jefferson Lerma,Ryan Fraser,Callum Wilson,Harry Wilson,Artur Boruc,Jack Simpson,Simon Francis,Lewis Cook,Andrew Surman,Sam Surridge,Dominic Solanke,,,Matchweek 23,-23,-15,14,20
137,2,3,Southampton,Wolverhampton Wanderers,"<strong class=""matchTeamFormation"" data-team-id=""20"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""38"">3-4-3</strong>",Alex McCarthy,Jan Bednarek,Ryan Bertrand,Cédric Soares,Jack Stephens,Pierre-Emile Højbjerg,Nathan Redmond,Stuart Armstrong,James Ward-Prowse,Danny Ings,Shane Long,Angus Gunn,Jannik Vestergaard,Moussa Djenepo,Oriol Romeu,Sofiane Boufal,Ché Adams,Michael Obafemi,,,Rui Patrício,Conor Coady,Leander Dendoncker,Romain Saïss,Rúben Neves,Matt Doherty,João Moutinho,Jonny Otto,Raúl Jiménez,Adama Traoré,Pedro Neto,John Ruddy,Oskar Buur,Maximilian Kilman,Ryan Giles,Bruno Jordão,Morgan Gibbs-White,Benny Ashley-Seal,,,Matchweek 23,-12,3,28,31
138,1,1,West Ham United,Everton,"<strong class=""matchTeamFormation"" data-team-id=""25"">4-4-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""7"">4-4-2</strong>",Darren Randolph,Aaron Cresswell,Angelo Ogbonna,Pablo Zabaleta,Issa Diop,Mark Noble,Robert Snodgrass,Pablo Fornals,Declan Rice,Manuel Lanzini,Sébastien Haller,David Martin,Fabián Balbuena,Gonçalo Cardoso,Winston Reid,Arthur Masuaku,Jeremy Ngakia,Albian Ajeti,,,Jordan Pickford,Lucas Digne,Yerry Mina,Mason Holgate,Séamus Coleman,Theo Walcott,Tom Davies,Fabian Delph,Bernard,Moise Kean,Dominic Calvert-Lewin,Maarten Stekelenburg,Djibril Sidibé,Lewis Gibson,Leighton Baines,Morgan Schneiderlin,Oumar Niasse,Anthony Gordon,,,Matchweek 23,-8,-7,22,28
139,1,0,Newcastle United,Chelsea,"<strong class=""matchTeamFormation"" data-team-id=""23"">5-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""4"">4-3-3</strong>",Martin Dúbravka,Federico Fernández,Ciaran Clark,Emil Krafth,Jamaal Lascelles,Jetro Willems,Allan Saint-Maximin,Jonjo Shelvey,Isaac Hayden,Miguel Almirón,Joelinton,Karl Darlow,Fabian Schär,Florian Lejeune,Matty Longstaff,Christian Atsu,Sean Longstaff,Matt Ritchie,,,Kepa,Antonio Rüdiger,Reece James,Andreas Christensen,César Azpilicueta,Jorginho,Mason Mount,N'Golo Kanté,Callum Hudson-Odoi,Tammy Abraham,Willian,Willy Caballero,Emerson,Kurt Zouma,Mateo Kovacic,Ross Barkley,Michy Batshuayi,Pedro,,,Matchweek 23,-13,10,26,39
140,0,0,Watford,Tottenham Hotspur,"<strong class=""matchTeamFormation"" data-team-id=""33"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""21"">4-3-3</strong>",Ben Foster,Craig Cathcart,Craig Dawson,Adam Masina,Adrian Mariappa,Étienne Capoue,Ismaïla Sarr,Nathaniel Chalobah,Abdoulaye Doucouré,Gerard Deulofeu,Troy Deeney,Heurelho Gomes,Christian Kabasele,José Holebas,Domingos Quina,Roberto Pereyra,Ignacio Pussetto,Andre Gray,,,Paulo Gazzaniga,Japhet Tanganga,Sèrge Aurier,Jan Vertonghen,Toby Alderweireld,Harry Winks,Giovani Lo Celso,Dele Alli,Lucas Moura,Son Heung-Min,Érik Lamela,Michel Vorm,Davinson Sánchez,Ryan Sessegnon,Christian Eriksen,Gedson Fernandes,Oliver Skipp,Eric Dier,,,Matchweek 23,-14,5,22,30
141,0,3,Bournemouth,Watford,"<strong class=""matchTeamFormation"" data-team-id=""127"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""33"">4-2-3-1</strong>",Mark Travers,Steve Cook,Nathan Aké,Simon Francis,Adam Smith,Harry Wilson,Ryan Fraser,Dan Gosling,Jefferson Lerma,Callum Wilson,Dominic Solanke,Artur Boruc,Diego Rico,Jack Simpson,Andrew Surman,Philip Billing,Lewis Cook,Sam Surridge,,,Ben Foster,Adam Masina,Craig Dawson,Craig Cathcart,Adrian Mariappa,Ismaïla Sarr,Abdoulaye Doucouré,Étienne Capoue,Nathaniel Chalobah,Gerard Deulofeu,Troy Deeney,Heurelho Gomes,José Holebas,Tom Dele-Bashiru,Roberto Pereyra,Domingos Quina,Isaac Success,Andre Gray,,,Matchweek 22,-12,-17,20,19
142,1,6,Aston Villa,Manchester City,"<strong class=""matchTeamFormation"" data-team-id=""2"">5-3-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""11"">4-3-3</strong>",Ørjan Nyland,Ezri Konsa,Neil Taylor,Kortney Hause,Tyrone Mings,Ahmed El Mohamady,Douglas Luiz,Danny Drinkwater,Conor Hourihane,Jack Grealish,Anwar El Ghazi,Lovre Kalinic,James Chester,Frédéric Guilbert,Henri Lansbury,Trézéguet,Indiana Vassilev,Marvelous Nakamba,,,Ederson,Fernandinho,Benjamin Mendy,John Stones,João Cancelo,David Silva,Kevin De Bruyne,Rodri,Gabriel Jesus,Riyad Mahrez,Sergio Agüero,Claudio Bravo,Nicolás Otamendi,Kyle Walker,Bernardo Silva,Ilkay Gündogan,Phil Foden,Raheem Sterling,,,Matchweek 22,-10,32,21,44
143,1,1,Crystal Palace,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""6"">4-5-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">4-2-3-1</strong>",Vicente Guaita,James Tomkins,Jairo Riedewald,Gary Cahill,Martin Kelly,Max Meyer,James McArthur,Cheikhou Kouyaté,James McCarthy,Wilfried Zaha,Jordan Ayew,Wayne Hennessey,Scott Dann,Sam Woods,Nya Kirby,Brandon Pierrick,Cenk Tosun,Connor Wickham,,,Bernd Leno,Sead Kolasinac,David Luiz,Ainsley Maitland-Niles,Sokratis Papastathopoulos,Pierre-Emerick Aubameyang,Nicolas Pépé,Mesut Özil,Lucas Torreira,Granit Xhaka,Alexandre Lacazette,Emiliano Martínez,Rob Holding,Bukayo Saka,Mattéo Guendouzi,Joe Willock,Gabriel Martinelli,Reiss Nelson,,,Matchweek 22,-4,-2,28,27
144,3,0,Chelsea,Burnley,"<strong class=""matchTeamFormation"" data-team-id=""4"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-1-1</strong>",Kepa,César Azpilicueta,Antonio Rüdiger,Andreas Christensen,Reece James,Jorginho,Ross Barkley,Mason Mount,Willian,Tammy Abraham,Callum Hudson-Odoi,Willy Caballero,Kurt Zouma,Emerson,Fikayo Tomori,Mateo Kovacic,Michy Batshuayi,Pedro,,,Nick Pope,James Tarkowski,Matthew Lowton,Ben Mee,Charlie Taylor,Aaron Lennon,Jack Cork,Ashley Westwood,Dwight McNeil,Jeff Hendrick,Chris Wood,Joe Hart,Ali Koiki,Erik Pieters,Kevin Long,Ben Gibson,Phil Bardsley,Matej Vydra,,,Matchweek 22,7,-10,36,24
145,1,0,Everton,Brighton and Hove Albion,"<strong class=""matchTeamFormation"" data-team-id=""7"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""131"">3-4-3</strong>",Jordan Pickford,Lucas Digne,Mason Holgate,Michael Keane,Djibril Sidibé,Tom Davies,Theo Walcott,Gylfi Sigurdsson,Bernard,Dominic Calvert-Lewin,Richarlison,Jonas Lössl,Yerry Mina,Leighton Baines,Séamus Coleman,Fabian Delph,Morgan Schneiderlin,Moise Kean,,,Mathew Ryan,Lewis Dunk,Shane Duffy,Adam Webster,Davy Pröpper,Bernardo,Martín Montoya,Dale Stephens,Neal Maupay,Leandro Trossard,Alireza Jahanbakhsh,David Button,Ezequiel Schelotto,Solly March,Yves Bissouma,Pascal Groß,Glenn Murray,Steven Alzate,,,Matchweek 22,-8,-4,25,24
146,1,2,Leicester City,Southampton,"<strong class=""matchTeamFormation"" data-team-id=""26"">4-1-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""20"">4-4-2</strong>",Kasper Schmeichel,Jonny Evans,Ben Chilwell,Ricardo Pereira,Çaglar Söyüncü,James Maddison,Ayoze Pérez,Harvey Barnes,Hamza Choudhury,Dennis Praet,Jamie Vardy,Danny Ward,James Justin,Filip Benkovic,Marc Albrighton,Demarai Gray,Youri Tielemans,Kelechi Iheanacho,,,Alex McCarthy,Ryan Bertrand,Jack Stephens,Cédric Soares,Jan Bednarek,Stuart Armstrong,James Ward-Prowse,Pierre-Emile Højbjerg,Nathan Redmond,Shane Long,Danny Ings,Angus Gunn,Maya Yoshida,Moussa Djenepo,Oriol Romeu,Sofiane Boufal,Michael Obafemi,Ché Adams,,,Matchweek 22,27,-13,45,25
147,4,0,Manchester United,Norwich City,"<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""14"">4-2-3-1</strong>",David de Gea,Harry Maguire,Aaron Wan-Bissaka,Brandon Williams,Victor Lindelöf,Nemanja Matic,Andreas Pereira,Fred,Marcus Rashford,Juan Mata,Anthony Martial,Lee Grant,Diogo Dalot,Phil Jones,Daniel James,Angel Gomes,Mason Greenwood,Tahith Chong,,,Tim Krul,Christoph Zimmermann,Sam Byram,Grant Hanley,Max Aarons,Mario Vrancic,Emiliano Buendía,Kenny McLean,Todd Cantwell,Alexander Tettey,Adam Idah,Ralf Fährmann,Jamal Lewis,Marco Stiepermann,Moritz Leitner,Onel Hernández,Tom Trybull,Ibrahim Amadou,,,Matchweek 22,7,-19,31,14
148,1,1,Wolverhampton Wanderers,Newcastle United,"<strong class=""matchTeamFormation"" data-team-id=""38"">3-4-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""23"">5-4-1</strong>",Rui Patrício,Leander Dendoncker,Conor Coady,Romain Saïss,Jonny Otto,Rúben Neves,João Moutinho,Matt Doherty,Adama Traoré,Pedro Neto,Raúl Jiménez,John Ruddy,Ryan Bennett,Rúben Vinagre,Maximilian Kilman,Oskar Buur,Morgan Gibbs-White,Benny Ashley-Seal,,,Martin Dúbravka,Isaac Hayden,Paul Dummett,Jetro Willems,Federico Fernández,Ciaran Clark,Matty Longstaff,Sean Longstaff,Joelinton,Miguel Almirón,Dwight Gayle,Karl Darlow,Florian Lejeune,Matt Ritchie,Christian Atsu,Kelland Watts,Thomas Allan,Andy Carroll,,,Matchweek 22,3,-13,30,25
149,0,1,Tottenham Hotspur,Liverpool,"<strong class=""matchTeamFormation"" data-team-id=""21"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>",Paulo Gazzaniga,Danny Rose,Toby Alderweireld,Davinson Sánchez,Japhet Tanganga,Harry Winks,Christian Eriksen,Sèrge Aurier,Son Heung-Min,Dele Alli,Lucas Moura,Michel Vorm,Jan Vertonghen,Eric Dier,Érik Lamela,Ryan Sessegnon,Giovani Lo Celso,Oliver Skipp,,,Alisson Becker,Virgil van Dijk,Joe Gomez,Andy Robertson,Trent Alexander-Arnold,Jordan Henderson,Georginio Wijnaldum,Alex Oxlade-Chamberlain,Sadio Mané,Roberto Firmino,Mohamed Salah,Adrián,Nathaniel Phillips,Neco Williams,Adam Lallana,Divock Origi,Takumi Minamino,Xherdan Shaqiri,,,Matchweek 22,6,35,30,58
150,1,0,Sheffield United,West Ham United,"<strong class=""matchTeamFormation"" data-team-id=""18"">3-5-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""25"">3-4-2-1</strong>",Dean Henderson,John Egan,Jack O'Connell,Chris Basham,Enda Stevens,Oliver Norwood,John Fleck,John Lundstram,George Baldock,David McGoldrick,Oliver McBurnie,Jake Eastwood,Phil Jagielka,Ben Osborn,Muhamed Besic,Lys Mousset,Billy Sharp,Callum Robinson,,,Lukasz Fabianski,Angelo Ogbonna,Fabián Balbuena,Aaron Cresswell,Arthur Masuaku,Declan Rice,Pablo Zabaleta,Mark Noble,Sébastien Haller,Manuel Lanzini,Felipe Anderson,David Martin,Jeremy Ngakia,Issa Diop,Gonçalo Cardoso,Bernardo Rosa,Pablo Fornals,Robert Snodgrass,,,Matchweek 22,2,-7,29,22
151,2,0,Liverpool,Sheffield United,"<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""18"">3-5-2</strong>",Alisson Becker,Trent Alexander-Arnold,Joe Gomez,Andy Robertson,Virgil van Dijk,Jordan Henderson,James Milner,Georginio Wijnaldum,Sadio Mané,Roberto Firmino,Mohamed Salah,Adrián,Nathaniel Phillips,Neco Williams,Harvey Elliott,Curtis Jones,Adam Lallana,Divock Origi,,,Dean Henderson,Chris Basham,Jack O'Connell,John Egan,Oliver Norwood,Enda Stevens,George Baldock,John Fleck,John Lundstram,David McGoldrick,Lys Mousset,Michael Verrips,Phil Jagielka,Muhamed Besic,Ben Osborn,Oliver McBurnie,Billy Sharp,Callum Robinson,,,Matchweek 21,33,4,55,29
152,1,1,Brighton and Hove Albion,Chelsea,"<strong class=""matchTeamFormation"" data-team-id=""131"">4-1-2-1-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""4"">4-3-3</strong>",Mathew Ryan,Lewis Dunk,Dan Burn,Martín Montoya,Adam Webster,Davy Pröpper,Yves Bissouma,Steven Alzate,Aaron Mooy,Leandro Trossard,Neal Maupay,David Button,Bernardo,Shane Duffy,Dale Stephens,Pascal Groß,Aaron Connolly,Alireza Jahanbakhsh,,,Kepa,Kurt Zouma,César Azpilicueta,Antonio Rüdiger,Reece James,N'Golo Kanté,Jorginho,Mason Mount,Christian Pulisic,Tammy Abraham,Willian,Willy Caballero,Andreas Christensen,Tariq Lamptey,Emerson,Mateo Kovacic,Michy Batshuayi,Callum Hudson-Odoi,,,Matchweek 21,-4,7,23,35
153,0,3,Newcastle United,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""23"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">3-1-4-2</strong>",Martin Dúbravka,Fabian Schär,Florian Lejeune,Federico Fernández,Javier Manquillo,Jonjo Shelvey,Isaac Hayden,Jetro Willems,Miguel Almirón,Yoshinori Muto,Joelinton,Karl Darlow,Emil Krafth,DeAndre Yedlin,Sean Longstaff,Christian Atsu,Andy Carroll,Dwight Gayle,,,Kasper Schmeichel,Çaglar Söyüncü,Christian Fuchs,Jonny Evans,Ben Chilwell,James Maddison,Ricardo Pereira,Wilfred Ndidi,Youri Tielemans,Ayoze Pérez,Kelechi Iheanacho,Danny Ward,James Justin,Wes Morgan,Marc Albrighton,Demarai Gray,Hamza Choudhury,Harvey Barnes,,,Matchweek 21,-10,24,25,42
154,1,0,Southampton,Tottenham Hotspur,"<strong class=""matchTeamFormation"" data-team-id=""20"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""21"">4-2-3-1</strong>",Alex McCarthy,Jan Bednarek,Jack Stephens,Ryan Bertrand,Cédric Soares,Stuart Armstrong,James Ward-Prowse,Pierre-Emile Højbjerg,Moussa Djenepo,Nathan Redmond,Danny Ings,Angus Gunn,Jannik Vestergaard,Maya Yoshida,Oriol Romeu,Michael Obafemi,Shane Long,Ché Adams,,,Paulo Gazzaniga,Toby Alderweireld,Jan Vertonghen,Sèrge Aurier,Ryan Sessegnon,Dele Alli,Christian Eriksen,Moussa Sissoko,Tanguy Ndombélé,Lucas Moura,Harry Kane,Michel Vorm,Japhet Tanganga,Davinson Sánchez,Érik Lamela,Oliver Skipp,Harry Winks,Giovani Lo Celso,,,Matchweek 21,-14,7,22,30
155,2,1,Watford,Wolverhampton Wanderers,"<strong class=""matchTeamFormation"" data-team-id=""33"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""38"">3-4-3</strong>",Ben Foster,Craig Cathcart,Craig Dawson,Kiko Femenía,Christian Kabasele,Nathaniel Chalobah,Étienne Capoue,Ismaïla Sarr,Abdoulaye Doucouré,Gerard Deulofeu,Troy Deeney,Heurelho Gomes,Adam Masina,José Holebas,Domingos Quina,Roberto Pereyra,Andre Gray,Isaac Success,,,Rui Patrício,Conor Coady,Ryan Bennett,Romain Saïss,Leander Dendoncker,Jonny Otto,Matt Doherty,João Moutinho,Pedro Neto,Adama Traoré,Raúl Jiménez,John Ruddy,Rúben Vinagre,Maximilian Kilman,Rúben Neves,Owen Otasowie,Diogo Jota,Patrick Cutrone,,,Matchweek 21,-18,4,16,30
156,2,1,Manchester City,Everton,"<strong class=""matchTeamFormation"" data-team-id=""11"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""7"">3-5-2</strong>",Claudio Bravo,Rodri,Fernandinho,Eric García,Ilkay Gündogan,Kevin De Bruyne,João Cancelo,Benjamin Mendy,Phil Foden,Gabriel Jesus,Riyad Mahrez,Scott Carson,Angeliño,Kyle Walker,David Silva,Bernardo Silva,Sergio Agüero,Raheem Sterling,,,Jordan Pickford,Yerry Mina,Séamus Coleman,Mason Holgate,Lucas Digne,Gylfi Sigurdsson,Djibril Sidibé,Fabian Delph,Tom Davies,Richarlison,Dominic Calvert-Lewin,Maarten Stekelenburg,Michael Keane,Leighton Baines,Cenk Tosun,Theo Walcott,Moise Kean,Anthony Gordon,,,Matchweek 21,31,-7,41,25
157,1,1,Norwich City,Crystal Palace,"<strong class=""matchTeamFormation"" data-team-id=""14"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""6"">4-5-1</strong>",Tim Krul,Christoph Zimmermann,Grant Hanley,Sam Byram,Max Aarons,Mario Vrancic,Alexander Tettey,Kenny McLean,Emiliano Buendía,Todd Cantwell,Teemu Pukki,Michael McGovern,Jamal Lewis,Marco Stiepermann,Onel Hernández,Tom Trybull,Ibrahim Amadou,Adam Idah,,,Vicente Guaita,Martin Kelly,James Tomkins,Mamadou Sakho,Jairo Riedewald,James McArthur,Luka Milivojevic,Wilfried Zaha,Max Meyer,James McCarthy,Jordan Ayew,Wayne Hennessey,Sam Woods,Cheikhou Kouyaté,Brandon Pierrick,Nya Kirby,Connor Wickham,James Daly,,,Matchweek 21,-19,-4,13,27
