,home_score,away_score,home_team_name,away_team_name,home_formation,away_fromation,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,HomePlayer12,HomePlayer13,HomePlayer14,HomePlayer15,HomePlayer16,HomePlayer17,HomePlayer18,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,AwayPlayer12,AwayPlayer13,AwayPlayer14,AwayPlayer15,AwayPlayer16,AwayPlayer17,AwayPlayer18,Matchweek,home_GD_prior,away_GD_prior,home_Points_prior,away_Points_prior
30,3,1,Wolverhampton Wanderers,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""38"">3-5-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">4-2-3-1</strong>",Rui Patrício,Willy-Arnaud Boly,Ryan Bennett,Conor Coady,Jonny Otto,Leander Dendoncker,Matt Doherty,Rúben Neves,João Moutinho,Raúl Jiménez,Diogo Jota,John Ruddy,Rúben Vinagre,Romain Saïss,Morgan Gibbs-White,Hélder Costa,Adama Traoré,Ivan Cavaleiro,Bernd Leno,Ainsley Maitland-Niles,Nacho Monreal,Laurent Koscielny,Sokratis Papastathopoulos,Henrikh Mkhitaryan,Alex Iwobi,Mesut Özil,Lucas Torreira,Granit Xhaka,Alexandre Lacazette,Petr Cech,Shkodran Mustafi,Sead Kolasinac,Joe Willock,Mattéo Guendouzi,Mohamed Elneny,Eddie Nketiah,Matchweek 35,-1,25,48,66
31,0,2,Manchester United,Manchester City,"<strong class=""matchTeamFormation"" data-team-id=""12"">5-3-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""11"">4-3-3</strong>",David de Gea,Luke Shaw,Victor Lindelöf,Ashley Young,Matteo Darmian,Chris Smalling,Paul Pogba,Fred,Andreas Pereira,Jesse Lingard,Marcus Rashford,Sergio Romero,Diogo Dalot,Juan Mata,Nemanja Matic,Romelu Lukaku,Alexis Sánchez,Anthony Martial,Ederson,Kyle Walker,Vincent Kompany,Aymeric Laporte,Oleksandr Zinchenko,Fernandinho,Ilkay Gündogan,David Silva,Raheem Sterling,Sergio Agüero,Bernardo Silva,Arijanet Muric,Nicolás Otamendi,Danilo,Leroy Sané,Gabriel Jesus,Phil Foden,Riyad Mahrez,Matchweek 35,15,65,64,86
32,1,0,Tottenham Hotspur,Brighton and Hove Albion,"<strong class=""matchTeamFormation"" data-team-id=""21"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""131"">4-3-3</strong>",Hugo Lloris,Jan Vertonghen,Toby Alderweireld,Kieran Trippier,Danny Rose,Christian Eriksen,Dele Alli,Victor Wanyama,Lucas Moura,Son Heung-Min,Fernando Llorente,Paulo Gazzaniga,Ben Davies,Juan Foyth,Davinson Sánchez,Eric Dier,Oliver Skipp,Vincent Janssen,Mathew Ryan,Shane Duffy,Bernardo,Lewis Dunk,Martín Montoya,Pascal Groß,Yves Bissouma,Dale Stephens,Jürgen Locadia,Florin Andone,Alireza Jahanbakhsh,David Button,Gaëtan Bong,Leon Balogun,Dan Burn,Solly March,Beram Kayal,Glenn Murray,Matchweek 35,29,-21,67,34
33,1,1,Watford,Southampton,"<strong class=""matchTeamFormation"" data-team-id=""33"">4-2-2-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""20"">3-4-2-1</strong>",Ben Foster,Craig Cathcart,Adam Masina,Christian Kabasele,Daryl Janmaat,Abdoulaye Doucouré,Roberto Pereyra,Will Hughes,Étienne Capoue,Andre Gray,Gerard Deulofeu,Heurelho Gomes,Adrian Mariappa,Kiko Femenía,Miguel Britos,Ken Sema,Nathaniel Chalobah,Isaac Success,Angus Gunn,Jan Bednarek,Maya Yoshida,Jack Stephens,James Ward-Prowse,Ryan Bertrand,Pierre-Emile Højbjerg,Oriol Romeu,Nathan Redmond,Shane Long,Stuart Armstrong,Fraser Forster,Kayne Ramsay,Yan Valery,Mario Lemina,Josh Sims,Danny Ings,Charlie Austin,Matchweek 35,0,-17,49,36
34,2,2,Chelsea,Burnley,"<strong class=""matchTeamFormation"" data-team-id=""4"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-2</strong>",Kepa,César Azpilicueta,Andreas Christensen,David Luiz,Emerson,Jorginho,Ruben Loftus-Cheek,N'Golo Kanté,Eden Hazard,Callum Hudson-Odoi,Gonzalo Higuaín,Willy Caballero,Davide Zappacosta,Gary Cahill,Ross Barkley,Mateo Kovacic,Pedro,Olivier Giroud,Tom Heaton,Charlie Taylor,Matthew Lowton,Ben Mee,James Tarkowski,Jack Cork,Ashley Westwood,Dwight McNeil,Jeff Hendrick,Chris Wood,Ashley Barnes,Joe Hart,Stephen Ward,Ben Gibson,Kevin Long,Jóhann Gudmundsson,Robert Brady,Matej Vydra,Matchweek 35,21,-18,66,39
35,4,0,Everton,Manchester United,"<strong class=""matchTeamFormation"" data-team-id=""7"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""12"">4-3-3</strong>",Jordan Pickford,Kurt Zouma,Séamus Coleman,Michael Keane,Lucas Digne,Gylfi Sigurdsson,Bernard,Morgan Schneiderlin,Richarlison,Idrissa Gueye,Dominic Calvert-Lewin,Maarten Stekelenburg,Phil Jagielka,Tom Davies,James McCarthy,Cenk Tosun,Theo Walcott,Ademola Lookman,David de Gea,Diogo Dalot,Victor Lindelöf,Phil Jones,Chris Smalling,Nemanja Matic,Paul Pogba,Fred,Romelu Lukaku,Marcus Rashford,Anthony Martial,Sergio Romero,Ashley Young,Jesse Lingard,Juan Mata,Scott McTominay,Andreas Pereira,Alexis Sánchez,Matchweek 35,2,17,46,64
36,2,3,Arsenal,Crystal Palace,"<strong class=""matchTeamFormation"" data-team-id=""1"">3-4-1-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""6"">4-4-2</strong>",Bernd Leno,Shkodran Mustafi,Laurent Koscielny,Konstantinos Mavropanos,Carl Jenkinson,Mohamed Elneny,Sead Kolasinac,Mattéo Guendouzi,Alexandre Lacazette,Pierre-Emerick Aubameyang,Mesut Özil,Petr Cech,Nacho Monreal,Ainsley Maitland-Niles,Lucas Torreira,Alex Iwobi,Henrikh Mkhitaryan,Eddie Nketiah,Vicente Guaita,Joel Ward,Aaron Wan-Bissaka,Martin Kelly,Scott Dann,Luka Milivojevic,James McArthur,Cheikhou Kouyaté,Max Meyer,Wilfried Zaha,Christian Benteke,Wayne Hennessey,Patrick van Aanholt,Andros Townsend,Bakary Sako,Jairo Riedewald,Jordan Ayew,Michy Batshuayi,Matchweek 35,24,-6,66,39
37,0,2,Cardiff City,Liverpool,"<strong class=""matchTeamFormation"" data-team-id=""46"">4-1-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>",Neil Etheridge,Lee Peltier,Bruno Ecuele Manga,Sean Morrison,Joe Bennett,Joe Ralls,Junior Hoilett,Víctor Camarasa,Aron Gunnarsson,Nathaniel Méndez-Laing,Oumar Niasse,Alex Smithies,Greg Cunningham,Leandro Bacuna,Kadeem Harris,Bobby De Cordova-Reid,Josh Murphy,Kenneth Zohore,Alisson Becker,Trent Alexander-Arnold,Virgil van Dijk,Andy Robertson,Joël Matip,Jordan Henderson,Georginio Wijnaldum,Naby Keïta,Sadio Mané,Roberto Firmino,Mohamed Salah,Simon Mignolet,Joe Gomez,Fabinho,James Milner,Divock Origi,Xherdan Shaqiri,Daniel Sturridge,Matchweek 35,-33,57,31,85
38,0,1,Bournemouth,Fulham,"<strong class=""matchTeamFormation"" data-team-id=""127"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""34"">4-2-3-1</strong>",Artur Boruc,Chris Mepham,Junior Stanislas,Nathan Aké,Steve Cook,Ryan Fraser,Dan Gosling,Jefferson Lerma,David Brooks,Callum Wilson,Joshua King,Asmir Begovic,Jack Simpson,Emerson Hyndman,Nnamdi Ofoborh,Sam Surridge,Dominic Solanke,Lys Mousset,Sergio Rico,Maxime Le Marchand,Tim Ream,Joe Bryan,Denis Odoi,Ryan Babel,Calum Chambers,Ryan Sessegnon,Frank Anguissa,Jean Seri,Aleksandar Mitrovic,Fabri,Cyrus Christie,Håvard Nordtveit,Harvey Elliott,Neeskens Kebano,André Schürrle,Floyd Ayité,Matchweek 35,-12,-44,41,20
39,3,1,Newcastle United,Southampton,"<strong class=""matchTeamFormation"" data-team-id=""23"">5-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""20"">3-4-2-1</strong>",Martin Dúbravka,Fabian Schär,Matt Ritchie,Paul Dummett,Javier Manquillo,Jamaal Lascelles,Miguel Almirón,Ki Sung-Yeung,Isaac Hayden,Ayoze Pérez,Salomón Rondón,Karl Darlow,DeAndre Yedlin,Federico Fernández,Jonjo Shelvey,Mohamed Diamé,Christian Atsu,Yoshinori Muto,Angus Gunn,Jack Stephens,Jan Bednarek,Maya Yoshida,James Ward-Prowse,Ryan Bertrand,Pierre-Emile Højbjerg,Oriol Romeu,Nathan Redmond,Josh Sims,Danny Ings,Fraser Forster,Kayne Ramsay,Stuart Armstrong,Mario Lemina,Callum Slattery,Shane Long,Charlie Austin,Matchweek 35,-11,-15,38,37
40,1,0,Manchester City,Tottenham Hotspur,"<strong class=""matchTeamFormation"" data-team-id=""11"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""21"">5-3-2</strong>",Ederson,Aymeric Laporte,Kyle Walker,Oleksandr Zinchenko,John Stones,Ilkay Gündogan,Kevin De Bruyne,Phil Foden,Sergio Agüero,Bernardo Silva,Raheem Sterling,Arijanet Muric,Nicolás Otamendi,Fernandinho,David Silva,Leroy Sané,Riyad Mahrez,Gabriel Jesus,Paulo Gazzaniga,Davinson Sánchez,Toby Alderweireld,Jan Vertonghen,Juan Foyth,Ben Davies,Eric Dier,Christian Eriksen,Dele Alli,Lucas Moura,Son Heung-Min,Michel Vorm,Danny Rose,Kyle Walker-Peters,Victor Wanyama,Oliver Skipp,Fernando Llorente,Vincent Janssen,Matchweek 35,66,31,86,70
41,1,2,Huddersfield Town,Watford,"<strong class=""matchTeamFormation"" data-team-id=""159"">4-4-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""33"">4-2-2-2</strong>",Jonas Lössl,Erik Durm,Terence Kongolo,Christopher Schindler,Tommy Smith,Elias Kachunga,Isaac Mbenza,Juninho Bacuna,Jonathan Hogg,Aaron Mooy,Steve Mounié,Joel Coleman,Chris Löwe,Jon Gorenc Stankovic,Florent Hadërgjonaj,Alex Pritchard,Matty Daly,Karlan Grant,Ben Foster,Craig Cathcart,Adrian Mariappa,Kiko Femenía,Adam Masina,Abdoulaye Doucouré,Will Hughes,Ken Sema,Étienne Capoue,Gerard Deulofeu,Andre Gray,Heurelho Gomes,Christian Kabasele,Daryl Janmaat,Marc Navarro,Miguel Britos,Nathaniel Chalobah,Isaac Success,Matchweek 35,-48,-1,14,47
42,2,2,West Ham United,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""25"">4-1-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">4-4-1-1</strong>",Lukasz Fabianski,Pablo Zabaleta,Fabián Balbuena,Arthur Masuaku,Angelo Ogbonna,Mark Noble,Felipe Anderson,Michail Antonio,Robert Snodgrass,Declan Rice,Marko Arnautovic,Adrián,Issa Diop,Ryan Fredericks,Jack Wilshere,Grady Diangana,Pedro Obiang,Lucas Pérez,Kasper Schmeichel,Ricardo Pereira,Ben Chilwell,Harry Maguire,Jonny Evans,Demarai Gray,Wilfred Ndidi,Youri Tielemans,Marc Albrighton,Jamie Vardy,James Maddison,Danny Ward,Christian Fuchs,Çaglar Söyüncü,Nampalys Mendy,Harvey Barnes,Shinji Okazaki,Kelechi Iheanacho,Matchweek 35,-10,1,42,47
43,0,0,Wolverhampton Wanderers,Brighton and Hove Albion,"<strong class=""matchTeamFormation"" data-team-id=""38"">3-5-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""131"">4-3-3</strong>",Rui Patrício,Willy-Arnaud Boly,Ryan Bennett,Conor Coady,João Moutinho,Morgan Gibbs-White,Rúben Neves,Matt Doherty,Jonny Otto,Diogo Jota,Raúl Jiménez,John Ruddy,Rúben Vinagre,Romain Saïss,Leander Dendoncker,Hélder Costa,Adama Traoré,Ivan Cavaleiro,Mathew Ryan,Shane Duffy,Bruno,Lewis Dunk,Gaëtan Bong,Davy Pröpper,Dale Stephens,Pascal Groß,Glenn Murray,José Izquierdo,Solly March,David Button,Bernardo,Dan Burn,Beram Kayal,Florin Andone,Jürgen Locadia,Alireza Jahanbakhsh,Matchweek 35,1,-22,50,33
44,0,2,Brighton and Hove Albion,Cardiff City,"<strong class=""matchTeamFormation"" data-team-id=""131"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""46"">4-2-3-1</strong>",Mathew Ryan,Lewis Dunk,Shane Duffy,Bernardo,Bruno,Pascal Groß,Davy Pröpper,Dale Stephens,Alireza Jahanbakhsh,Solly March,Glenn Murray,David Button,Dan Burn,Gaëtan Bong,Beram Kayal,José Izquierdo,Florin Andone,Jürgen Locadia,Neil Etheridge,Joe Bennett,Sean Morrison,Bruno Ecuele Manga,Lee Peltier,Nathaniel Méndez-Laing,Víctor Camarasa,Junior Hoilett,Aron Gunnarsson,Joe Ralls,Oumar Niasse,Brian Murphy,Kadeem Harris,Bobby De Cordova-Reid,Josh Murphy,Leandro Bacuna,Kenneth Zohore,Rhys Healey,Matchweek 34,-19,-35,33,28
45,0,1,Watford,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""33"">3-5-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">4-2-3-1</strong>",Ben Foster,Christian Kabasele,Daryl Janmaat,Craig Cathcart,Will Hughes,Abdoulaye Doucouré,Étienne Capoue,Kiko Femenía,Adam Masina,Troy Deeney,Andre Gray,Heurelho Gomes,Marc Navarro,Adrian Mariappa,Miguel Britos,Nathaniel Chalobah,Ken Sema,Isaac Success,Bernd Leno,Konstantinos Mavropanos,Nacho Monreal,Laurent Koscielny,Shkodran Mustafi,Lucas Torreira,Granit Xhaka,Aaron Ramsey,Alex Iwobi,Henrikh Mkhitaryan,Pierre-Emerick Aubameyang,Petr Cech,Sead Kolasinac,Ainsley Maitland-Niles,Mesut Özil,Mattéo Guendouzi,Mohamed Elneny,Alexandre Lacazette,Matchweek 34,0,25,46,63
46,1,3,Crystal Palace,Manchester City,"<strong class=""matchTeamFormation"" data-team-id=""6"">4-5-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""11"">4-2-3-1</strong>",Vicente Guaita,Aaron Wan-Bissaka,Scott Dann,Patrick van Aanholt,Martin Kelly,James McArthur,Jeffrey Schlupp,Wilfried Zaha,Luka Milivojevic,Andros Townsend,Christian Benteke,Wayne Hennessey,Joel Ward,Max Meyer,Cheikhou Kouyaté,Bakary Sako,Michy Batshuayi,Jordan Ayew,Ederson,Benjamin Mendy,Vincent Kompany,Kyle Walker,Aymeric Laporte,Leroy Sané,Raheem Sterling,Kevin De Bruyne,Ilkay Gündogan,David Silva,Sergio Agüero,Arijanet Muric,Danilo,Nicolás Otamendi,John Stones,Bernardo Silva,Gabriel Jesus,Riyad Mahrez,Matchweek 34,-4,62,39,80
47,2,0,Liverpool,Chelsea,"<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""4"">4-3-3</strong>",Alisson Becker,Virgil van Dijk,Joël Matip,Andy Robertson,Trent Alexander-Arnold,Jordan Henderson,Fabinho,Naby Keïta,Mohamed Salah,Sadio Mané,Roberto Firmino,Simon Mignolet,Dejan Lovren,Georginio Wijnaldum,James Milner,Daniel Sturridge,Xherdan Shaqiri,Divock Origi,Kepa,Antonio Rüdiger,Emerson,César Azpilicueta,David Luiz,Jorginho,Ruben Loftus-Cheek,N'Golo Kanté,Callum Hudson-Odoi,Willian,Eden Hazard,Willy Caballero,Andreas Christensen,Ross Barkley,Mateo Kovacic,Olivier Giroud,Gonzalo Higuaín,Pedro,Matchweek 34,55,23,82,66
48,4,0,Tottenham Hotspur,Huddersfield Town,"<strong class=""matchTeamFormation"" data-team-id=""21"">3-4-1-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""159"">5-4-1</strong>",Hugo Lloris,Davinson Sánchez,Jan Vertonghen,Juan Foyth,Moussa Sissoko,Kyle Walker-Peters,Ben Davies,Victor Wanyama,Lucas Moura,Fernando Llorente,Christian Eriksen,Paulo Gazzaniga,Toby Alderweireld,Danny Rose,Kieran Trippier,Oliver Skipp,George Marsh,Son Heung-Min,Ben Hamer,Christopher Schindler,Florent Hadërgjonaj,Terence Kongolo,Erik Durm,Jon Gorenc Stankovic,Juninho Bacuna,Jonathan Hogg,Chris Löwe,Elias Kachunga,Karlan Grant,Joel Coleman,Tommy Smith,Zanka,Alex Pritchard,Danny Williams,Aaron Mooy,Steve Mounié,Matchweek 34,26,-44,64,14
49,0,5,Brighton and Hove Albion,Bournemouth,"<strong class=""matchTeamFormation"" data-team-id=""131"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""127"">4-4-2</strong>",Mathew Ryan,Lewis Dunk,Shane Duffy,Martín Montoya,Bernardo,Davy Pröpper,Dale Stephens,Yves Bissouma,Florin Andone,Anthony Knockaert,Jürgen Locadia,David Button,Dan Burn,Gaëtan Bong,Beram Kayal,Alireza Jahanbakhsh,Glenn Murray,José Izquierdo,Artur Boruc,Adam Smith,Nathan Aké,Steve Cook,Chris Mepham,Jefferson Lerma,Ryan Fraser,David Brooks,Dan Gosling,Joshua King,Callum Wilson,Asmir Begovic,Nathaniel Clyne,Jack Simpson,Junior Stanislas,Jordon Ibe,Lys Mousset,Dominic Solanke,Matchweek 34,-16,-17,33,38
50,2,0,Burnley,Cardiff City,"<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""46"">4-2-3-1</strong>",Tom Heaton,James Tarkowski,Matthew Lowton,Charlie Taylor,Ben Mee,Jack Cork,Dwight McNeil,Jeff Hendrick,Ashley Westwood,Chris Wood,Ashley Barnes,Joe Hart,Kevin Long,Ben Gibson,Stephen Ward,Robert Brady,Jóhann Gudmundsson,Matej Vydra,Neil Etheridge,Lee Peltier,Bruno Ecuele Manga,Sean Morrison,Joe Bennett,Víctor Camarasa,Junior Hoilett,Aron Gunnarsson,Josh Murphy,Harry Arter,Kenneth Zohore,Brian Murphy,Greg Cunningham,Leandro Bacuna,Bobby De Cordova-Reid,Joe Ralls,Oumar Niasse,Nathaniel Méndez-Laing,Matchweek 34,-20,-31,36,31
51,2,0,Fulham,Everton,"<strong class=""matchTeamFormation"" data-team-id=""34"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""7"">4-2-3-1</strong>",Sergio Rico,Joe Bryan,Timothy Fosu-Mensah,Maxime Le Marchand,Tim Ream,Frank Anguissa,Calum Chambers,Ryan Sessegnon,Tom Cairney,Ryan Babel,Aleksandar Mitrovic,Fabri,Denis Odoi,Cyrus Christie,André Schürrle,Harvey Elliott,Jean Seri,Neeskens Kebano,Jordan Pickford,Séamus Coleman,Kurt Zouma,Phil Jagielka,Lucas Digne,André Gomes,Gylfi Sigurdsson,Bernard,Richarlison,Idrissa Gueye,Dominic Calvert-Lewin,Maarten Stekelenburg,Michael Keane,Leighton Baines,Tom Davies,Cenk Tosun,Ademola Lookman,Theo Walcott,Matchweek 34,-46,4,17,46
52,3,1,Southampton,Wolverhampton Wanderers,"<strong class=""matchTeamFormation"" data-team-id=""20"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""38"">3-5-2</strong>",Angus Gunn,Jannik Vestergaard,Maya Yoshida,Jan Bednarek,Pierre-Emile Højbjerg,Yan Valery,Ryan Bertrand,James Ward-Prowse,Nathan Redmond,Josh Sims,Danny Ings,Alex McCarthy,Jack Stephens,Matt Targett,Stuart Armstrong,Oriol Romeu,Charlie Austin,Shane Long,Rui Patrício,Romain Saïss,Willy-Arnaud Boly,Conor Coady,Matt Doherty,Jonny Otto,Leander Dendoncker,Rúben Neves,João Moutinho,Raúl Jiménez,Diogo Jota,John Ruddy,Rúben Vinagre,Ryan Bennett,Morgan Gibbs-White,Adama Traoré,Ivan Cavaleiro,Hélder Costa,Matchweek 34,-17,1,33,47
53,2,1,Manchester United,West Ham United,"<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""25"">4-1-4-1</strong>",David de Gea,Phil Jones,Diogo Dalot,Marcos Rojo,Chris Smalling,Fred,Paul Pogba,Anthony Martial,Jesse Lingard,Juan Mata,Romelu Lukaku,Sergio Romero,Victor Lindelöf,Matteo Darmian,Scott McTominay,Andreas Pereira,Marcus Rashford,Mason Greenwood,Lukasz Fabianski,Pablo Zabaleta,Fabián Balbuena,Angelo Ogbonna,Arthur Masuaku,Declan Rice,Robert Snodgrass,Manuel Lanzini,Felipe Anderson,Mark Noble,Chicharito,Adrián,Ryan Fredericks,Issa Diop,Pedro Obiang,Nathan Holland,Michail Antonio,Grady Diangana,Matchweek 34,18,-9,61,42
54,0,1,Leicester City,Newcastle United,"<strong class=""matchTeamFormation"" data-team-id=""26"">4-1-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""23"">5-4-1</strong>",Kasper Schmeichel,Ricardo Pereira,Harry Maguire,Ben Chilwell,Wes Morgan,Harvey Barnes,Demarai Gray,James Maddison,Wilfred Ndidi,Youri Tielemans,Jamie Vardy,Danny Ward,Jonny Evans,Christian Fuchs,Nampalys Mendy,Marc Albrighton,Kelechi Iheanacho,Shinji Okazaki,Martin Dúbravka,Javier Manquillo,Paul Dummett,Fabian Schär,Jamaal Lascelles,Matt Ritchie,Miguel Almirón,Ayoze Pérez,Isaac Hayden,Ki Sung-Yeung,Salomón Rondón,Karl Darlow,DeAndre Yedlin,Federico Fernández,Mohamed Diamé,Christian Atsu,Jonjo Shelvey,Yoshinori Muto,Matchweek 34,2,-12,47,35
55,2,0,Chelsea,West Ham United,"<strong class=""matchTeamFormation"" data-team-id=""4"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""25"">4-2-3-1</strong>",Kepa,César Azpilicueta,Antonio Rüdiger,Emerson,David Luiz,Ruben Loftus-Cheek,N'Golo Kanté,Jorginho,Gonzalo Higuaín,Eden Hazard,Callum Hudson-Odoi,Willy Caballero,Andreas Christensen,Mateo Kovacic,Ross Barkley,Willian,Olivier Giroud,Pedro,Lukasz Fabianski,Angelo Ogbonna,Fabián Balbuena,Aaron Cresswell,Ryan Fredericks,Declan Rice,Manuel Lanzini,Mark Noble,Felipe Anderson,Marko Arnautovic,Chicharito,Adrián,Issa Diop,Arthur Masuaku,Robert Snodgrass,Samir Nasri,Pedro Obiang,Lucas Pérez,Matchweek 33,21,-7,63,42
56,1,0,Everton,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""7"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">3-4-2-1</strong>",Jordan Pickford,Phil Jagielka,Lucas Digne,Séamus Coleman,Kurt Zouma,André Gomes,Gylfi Sigurdsson,Richarlison,Bernard,Idrissa Gueye,Dominic Calvert-Lewin,Maarten Stekelenburg,Leighton Baines,Tom Davies,James McCarthy,Cenk Tosun,Theo Walcott,Ademola Lookman,Bernd Leno,Shkodran Mustafi,Nacho Monreal,Sokratis Papastathopoulos,Sead Kolasinac,Ainsley Maitland-Niles,Mohamed Elneny,Mattéo Guendouzi,Mesut Özil,Alexandre Lacazette,Henrikh Mkhitaryan,Petr Cech,Stephan Lichtsteiner,Carl Jenkinson,Alex Iwobi,Aaron Ramsey,Denis Suárez,Pierre-Emerick Aubameyang,Matchweek 33,3,26,43,63
57,1,3,Bournemouth,Burnley,"<strong class=""matchTeamFormation"" data-team-id=""127"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-2</strong>",Asmir Begovic,Nathan Aké,Chris Mepham,Adam Smith,Nathaniel Clyne,Ryan Fraser,David Brooks,Jefferson Lerma,Dan Gosling,Joshua King,Callum Wilson,Artur Boruc,Diego Rico,Jack Simpson,Jordon Ibe,Junior Stanislas,Dominic Solanke,Lys Mousset,Tom Heaton,Matthew Lowton,Ben Mee,Charlie Taylor,James Tarkowski,Dwight McNeil,Jeff Hendrick,Ashley Westwood,Jack Cork,Chris Wood,Ashley Barnes,Joe Hart,Kevin Long,Ben Gibson,Stephen Ward,Robert Brady,Jóhann Gudmundsson,Matej Vydra,Matchweek 33,-15,-22,38,33
58,1,4,Huddersfield Town,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""159"">4-4-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">4-1-4-1</strong>",Ben Hamer,Tommy Smith,Terence Kongolo,Erik Durm,Christopher Schindler,Chris Löwe,Aaron Mooy,Jon Gorenc Stankovic,Jonathan Hogg,Karlan Grant,Alex Pritchard,Joel Coleman,Florent Hadërgjonaj,Juninho Bacuna,Isaac Mbenza,Danny Williams,Elias Kachunga,Steve Mounié,Kasper Schmeichel,Wes Morgan,Çaglar Söyüncü,Ricardo Pereira,Ben Chilwell,James Maddison,Wilfred Ndidi,Youri Tielemans,Demarai Gray,Harvey Barnes,Jamie Vardy,Danny Ward,Christian Fuchs,Nampalys Mendy,Hamza Choudhury,Rachid Ghezzal,Kelechi Iheanacho,Shinji Okazaki,Matchweek 33,-41,-1,14,44
59,0,1,Newcastle United,Crystal Palace,"<strong class=""matchTeamFormation"" data-team-id=""23"">5-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""6"">4-4-2</strong>",Martin Dúbravka,Jamaal Lascelles,Florian Lejeune,Fabian Schär,DeAndre Yedlin,Matt Ritchie,Isaac Hayden,Ki Sung-Yeung,Ayoze Pérez,Miguel Almirón,Salomón Rondón,Karl Darlow,Federico Fernández,Paul Dummett,Javier Manquillo,Christian Atsu,Jonjo Shelvey,Yoshinori Muto,Vicente Guaita,James Tomkins,Aaron Wan-Bissaka,Martin Kelly,Patrick van Aanholt,Luka Milivojevic,Jeffrey Schlupp,James McArthur,Andros Townsend,Michy Batshuayi,Wilfried Zaha,Wayne Hennessey,Sam Woods,Joel Ward,Scott Dann,Cheikhou Kouyaté,Christian Benteke,Jordan Ayew,Matchweek 33,-11,-5,35,36
60,1,3,Southampton,Liverpool,"<strong class=""matchTeamFormation"" data-team-id=""20"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>",Angus Gunn,Maya Yoshida,Jannik Vestergaard,Jan Bednarek,Pierre-Emile Højbjerg,Oriol Romeu,Yan Valery,Ryan Bertrand,James Ward-Prowse,Shane Long,Nathan Redmond,Alex McCarthy,Matt Targett,Jack Stephens,Stuart Armstrong,Josh Sims,Sam Gallagher,Charlie Austin,Alisson Becker,Andy Robertson,Joël Matip,Virgil van Dijk,Trent Alexander-Arnold,Fabinho,Georginio Wijnaldum,Naby Keïta,Mohamed Salah,Roberto Firmino,Sadio Mané,Simon Mignolet,Alberto Moreno,Dejan Lovren,Jordan Henderson,James Milner,Divock Origi,Xherdan Shaqiri,Matchweek 33,-15,53,33,79
