,home_score,away_score,home_team_name,away_team_name,home_formation,away_fromation,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,HomePlayer12,HomePlayer13,HomePlayer14,HomePlayer15,HomePlayer16,HomePlayer17,HomePlayer18,HomePlayer19,HomePlayer20,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,AwayPlayer12,AwayPlayer13,AwayPlayer14,AwayPlayer15,AwayPlayer16,AwayPlayer17,AwayPlayer18,AwayPlayer19,AwayPlayer20,Matchweek,home_GD_prior,away_GD_prior,home_Points_prior,away_Points_prior
241,2,0,Tottenham Hotspur,Brentford,"<strong class=""matchTeamFormation"" data-team-id=""21"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""130"">3-5-2</strong>",Hugo Lloris,Davinson Sánchez,Ben Davies,Eric Dier,Pierre-Emile Højbjerg,Oliver Skipp,Sergio Reguilón,Emerson Royal,Son Heung-Min,Lucas Moura,Harry Kane,Pierluigi Gollini,Matt Doherty,Japhet Tanganga,Harry Winks,Ryan Sessegnon,Dele Alli,Tanguy Ndombélé,Steven Bergwijn,Bryan Gil,Álvaro Fernández,Charlie Goode,Pontus Jansson,Ethan Pinnock,Christian Nørgaard,Frank Onyeka,Sergi Canós,Rico Henry,Vitaly Janelt,Bryan Mbeumo,Ivan Toney,Matthew Cox,Mads Roerslev,Finley Stevens,Shandon Baptiste,Paris Maghoma,Mathias Jensen,Yoane Wissa,Marcus Forss,Saman Ghoddos,Matchweek 14,-6,0,19,16
242,3,2,Manchester United,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">4-4-1-1</strong>",David de Gea,Harry Maguire,Victor Lindelöf,Diogo Dalot,Alex Telles,Scott McTominay,Bruno Fernandes,Jadon Sancho,Fred,Marcus Rashford,Cristiano Ronaldo,Dean Henderson,Phil Jones,Eric Bailly,Jesse Lingard,Juan Mata,Donny van de Beek,Mason Greenwood,Anthony Martial,Amad Diallo,Aaron Ramsdale,Ben White,Nuno Tavares,Gabriel Magalhães,Takehiro Tomiyasu,Mohamed Elneny,Gabriel Martinelli,Emile Smith Rowe,Thomas Partey,Martin Ødegaard,Pierre-Emerick Aubameyang,Arthur Okonkwo,Rob Holding,Kieran Tierney,Ainsley Maitland-Niles,Albert Sambi Lokonga,Bukayo Saka,Nicolas Pépé,Eddie Nketiah,Alexandre Lacazette,Matchweek 14,-1,-2,18,23
243,2,2,Southampton,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""20"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">4-2-3-1</strong>",Alex McCarthy,Tino Livramento,Mohammed Salisu,Jan Bednarek,Kyle Walker-Peters,Nathan Tella,Oriol Romeu,Nathan Redmond,James Ward-Prowse,Adam Armstrong,Ché Adams,Fraser Forster,Lyanco,Yan Valery,Romain Perraud,Will Smallbone,Moussa Djenepo,Mohamed Elyounoussi,Shane Long,Armando Broja,Kasper Schmeichel,Jonny Evans,Timothy Castagne,Çaglar Söyüncü,Luke Thomas,Boubakary Soumaré,James Maddison,Harvey Barnes,Wilfred Ndidi,Ademola Lookman,Jamie Vardy,Danny Ward,Jannik Vestergaard,Daniel Amartey,Hamza Choudhury,Marc Albrighton,Kiernan Dewsbury-Hall,Patson Daka,Kelechi Iheanacho,Ayoze Pérez,Matchweek 14,-7,-3,14,18
244,1,2,Watford,Chelsea,"<strong class=""matchTeamFormation"" data-team-id=""33"">4-1-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""4"">3-4-2-1</strong>",Daniel Bachmann,Adam Masina,Craig Cathcart,Kiko Femenía,William Troost-Ekong,Moussa Sissoko,Imrân Louza,Tom Cleverley,João Pedro,Emmanuel Dennis,Joshua King,Robert Elliot,Jeremy Ngakia,Danny Rose,Christian Kabasele,Dan Gosling,Juraj Kucka,Ozan Tufan,Cucho Hernández,Ashley Fletcher,Édouard Mendy,Andreas Christensen,Trevoh Chalobah,Antonio Rüdiger,César Azpilicueta,Saúl Ñíguez,Ruben Loftus-Cheek,Marcos Alonso,Mason Mount,Christian Pulisic,Kai Havertz,Kepa,Thiago Silva,Malang Sarr,Ross Barkley,Hakim Ziyech,Jorginho,Callum Hudson-Odoi,Timo Werner,Romelu Lukaku,Matchweek 14,-6,26,13,30
245,1,1,West Ham United,Brighton and Hove Albion,"<strong class=""matchTeamFormation"" data-team-id=""25"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""131"">4-2-3-1</strong>",Lukasz Fabianski,Kurt Zouma,Vladimír Coufal,Craig Dawson,Ben Johnson,Declan Rice,Tomás Soucek,Saïd Benrahma,Pablo Fornals,Jarrod Bowen,Michail Antonio,Alphonse Areola,Issa Diop,Arthur Masuaku,Nikola Vlasic,Mark Noble,Manuel Lanzini,Alex Král,Sonny Perkins,Andrii Yarmolenko,Robert Sánchez,Joël Veltman,Adam Webster,Lewis Dunk,Marc Cucurella,Jeremy Sarmiento,Leandro Trossard,Jakub Moder,Adam Lallana,Yves Bissouma,Neal Maupay,Jason Steele,Tariq Lamptey,Shane Duffy,Dan Burn,Enock Mwepu,Alexis Mac Allister,Solly March,Pascal Groß,Jürgen Locadia,Matchweek 14,8,-2,23,18
246,0,0,Wolverhampton Wanderers,Burnley,"<strong class=""matchTeamFormation"" data-team-id=""38"">3-4-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-2</strong>",José Sá,Romain Saïss,Maximilian Kilman,Conor Coady,Rayan Aït-Nouri,Nélson Semedo,Leander Dendoncker,João Moutinho,Adama Traoré,Hwang Hee-Chan,Raúl Jiménez,John Ruddy,Louie Moulden,Ki-Jana Hoever,Hugo Bueno,Luke Cundle,Trincão,Fábio Silva,Chem Campbell,,Nick Pope,Ben Mee,Matthew Lowton,Nathan Collins,Charlie Taylor,Dwight McNeil,Josh Brownhill,Jóhann Gudmundsson,Jack Cork,Maxwel Cornet,Chris Wood,Wayne Hennessey,Will Norris,Connor Roberts,Kevin Long,Erik Pieters,Bobby Thomas,Aaron Lennon,Jay Rodríguez,Matej Vydra,Matchweek 14,0,-6,20,9
247,1,2,Aston Villa,Manchester City,"<strong class=""matchTeamFormation"" data-team-id=""2"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""11"">4-2-3-1</strong>",Emiliano Martínez,Ezri Konsa,Tyrone Mings,Matt Targett,Matty Cash,Marvelous Nakamba,John McGinn,Douglas Luiz,Leon Bailey,Ollie Watkins,Emiliano Buendía,Jed Steer,Ashley Young,Axel Tuanzebe,Kortney Hause,Jacob Ramsey,Morgan Sanson,Carney Chukwuemeka,Anwar El Ghazi,Keinan Davis,Ederson,Nathan Aké,Oleksandr Zinchenko,Rúben Dias,João Cancelo,Riyad Mahrez,Bernardo Silva,Fernandinho,Rodri,Raheem Sterling,Gabriel Jesus,Scott Carson,Zack Steffen,Luke Mbete,Josh Wilson-Esbrand,Phil Foden,Jack Grealish,Cole Palmer,Roméo Lavia,James McAtee,Matchweek 14,-3,20,16,29
248,1,4,Everton,Liverpool,"<strong class=""matchTeamFormation"" data-team-id=""7"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>",Jordan Pickford,Michael Keane,Ben Godfrey,Lucas Digne,Séamus Coleman,Andros Townsend,Abdoulaye Doucouré,Allan,Demarai Gray,Salomón Rondón,Richarlison,Asmir Begovic,Jarrad Branthwaite,Jonjoe Kenny,Jean-Philippe Gbamin,Fabian Delph,Anthony Gordon,Alex Iwobi,Lewis Dobbin,Cenk Tosun,Alisson Becker,Virgil van Dijk,Trent Alexander-Arnold,Joël Matip,Andy Robertson,Fabinho,Jordan Henderson,Thiago Alcântara,Mohamed Salah,Diogo Jota,Sadio Mané,Caoimhín Kelleher,Kostas Tsimikas,Neco Williams,Ibrahima Konaté,Alex Oxlade-Chamberlain,Tyler Morton,James Milner,Divock Origi,Takumi Minamino,Matchweek 14,-4,28,15,28
249,1,1,Newcastle United,Norwich City,"<strong class=""matchTeamFormation"" data-team-id=""23"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""14"">4-1-4-1</strong>",Martin Dúbravka,Fabian Schär,Ciaran Clark,Jamal Lewis,Javier Manquillo,Jonjo Shelvey,Allan Saint-Maximin,Joe Willock,Ryan Fraser,Joelinton,Callum Wilson,Karl Darlow,Emil Krafth,Federico Fernández,Jacob Murphy,Miguel Almirón,Jeff Hendrick,Sean Longstaff,Isaac Hayden,Dwight Gayle,Tim Krul,Max Aarons,Grant Hanley,Brandon Williams,Ben Gibson,Billy Gilmour,Christos Tzolis,Kenny McLean,Lukas Rupp,Josh Sargent,Teemu Pukki,Angus Gunn,Ozan Kabak,Dimitris Giannoulis,Andrew Omobamidele,Jacob Sørensen,Pierre Lees-Melou,Kieran Dowell,Przemyslaw Placheta,Adam Idah,Matchweek 14,-14,-20,6,9
250,1,0,Leeds United,Crystal Palace,"<strong class=""matchTeamFormation"" data-team-id=""9"">4-1-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""6"">4-3-3</strong>",Illan Meslier,Stuart Dallas,Pascal Struijk,Liam Cooper,Diego Llorente,Daniel James,Kalvin Phillips,Raphinha,Adam Forshaw,Mateusz Klich,Tyler Roberts,Kristoffer Klaesson,Junior Firpo,Charlie Cresswell,Jack Jenkins,Jamie Shackleton,Jack Harrison,Crysencio Summerville,Rodrigo,Joe Gelhardt,Vicente Guaita,James Tomkins,Joel Ward,Marc Guéhi,Tyrick Mitchell,Cheikhou Kouyaté,Jeffrey Schlupp,Conor Gallagher,Wilfried Zaha,Jordan Ayew,Odsonne Édouard,Jack Butland,Nathaniel Clyne,Martin Kelly,Eberechi Eze,Michael Olise,Jairo Riedewald,Luka Milivojevic,Will Hughes,Christian Benteke,Matchweek 14,-8,0,12,16
251,1,0,Brentford,Everton,"<strong class=""matchTeamFormation"" data-team-id=""130"">3-5-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""7"">4-4-1-1</strong>",Álvaro Fernández,Pontus Jansson,Charlie Goode,Ethan Pinnock,Sergi Canós,Christian Nørgaard,Vitaly Janelt,Frank Onyeka,Rico Henry,Ivan Toney,Bryan Mbeumo,Matthew Cox,Mads Bech,Dominic Thompson,Mads Roerslev,Yoane Wissa,Shandon Baptiste,Mathias Jensen,Saman Ghoddos,Marcus Forss,Jordan Pickford,Ben Godfrey,Séamus Coleman,Michael Keane,Lucas Digne,Abdoulaye Doucouré,Anthony Gordon,Andros Townsend,Allan,Salomón Rondón,Alex Iwobi,Asmir Begovic,Jonjoe Kenny,Jarrad Branthwaite,Jean-Philippe Gbamin,Fabian Delph,Ellis Simms,Demarai Gray,Lewis Dobbin,Cenk Tosun,Matchweek 13,-1,-3,13,15
252,4,2,Leicester City,Watford,"<strong class=""matchTeamFormation"" data-team-id=""26"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""33"">4-1-4-1</strong>",Kasper Schmeichel,Çaglar Söyüncü,Timothy Castagne,Jonny Evans,Luke Thomas,Wilfred Ndidi,Ademola Lookman,Harvey Barnes,James Maddison,Boubakary Soumaré,Jamie Vardy,Danny Ward,Daniel Amartey,Jannik Vestergaard,Hamza Choudhury,Marc Albrighton,Kiernan Dewsbury-Hall,Kelechi Iheanacho,Patson Daka,Ayoze Pérez,Daniel Bachmann,William Troost-Ekong,Kiko Femenía,Craig Cathcart,Adam Masina,Tom Cleverley,Cucho Hernández,Imrân Louza,Moussa Sissoko,Joshua King,Emmanuel Dennis,Robert Elliot,Danny Rose,Christian Kabasele,Jeremy Ngakia,James Morris,Ozan Tufan,Dan Gosling,João Pedro,Ashley Fletcher,Matchweek 13,-5,-4,15,13
253,2,1,Manchester City,West Ham United,"<strong class=""matchTeamFormation"" data-team-id=""11"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""25"">4-2-3-1</strong>",Ederson,Kyle Walker,Aymeric Laporte,Rúben Dias,João Cancelo,Rodri,Bernardo Silva,Ilkay Gündogan,Gabriel Jesus,Raheem Sterling,Riyad Mahrez,Zack Steffen,Scott Carson,John Stones,Nathan Aké,Oleksandr Zinchenko,Fernandinho,James McAtee,Cole Palmer,,Lukasz Fabianski,Ben Johnson,Kurt Zouma,Craig Dawson,Aaron Cresswell,Declan Rice,Arthur Masuaku,Pablo Fornals,Saïd Benrahma,Tomás Soucek,Michail Antonio,Alphonse Areola,Issa Diop,Vladimír Coufal,Manuel Lanzini,Mark Noble,Alex Král,Nikola Vlasic,Andrii Yarmolenko,Jarrod Bowen,Matchweek 13,19,9,26,23
254,1,1,Chelsea,Manchester United,"<strong class=""matchTeamFormation"" data-team-id=""4"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""12"">4-3-1-2</strong>",Édouard Mendy,Trevoh Chalobah,Antonio Rüdiger,Thiago Silva,Jorginho,Marcos Alonso,Ruben Loftus-Cheek,Reece James,Callum Hudson-Odoi,Timo Werner,Hakim Ziyech,Kepa,Andreas Christensen,César Azpilicueta,Ross Barkley,Mason Mount,Saúl Ñíguez,Kai Havertz,Christian Pulisic,Romelu Lukaku,David de Gea,Eric Bailly,Victor Lindelöf,Aaron Wan-Bissaka,Alex Telles,Scott McTominay,Nemanja Matic,Fred,Bruno Fernandes,Jadon Sancho,Marcus Rashford,Dean Henderson,Phil Jones,Diogo Dalot,Juan Mata,Jesse Lingard,Donny van de Beek,Anthony Martial,Cristiano Ronaldo,Mason Greenwood,Matchweek 13,26,-1,29,17
255,2,0,Arsenal,Newcastle United,"<strong class=""matchTeamFormation"" data-team-id=""1"">4-4-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""23"">4-4-2</strong>",Aaron Ramsdale,Nuno Tavares,Gabriel Magalhães,Ben White,Takehiro Tomiyasu,Thomas Partey,Albert Sambi Lokonga,Emile Smith Rowe,Bukayo Saka,Pierre-Emerick Aubameyang,Martin Ødegaard,Bernd Leno,Kieran Tierney,Rob Holding,Mohamed Elneny,Ainsley Maitland-Niles,Gabriel Martinelli,Nicolas Pépé,Eddie Nketiah,Alexandre Lacazette,Martin Dúbravka,Fabian Schär,Jamaal Lascelles,Matt Ritchie,Emil Krafth,Jonjo Shelvey,Allan Saint-Maximin,Ryan Fraser,Joe Willock,Joelinton,Callum Wilson,Karl Darlow,Javier Manquillo,Ciaran Clark,Jamal Lewis,Jacob Murphy,Miguel Almirón,Jeff Hendrick,Sean Longstaff,Isaac Hayden,Matchweek 13,-4,-12,20,6
256,1,2,Crystal Palace,Aston Villa,"<strong class=""matchTeamFormation"" data-team-id=""6"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""2"">4-3-3</strong>",Vicente Guaita,Marc Guéhi,James Tomkins,Joel Ward,Tyrick Mitchell,Luka Milivojevic,Michael Olise,Cheikhou Kouyaté,Wilfried Zaha,Conor Gallagher,Christian Benteke,Jack Butland,Martin Kelly,Nathaniel Clyne,Eberechi Eze,Jairo Riedewald,Will Hughes,Jeffrey Schlupp,Odsonne Édouard,Jordan Ayew,Emiliano Martínez,Ezri Konsa,Tyrone Mings,Matty Cash,Matt Targett,Jacob Ramsey,Marvelous Nakamba,John McGinn,Leon Bailey,Ollie Watkins,Ashley Young,Jed Steer,Kortney Hause,Axel Tuanzebe,Douglas Luiz,Morgan Sanson,Carney Chukwuemeka,Anwar El Ghazi,Emiliano Buendía,Danny Ings,Matchweek 13,1,-4,16,13
257,4,0,Liverpool,Southampton,"<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""20"">3-4-3</strong>",Alisson Becker,Virgil van Dijk,Trent Alexander-Arnold,Andy Robertson,Ibrahima Konaté,Fabinho,Jordan Henderson,Thiago Alcântara,Mohamed Salah,Diogo Jota,Sadio Mané,Caoimhín Kelleher,Kostas Tsimikas,Joël Matip,Neco Williams,Alex Oxlade-Chamberlain,Tyler Morton,James Milner,Divock Origi,Takumi Minamino,Alex McCarthy,Jan Bednarek,Mohammed Salisu,Lyanco,Tino Livramento,James Ward-Prowse,Romain Perraud,Oriol Romeu,Ché Adams,Adam Armstrong,Armando Broja,Fraser Forster,Yan Valery,Kyle Walker-Peters,Ibrahima Diallo,Nathan Tella,Will Smallbone,Nathan Redmond,Theo Walcott,Shane Long,Matchweek 13,24,-3,25,14
258,0,0,Norwich City,Wolverhampton Wanderers,"<strong class=""matchTeamFormation"" data-team-id=""14"">4-1-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""38"">3-4-3</strong>",Tim Krul,Max Aarons,Grant Hanley,Brandon Williams,Ben Gibson,Billy Gilmour,Mathias Normann,Kenny McLean,Josh Sargent,Milot Rashica,Teemu Pukki,Angus Gunn,Dimitris Giannoulis,Andrew Omobamidele,Todd Cantwell,Pierre Lees-Melou,Kieran Dowell,Lukas Rupp,Christos Tzolis,Adam Idah,José Sá,Romain Saïss,Conor Coady,Maximilian Kilman,Nélson Semedo,João Moutinho,Rayan Aït-Nouri,Rúben Neves,Trincão,Hwang Hee-Chan,Raúl Jiménez,Louie Moulden,John Ruddy,Marçal,Ki-Jana Hoever,Luke Cundle,Leander Dendoncker,Fábio Silva,Adama Traoré,,Matchweek 13,-20,0,8,19
259,0,0,Brighton and Hove Albion,Leeds United,"<strong class=""matchTeamFormation"" data-team-id=""131"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""9"">4-2-3-1</strong>",Robert Sánchez,Lewis Dunk,Joël Veltman,Adam Webster,Marc Cucurella,Yves Bissouma,Jakub Moder,Tariq Lamptey,Pascal Groß,Leandro Trossard,Neal Maupay,Jason Steele,Shane Duffy,Enock Mwepu,Adam Lallana,Taylor Richards,Alexis Mac Allister,Solly March,Jeremy Sarmiento,Jürgen Locadia,Illan Meslier,Kalvin Phillips,Liam Cooper,Diego Llorente,Junior Firpo,Raphinha,Stuart Dallas,Jack Harrison,Rodrigo,Adam Forshaw,Daniel James,Kristoffer Klaesson,Pascal Struijk,Charlie Cresswell,Liam McCarron,Jack Jenkins,Jamie Shackleton,Mateusz Klich,Joe Gelhardt,Tyler Roberts,Matchweek 13,-2,-8,17,11
260,3,0,Manchester City,Everton,"<strong class=""matchTeamFormation"" data-team-id=""11"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""7"">4-4-1-1</strong>",Ederson,John Stones,Aymeric Laporte,Kyle Walker,João Cancelo,Ilkay Gündogan,Rodri,Bernardo Silva,Cole Palmer,Phil Foden,Raheem Sterling,Scott Carson,Zack Steffen,Nathan Aké,Rúben Dias,Oleksandr Zinchenko,James McAtee,Fernandinho,Riyad Mahrez,Gabriel Jesus,Jordan Pickford,Michael Keane,Ben Godfrey,Lucas Digne,Séamus Coleman,Fabian Delph,Allan,Anthony Gordon,Demarai Gray,Richarlison,Andros Townsend,Asmir Begovic,Jarrad Branthwaite,Jonjoe Kenny,Jean-Philippe Gbamin,Tyler Onyango,Alex Iwobi,Ellis Simms,Salomón Rondón,Cenk Tosun,Matchweek 12,16,0,23,15
261,2,1,Tottenham Hotspur,Leeds United,"<strong class=""matchTeamFormation"" data-team-id=""21"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""9""></strong>",Hugo Lloris,Japhet Tanganga,Ben Davies,Eric Dier,Pierre-Emile Højbjerg,Harry Winks,Sergio Reguilón,Emerson Royal,Son Heung-Min,Lucas Moura,Harry Kane,Pierluigi Gollini,Joe Rodon,Matt Doherty,Davinson Sánchez,Ryan Sessegnon,Dele Alli,Tanguy Ndombélé,Steven Bergwijn,Bryan Gil,Illan Meslier,Kalvin Phillips,Liam Cooper,Diego Llorente,Stuart Dallas,Pascal Struijk,Adam Forshaw,Mateusz Klich,Daniel James,Jack Harrison,Joe Gelhardt,Kristoffer Klaesson,Cody Drameh,Junior Firpo,Charlie Cresswell,Liam McCarron,Stuart McKinstry,Jack Jenkins,Tyler Roberts,Sam Greenwood,Matchweek 12,-7,-7,16,11
262,0,3,Leicester City,Chelsea,"<strong class=""matchTeamFormation"" data-team-id=""26"">3-4-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""4"">3-4-2-1</strong>",Kasper Schmeichel,Çaglar Söyüncü,Jonny Evans,Daniel Amartey,Timothy Castagne,Wilfred Ndidi,Marc Albrighton,Boubakary Soumaré,Harvey Barnes,Jamie Vardy,Ademola Lookman,Danny Ward,Ryan Bertrand,Jannik Vestergaard,Kiernan Dewsbury-Hall,Hamza Choudhury,James Maddison,Kelechi Iheanacho,Patson Daka,Ayoze Pérez,Édouard Mendy,Trevoh Chalobah,Antonio Rüdiger,Thiago Silva,N'Golo Kanté,Jorginho,Reece James,Ben Chilwell,Callum Hudson-Odoi,Mason Mount,Kai Havertz,Kepa,Andreas Christensen,Marcos Alonso,César Azpilicueta,Ruben Loftus-Cheek,Ross Barkley,Hakim Ziyech,Christian Pulisic,Timo Werner,Matchweek 12,-2,23,15,26
263,2,0,Aston Villa,Brighton and Hove Albion,"<strong class=""matchTeamFormation"" data-team-id=""2"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""131"">3-5-2</strong>",Emiliano Martínez,Matt Targett,Matty Cash,Tyrone Mings,Ezri Konsa,Marvelous Nakamba,John McGinn,Jacob Ramsey,Ollie Watkins,Emiliano Buendía,Danny Ings,Jed Steer,Kortney Hause,Ashley Young,Axel Tuanzebe,Anwar El Ghazi,Morgan Sanson,Carney Chukwuemeka,Keinan Davis,Leon Bailey,Jason Steele,Lewis Dunk,Shane Duffy,Adam Webster,Pascal Groß,Jakub Moder,Yves Bissouma,Tariq Lamptey,Marc Cucurella,Adam Lallana,Leandro Trossard,Kjell Scherpen,Dan Burn,Joël Veltman,Taylor Richards,Alexis Mac Allister,Solly March,Neal Maupay,Jeremy Sarmiento,Jürgen Locadia,Matchweek 12,-6,0,10,17
264,3,3,Burnley,Crystal Palace,"<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""6"">4-3-3</strong>",Nick Pope,Ben Mee,James Tarkowski,Matthew Lowton,Charlie Taylor,Josh Brownhill,Jóhann Gudmundsson,Ashley Westwood,Dwight McNeil,Maxwel Cornet,Chris Wood,Wayne Hennessey,Erik Pieters,Phil Bardsley,Kevin Long,Nathan Collins,Aaron Lennon,Jack Cork,Jay Rodríguez,Matej Vydra,Vicente Guaita,Marc Guéhi,Joachim Andersen,Joel Ward,Tyrick Mitchell,Cheikhou Kouyaté,Luka Milivojevic,Conor Gallagher,Wilfried Zaha,Christian Benteke,Jordan Ayew,Jack Butland,Martin Kelly,James Tomkins,Nathaniel Clyne,Michael Olise,Will Hughes,Jeffrey Schlupp,Eberechi Eze,Odsonne Édouard,Matchweek 12,-6,1,8,15
265,3,3,Newcastle United,Brentford,"<strong class=""matchTeamFormation"" data-team-id=""23"">3-4-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""130"">3-5-2</strong>",Karl Darlow,Fabian Schär,Jamaal Lascelles,Ciaran Clark,Jacob Murphy,Joe Willock,Matt Ritchie,Jonjo Shelvey,Allan Saint-Maximin,Callum Wilson,Joelinton,Martin Dúbravka,Jamal Lewis,Emil Krafth,Javier Manquillo,Isaac Hayden,Sean Longstaff,Miguel Almirón,Ryan Fraser,Dwight Gayle,Álvaro Fernández,Pontus Jansson,Mads Roerslev,Ethan Pinnock,Sergi Canós,Christian Nørgaard,Saman Ghoddos,Vitaly Janelt,Rico Henry,Ivan Toney,Bryan Mbeumo,Matthew Cox,Charlie Goode,Dominic Thompson,Shandon Baptiste,Mads Bidstrup,Max Haygarth,Paris Maghoma,Frank Onyeka,Marcus Forss,Matchweek 12,-12,-1,5,12
266,2,1,Norwich City,Southampton,"<strong class=""matchTeamFormation"" data-team-id=""14"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""20"">4-4-2</strong>",Tim Krul,Max Aarons,Grant Hanley,Ben Gibson,Brandon Williams,Billy Gilmour,Mathias Normann,Kenny McLean,Todd Cantwell,Milot Rashica,Teemu Pukki,Angus Gunn,Dimitris Giannoulis,Andrew Omobamidele,Pierre Lees-Melou,Przemyslaw Placheta,Lukas Rupp,Christos Tzolis,Josh Sargent,Adam Idah,Alex McCarthy,Tino Livramento,Kyle Walker-Peters,Jan Bednarek,Mohammed Salisu,Ibrahima Diallo,Mohamed Elyounoussi,James Ward-Prowse,Oriol Romeu,Adam Armstrong,Ché Adams,Fraser Forster,Romain Perraud,Lyanco,Yan Valery,Will Smallbone,Nathan Tella,Shane Long,Armando Broja,Theo Walcott,Matchweek 12,-21,-2,5,14
267,4,1,Watford,Manchester United,"<strong class=""matchTeamFormation"" data-team-id=""33"">4-1-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>",Ben Foster,Nicolas Nkoulou,Kiko Femenía,Craig Cathcart,Adam Masina,Ismaïla Sarr,Imrân Louza,Emmanuel Dennis,Tom Cleverley,Moussa Sissoko,Joshua King,Daniel Bachmann,William Troost-Ekong,Jeremy Ngakia,Danny Rose,Dan Gosling,Ozan Tufan,Ashley Fletcher,Cucho Hernández,João Pedro,David de Gea,Harry Maguire,Aaron Wan-Bissaka,Victor Lindelöf,Luke Shaw,Bruno Fernandes,Nemanja Matic,Marcus Rashford,Jadon Sancho,Scott McTominay,Cristiano Ronaldo,Tom Heaton,Diogo Dalot,Eric Bailly,Alex Telles,Fred,Donny van de Beek,Juan Mata,Jesse Lingard,Anthony Martial,Matchweek 12,-7,2,10,17
268,1,0,Wolverhampton Wanderers,West Ham United,"<strong class=""matchTeamFormation"" data-team-id=""38"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""25"">4-2-3-1</strong>",José Sá,Romain Saïss,Conor Coady,Maximilian Kilman,Rayan Aït-Nouri,João Moutinho,Rúben Neves,Nélson Semedo,Raúl Jiménez,Daniel Podence,Hwang Hee-Chan,John Ruddy,Marçal,Willy-Arnaud Boly,Ki-Jana Hoever,Luke Cundle,Leander Dendoncker,Fábio Silva,Trincão,Adama Traoré,Lukasz Fabianski,Kurt Zouma,Craig Dawson,Aaron Cresswell,Ben Johnson,Declan Rice,Tomás Soucek,Saïd Benrahma,Pablo Fornals,Jarrod Bowen,Michail Antonio,Alphonse Areola,Vladimír Coufal,Issa Diop,Arthur Masuaku,Nikola Vlasic,Mark Noble,Manuel Lanzini,Alex Král,Andrii Yarmolenko,Matchweek 12,-1,10,16,23
269,4,0,Liverpool,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">4-4-1-1</strong>",Alisson Becker,Joël Matip,Kostas Tsimikas,Trent Alexander-Arnold,Virgil van Dijk,Thiago Alcântara,Fabinho,Alex Oxlade-Chamberlain,Sadio Mané,Diogo Jota,Mohamed Salah,Caoimhín Kelleher,Conor Bradley,Nathaniel Phillips,Owen Beck,Ibrahima Konaté,Jordan Henderson,Tyler Morton,Kaide Gordon,Takumi Minamino,Aaron Ramsdale,Ben White,Nuno Tavares,Gabriel Magalhães,Takehiro Tomiyasu,Bukayo Saka,Albert Sambi Lokonga,Emile Smith Rowe,Thomas Partey,Alexandre Lacazette,Pierre-Emerick Aubameyang,Bernd Leno,Cédric Soares,Rob Holding,Kieran Tierney,Ainsley Maitland-Niles,Mohamed Elneny,Martin Ødegaard,Nicolas Pépé,Gabriel Martinelli,Matchweek 12,20,0,22,20
