,home_score,away_score,home_team_name,away_team_name,home_formation,away_fromation,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,HomePlayer12,HomePlayer13,HomePlayer14,HomePlayer15,HomePlayer16,HomePlayer17,HomePlayer18,HomePlayer19,HomePlayer20,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,AwayPlayer12,AwayPlayer13,AwayPlayer14,AwayPlayer15,AwayPlayer16,AwayPlayer17,AwayPlayer18,AwayPlayer19,AwayPlayer20,Matchweek,home_GD_prior,away_GD_prior,home_Points_prior,away_Points_prior
241,1,0,Nottingham Forest,Crystal Palace,"<strong class=""matchTeamFormation"" data-team-id=""15"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""6"">4-3-3</strong>",Dean Henderson,Renan Lodi,Joe Worrall,Sèrge Aurier,Willy-Arnaud Boly,Ryan Yates,Remo Freuler,Cheikhou Kouyaté,Jesse Lingard,Brennan Johnson,Morgan Gibbs-White,Wayne Hennessey,Neco Williams,Steve Cook,Scott McKenna,Jack Colback,Lewis O'Brien,Dale Taylor,Sam Surridge,Taiwo Awoniyi,Vicente Guaita,Tyrick Mitchell,Nathaniel Clyne,Marc Guéhi,Joachim Andersen,Michael Olise,Cheick Doucouré,Jeffrey Schlupp,Jordan Ayew,Eberechi Eze,Wilfried Zaha,Sam Johnstone,Joel Ward,James Tomkins,Will Hughes,Malcolm Ebiowei,Jairo Riedewald,Luka Milivojevic,Jean-Philippe Mateta,Odsonne Édouard,Matchweek 16,-20,-2,10,19
242,4,3,Tottenham Hotspur,Leeds United,"<strong class=""matchTeamFormation"" data-team-id=""21"">3-4-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""9"">4-2-3-1</strong>",Hugo Lloris,Eric Dier,Clément Lenglet,Ben Davies,Ivan Perisic,Rodrigo Bentancur,Pierre-Emile Højbjerg,Emerson Royal,Richarlison,Dejan Kulusevski,Harry Kane,Fraser Forster,Matt Doherty,Djed Spence,Davinson Sánchez,Japhet Tanganga,Yves Bissouma,Oliver Skipp,Bryan Gil,Lucas Moura,Illan Meslier,Pascal Struijk,Liam Cooper,Robin Koch,Rasmus Kristensen,Tyler Adams,Crysencio Summerville,Marc Roca,Wilfried Gnonto,Brenden Aaronson,Rodrigo,Joel Robles,Diego Llorente,Luke Ayling,Junior Firpo,Darko Gyabi,Sam Greenwood,Joe Gelhardt,Sonny Perkins,Mateo Joseph,Matchweek 16,9,-3,26,15
243,0,2,West Ham United,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""25"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">4-1-4-1</strong>",Lukasz Fabianski,Thilo Kehrer,Kurt Zouma,Aaron Cresswell,Craig Dawson,Saïd Benrahma,Lucas Paquetá,Tomás Soucek,Jarrod Bowen,Declan Rice,Gianluca Scamacca,Alphonse Areola,Vladimír Coufal,Emerson,Nayef Aguerd,Angelo Ogbonna,Ben Johnson,Flynn Downes,Pablo Fornals,Manuel Lanzini,Danny Ward,Wout Faes,Daniel Amartey,Luke Thomas,Timothy Castagne,Boubakary Soumaré,Kiernan Dewsbury-Hall,Youri Tielemans,James Maddison,Harvey Barnes,Patson Daka,Daniel Iversen,Jonny Evans,Nampalys Mendy,Wilfred Ndidi,Dennis Praet,Marc Albrighton,Ayoze Pérez,Jamie Vardy,Kelechi Iheanacho,Matchweek 16,-3,-2,14,14
244,0,1,Chelsea,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""4"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">4-3-3</strong>",Édouard Mendy,Thiago Silva,Marc Cucurella,César Azpilicueta,Trevoh Chalobah,Raheem Sterling,Ruben Loftus-Cheek,Kai Havertz,Mason Mount,Jorginho,Pierre-Emerick Aubameyang,Marcus Bettinelli,Kalidou Koulibaly,Christian Pulisic,Conor Gallagher,Mateo Kovacic,Denis Zakaria,Hakim Ziyech,Lewis Hall,Armando Broja,Aaron Ramsdale,William Saliba,Ben White,Gabriel Magalhães,Oleksandr Zinchenko,Martin Ødegaard,Thomas Partey,Granit Xhaka,Bukayo Saka,Gabriel Jesus,Gabriel Martinelli,Matt Turner,Cédric Soares,Rob Holding,Kieran Tierney,Albert Sambi Lokonga,Fábio Vieira,Mohamed Elneny,Eddie Nketiah,Reiss Nelson,Matchweek 15,2,19,21,31
245,3,1,Aston Villa,Manchester United,"<strong class=""matchTeamFormation"" data-team-id=""2"">4-2-2-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>",Emiliano Martínez,Tyrone Mings,Lucas Digne,Matty Cash,Ezri Konsa,Leander Dendoncker,Jacob Ramsey,Emiliano Buendía,Douglas Luiz,Ollie Watkins,Leon Bailey,Robin Olsen,Ludwig Augustinsson,Jan Bednarek,Calum Chambers,Ashley Young,Morgan Sanson,Boubacar Kamara,John McGinn,Danny Ings,David de Gea,Victor Lindelöf,Lisandro Martínez,Diogo Dalot,Luke Shaw,Christian Eriksen,Alejandro Garnacho,Casemiro,Donny van de Beek,Marcus Rashford,Cristiano Ronaldo,Martin Dúbravka,Tyrell Malacia,Harry Maguire,Scott McTominay,Fred,Facundo Pellistri,Anthony Martial,Shola Shoretire,Anthony Elanga,Matchweek 15,-9,1,12,23
246,1,4,Southampton,Newcastle United,"<strong class=""matchTeamFormation"" data-team-id=""20"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""23"">4-3-3</strong>",Gavin Bazunu,Mohammed Salisu,Romain Perraud,Juan Larios,Armel Bella-Kotchap,Ché Adams,Ainsley Maitland-Niles,James Ward-Prowse,Mohamed Elyounoussi,Stuart Armstrong,Theo Walcott,Alex McCarthy,Lyanco,Duje Caleta-Car,Roméo Lavia,Joe Aribo,Ibrahima Diallo,Sékou Mara,Samuel Edozie,Adam Armstrong,Nick Pope,Kieran Trippier,Fabian Schär,Sven Botman,Dan Burn,Joe Willock,Bruno Guimarães,Sean Longstaff,Miguel Almirón,Callum Wilson,Jacob Murphy,Karl Darlow,Jamaal Lascelles,Javier Manquillo,Matt Targett,Jonjo Shelvey,Ryan Fraser,Elliot Anderson,Allan Saint-Maximin,Chris Wood,Matchweek 15,-9,14,12,24
247,1,2,West Ham United,Crystal Palace,"<strong class=""matchTeamFormation"" data-team-id=""25"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""6"">4-3-3</strong>",Lukasz Fabianski,Thilo Kehrer,Aaron Cresswell,Craig Dawson,Kurt Zouma,Jarrod Bowen,Declan Rice,Tomás Soucek,Lucas Paquetá,Saïd Benrahma,Gianluca Scamacca,Alphonse Areola,Angelo Ogbonna,Vladimír Coufal,Nayef Aguerd,Emerson,Flynn Downes,Pablo Fornals,Manuel Lanzini,Michail Antonio,Vicente Guaita,Nathaniel Clyne,Joachim Andersen,Tyrick Mitchell,Marc Guéhi,Cheick Doucouré,Jeffrey Schlupp,Michael Olise,Eberechi Eze,Wilfried Zaha,Jordan Ayew,Sam Johnstone,Joe Whitworth,Joel Ward,James Tomkins,Will Hughes,Luka Milivojevic,Malcolm Ebiowei,Jairo Riedewald,Jean-Philippe Mateta,Matchweek 15,-2,-3,14,16
248,1,2,Tottenham Hotspur,Liverpool,"<strong class=""matchTeamFormation"" data-team-id=""21"">5-3-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""10"">4-1-2-1-2</strong>",Hugo Lloris,Ryan Sessegnon,Emerson Royal,Ben Davies,Eric Dier,Clément Lenglet,Rodrigo Bentancur,Pierre-Emile Højbjerg,Yves Bissouma,Ivan Perisic,Harry Kane,Fraser Forster,Matt Doherty,Japhet Tanganga,Davinson Sánchez,Pape Sarr,Oliver Skipp,Dejan Kulusevski,Lucas Moura,Bryan Gil,Alisson Becker,Trent Alexander-Arnold,Virgil van Dijk,Andy Robertson,Ibrahima Konaté,Fabinho,Roberto Firmino,Harvey Elliott,Thiago Alcântara,Mohamed Salah,Darwin Núñez,Caoimhín Kelleher,Joe Gomez,Kostas Tsimikas,Stefan Bajcetic,Calvin Ramsay,Fábio Carvalho,Alex Oxlade-Chamberlain,Curtis Jones,Jordan Henderson,Matchweek 15,10,8,26,16
249,4,3,Leeds United,Bournemouth,"<strong class=""matchTeamFormation"" data-team-id=""9"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""127"">4-4-2</strong>",Illan Meslier,Robin Koch,Liam Cooper,Rasmus Kristensen,Pascal Struijk,Crysencio Summerville,Tyler Adams,Jack Harrison,Marc Roca,Brenden Aaronson,Rodrigo,Kristoffer Klaesson,Junior Firpo,Diego Llorente,Luke Ayling,Mateusz Klich,Wilfried Gnonto,Mateo Joseph,Joe Gelhardt,Sam Greenwood,Mark Travers,Chris Mepham,Ryan Fredericks,Marcos Senesi,Adam Smith,Marcus Tavernier,Philip Billing,Lewis Cook,Jefferson Lerma,Dominic Solanke,Kieffer Moore,Cameron Plain,Jack Stacey,Jack Stephens,Jordan Zemura,Ben Pearson,Junior Stanislas,Joe Rothwell,Ryan Christie,Jaidon Anthony,Matchweek 15,-4,-16,12,13
250,2,1,Manchester City,Fulham,"<strong class=""matchTeamFormation"" data-team-id=""11"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""34"">4-2-3-1</strong>",Ederson,Nathan Aké,John Stones,João Cancelo,Manuel Akanji,Ilkay Gündogan,Kevin De Bruyne,Rodri,Julián Álvarez,Bernardo Silva,Jack Grealish,Stefan Ortega,Aymeric Laporte,Rico Lewis,Rúben Dias,Cole Palmer,Phil Foden,Sergio Gómez,Riyad Mahrez,Erling Haaland,Bernd Leno,Antonee Robinson,Kenny Tete,Tim Ream,Issa Diop,João Palhinha,Harrison Reed,Willian,Andreas Pereira,Harry Wilson,Carlos Vinícius,Marek Rodák,Tosin Adarabioyo,Kevin Mbabu,Layvin Kurzawa,Shane Duffy,Daniel James,Josh Onomah,Luke Harris,Tom Cairney,Matchweek 15,26,0,29,19
251,2,2,Nottingham Forest,Brentford,"<strong class=""matchTeamFormation"" data-team-id=""15"">4-3-1-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""130"">4-3-3</strong>",Dean Henderson,Steve Cook,Neco Williams,Sèrge Aurier,Scott McKenna,Ryan Yates,Remo Freuler,Cheikhou Kouyaté,Morgan Gibbs-White,Brennan Johnson,Emmanuel Dennis,Wayne Hennessey,Joe Worrall,Willy-Arnaud Boly,Renan Lodi,Orel Mangala,Lewis O'Brien,Jesse Lingard,Taiwo Awoniyi,Sam Surridge,David Raya,Ethan Pinnock,Ben Mee,Mads Roerslev,Rico Henry,Vitaly Janelt,Josh Dasilva,Mathias Jensen,Yoane Wissa,Bryan Mbeumo,Keane Lewis-Potter,Matthew Cox,Zanka,Tristan Crama,Mikkel Damsgaard,Ryan Trevitt,Frank Onyeka,Yehor Yarmoliuk,Saman Ghoddos,Sergi Canós,Matchweek 15,-20,-3,9,15
252,2,3,Wolverhampton Wanderers,Brighton and Hove Albion,"<strong class=""matchTeamFormation"" data-team-id=""38"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""131"">4-2-3-1</strong>",José Sá,Nathan Collins,Maximilian Kilman,Hugo Bueno,Nélson Semedo,João Moutinho,Rúben Neves,Boubacar Traoré,Gonçalo Guedes,Daniel Podence,Hwang Hee-Chan,Matija Sarkic,Jonny Otto,Rayan Aït-Nouri,Yerson Mosquera,Connor Ronan,Joe Hodge,Harvey Griffiths,Nathan Fraser,Adama Traoré,Robert Sánchez,Adam Webster,Pervis Estupiñán,Pascal Groß,Lewis Dunk,Adam Lallana,Alexis Mac Allister,Kaoru Mitoma,Solly March,Moisés Caicedo,Leandro Trossard,Jason Steele,Tariq Lamptey,Joël Veltman,Levi Colwill,Billy Gilmour,Deniz Undav,Jeremy Sarmiento,Danny Welbeck,Julio Enciso,Matchweek 15,-13,4,10,18
253,0,2,Everton,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""7"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">4-1-4-1</strong>",Jordan Pickford,James Tarkowski,Conor Coady,Séamus Coleman,Vitalii Mykolenko,Amadou Onana,Idrissa Gueye,Alex Iwobi,Dominic Calvert-Lewin,Demarai Gray,Dwight McNeil,Asmir Begovic,Nathan Patterson,Michael Keane,Mason Holgate,Abdoulaye Doucouré,Tom Davies,James Garner,Neal Maupay,Anthony Gordon,Danny Ward,Daniel Amartey,Wout Faes,Timothy Castagne,James Justin,Youri Tielemans,Boubakary Soumaré,Kiernan Dewsbury-Hall,Harvey Barnes,James Maddison,Patson Daka,Daniel Iversen,Jannik Vestergaard,Luke Thomas,Nampalys Mendy,Wilfred Ndidi,Marc Albrighton,Ayoze Pérez,Jamie Vardy,Kelechi Iheanacho,Matchweek 15,-1,-4,14,11
254,5,0,Arsenal,Nottingham Forest,"<strong class=""matchTeamFormation"" data-team-id=""1"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""15"">4-3-3</strong>",Aaron Ramsdale,Takehiro Tomiyasu,Ben White,Gabriel Magalhães,William Saliba,Granit Xhaka,Thomas Partey,Martin Ødegaard,Bukayo Saka,Gabriel Martinelli,Gabriel Jesus,Karl Hein,Cédric Soares,Rob Holding,Kieran Tierney,Fábio Vieira,Albert Sambi Lokonga,Reiss Nelson,Marquinhos,Eddie Nketiah,Dean Henderson,Scott McKenna,Renan Lodi,Steve Cook,Sèrge Aurier,Remo Freuler,Cheikhou Kouyaté,Ryan Yates,Jesse Lingard,Morgan Gibbs-White,Taiwo Awoniyi,Wayne Hennessey,Willy-Arnaud Boly,Joe Worrall,Neco Williams,Orel Mangala,Lewis O'Brien,Brennan Johnson,Emmanuel Dennis,Sam Surridge,Matchweek 14,14,-15,28,9
255,1,0,Manchester United,West Ham United,"<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""25"">4-2-3-1</strong>",David de Gea,Harry Maguire,Diogo Dalot,Lisandro Martínez,Luke Shaw,Anthony Elanga,Christian Eriksen,Casemiro,Bruno Fernandes,Marcus Rashford,Cristiano Ronaldo,Martin Dúbravka,Nathan Bishop,Tyrell Malacia,Facundo Pellistri,Scott McTominay,Alejandro Garnacho,Donny van de Beek,Fred,Jadon Sancho,Lukasz Fabianski,Thilo Kehrer,Aaron Cresswell,Kurt Zouma,Craig Dawson,Tomás Soucek,Flynn Downes,Saïd Benrahma,Declan Rice,Jarrod Bowen,Gianluca Scamacca,Alphonse Areola,Angelo Ogbonna,Vladimír Coufal,Emerson,Ben Johnson,Manuel Lanzini,Pablo Fornals,Conor Coventry,Michail Antonio,Matchweek 14,0,-1,20,14
256,2,3,Bournemouth,Tottenham Hotspur,"<strong class=""matchTeamFormation"" data-team-id=""127"">3-5-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""21"">3-5-2</strong>",Mark Travers,Marcos Senesi,Adam Smith,Chris Mepham,Jordan Zemura,Philip Billing,Jefferson Lerma,Lewis Cook,Marcus Tavernier,Dominic Solanke,Kieffer Moore,Cameron Plain,Ryan Fredericks,Jack Stephens,Ben Pearson,Ryan Christie,Joe Rothwell,Junior Stanislas,Jamal Lowe,Jaidon Anthony,Hugo Lloris,Davinson Sánchez,Clément Lenglet,Ben Davies,Pierre-Emile Højbjerg,Emerson Royal,Yves Bissouma,Ryan Sessegnon,Oliver Skipp,Harry Kane,Son Heung-Min,Fraser Forster,Matt Doherty,Japhet Tanganga,Djed Spence,Eric Dier,Ivan Perisic,Rodrigo Bentancur,Bryan Gil,Lucas Moura,Matchweek 14,-15,9,13,23
257,1,1,Brentford,Wolverhampton Wanderers,"<strong class=""matchTeamFormation"" data-team-id=""130"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""38"">4-2-3-1</strong>",David Raya,Ethan Pinnock,Kristoffer Ajer,Ben Mee,Rico Henry,Mathias Jensen,Vitaly Janelt,Josh Dasilva,Bryan Mbeumo,Yoane Wissa,Ivan Toney,Matthew Cox,Mads Roerslev,Zanka,Frank Onyeka,Mikkel Damsgaard,Yehor Yarmoliuk,Saman Ghoddos,Keane Lewis-Potter,Sergi Canós,José Sá,Nathan Collins,Nélson Semedo,Maximilian Kilman,Hugo Bueno,Daniel Podence,Matheus Nunes,Adama Traoré,Rúben Neves,Boubacar Traoré,Diego Costa,Matija Sarkic,Rayan Aït-Nouri,Yerson Mosquera,Jonny Otto,Joe Hodge,Chem Campbell,João Moutinho,Hwang Hee-Chan,Gonçalo Guedes,Matchweek 14,-3,-13,14,9
258,0,0,Fulham,Everton,"<strong class=""matchTeamFormation"" data-team-id=""34"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""7"">4-2-3-1</strong>",Bernd Leno,Tim Ream,Bobby De Cordova-Reid,Issa Diop,Antonee Robinson,Neeskens Kebano,Andreas Pereira,Willian,João Palhinha,Harrison Reed,Aleksandar Mitrovic,Marek Rodák,Shane Duffy,Kenny Tete,Tosin Adarabioyo,Tom Cairney,Daniel James,Luke Harris,Harry Wilson,Carlos Vinícius,Jordan Pickford,Séamus Coleman,Vitalii Mykolenko,James Tarkowski,Conor Coady,Alex Iwobi,Demarai Gray,Idrissa Gueye,Anthony Gordon,Amadou Onana,Dominic Calvert-Lewin,Asmir Begovic,Mason Holgate,Michael Keane,Nathan Patterson,Dwight McNeil,Tom Davies,James Garner,Abdoulaye Doucouré,Neal Maupay,Matchweek 14,0,-1,18,13
259,1,2,Liverpool,Leeds United,"<strong class=""matchTeamFormation"" data-team-id=""10"">4-1-2-1-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""9"">4-2-3-1</strong>",Alisson Becker,Trent Alexander-Arnold,Virgil van Dijk,Andy Robertson,Joe Gomez,Fabinho,Thiago Alcântara,Roberto Firmino,Harvey Elliott,Mohamed Salah,Darwin Núñez,Caoimhín Kelleher,Ibrahima Konaté,Kostas Tsimikas,Nathaniel Phillips,Jordan Henderson,Curtis Jones,Fábio Carvalho,Alex Oxlade-Chamberlain,James Milner,Illan Meslier,Rasmus Kristensen,Pascal Struijk,Robin Koch,Liam Cooper,Jack Harrison,Brenden Aaronson,Tyler Adams,Marc Roca,Crysencio Summerville,Rodrigo,Joel Robles,Luke Ayling,Junior Firpo,Diego Llorente,Mateusz Klich,Joe Gelhardt,Sam Greenwood,Wilfried Gnonto,Patrick Bamford,Matchweek 14,9,-5,16,9
260,0,1,Leicester City,Manchester City,"<strong class=""matchTeamFormation"" data-team-id=""26"">3-4-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""11"">4-3-3</strong>",Danny Ward,Daniel Amartey,Çaglar Söyüncü,Wout Faes,Youri Tielemans,James Justin,Timothy Castagne,Kiernan Dewsbury-Hall,Jamie Vardy,James Maddison,Harvey Barnes,Daniel Iversen,Luke Thomas,Marc Albrighton,Wilfred Ndidi,Dennis Praet,Nampalys Mendy,Ayoze Pérez,Patson Daka,Kelechi Iheanacho,Ederson,Aymeric Laporte,João Cancelo,Manuel Akanji,John Stones,Kevin De Bruyne,Ilkay Gündogan,Rodri,Bernardo Silva,Julián Álvarez,Jack Grealish,Scott Carson,Stefan Ortega,Josh Wilson-Esbrand,Rico Lewis,Nathan Aké,Rúben Dias,Sergio Gómez,Phil Foden,Riyad Mahrez,Matchweek 14,-3,25,11,26
261,4,1,Brighton and Hove Albion,Chelsea,"<strong class=""matchTeamFormation"" data-team-id=""131"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""4"">3-4-2-1</strong>",Robert Sánchez,Adam Webster,Pascal Groß,Lewis Dunk,Pervis Estupiñán,Solly March,Kaoru Mitoma,Moisés Caicedo,Adam Lallana,Alexis Mac Allister,Leandro Trossard,Jason Steele,Tariq Lamptey,Ed Turns,James Furlong,Andrew Moran,Billy Gilmour,Julio Enciso,Jeremy Sarmiento,Deniz Undav,Kepa,Marc Cucurella,Trevoh Chalobah,Thiago Silva,Raheem Sterling,Mateo Kovacic,Christian Pulisic,Ruben Loftus-Cheek,Kai Havertz,Conor Gallagher,Mason Mount,Édouard Mendy,César Azpilicueta,Ben Chilwell,Denis Zakaria,Omari Hutchinson,Jorginho,Hakim Ziyech,Pierre-Emerick Aubameyang,Armando Broja,Matchweek 14,1,5,15,21
262,1,0,Crystal Palace,Southampton,"<strong class=""matchTeamFormation"" data-team-id=""6"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""20"">3-5-2</strong>",Vicente Guaita,Joel Ward,Tyrick Mitchell,Marc Guéhi,Joachim Andersen,Luka Milivojevic,Eberechi Eze,Jeffrey Schlupp,Michael Olise,Odsonne Édouard,Wilfried Zaha,Sam Johnstone,Nathaniel Clyne,James Tomkins,Will Hughes,Malcolm Ebiowei,Jack Wells-Morrison,Jairo Riedewald,Jordan Ayew,Jean-Philippe Mateta,Gavin Bazunu,Mohammed Salisu,Duje Caleta-Car,Lyanco,Ibrahima Diallo,Stuart Armstrong,Mohamed Elyounoussi,James Ward-Prowse,Romain Perraud,Joe Aribo,Ché Adams,Alex McCarthy,Juan Larios,Lewis Payne,Ainsley Maitland-Niles,Moussa Djenepo,Sékou Mara,Adam Armstrong,Theo Walcott,Samuel Edozie,Matchweek 14,-4,-8,13,12
263,4,0,Newcastle United,Aston Villa,"<strong class=""matchTeamFormation"" data-team-id=""23"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""2"">4-2-3-1</strong>",Nick Pope,Sven Botman,Fabian Schär,Dan Burn,Kieran Trippier,Joe Willock,Sean Longstaff,Bruno Guimarães,Callum Wilson,Joelinton,Miguel Almirón,Loris Karius,Matt Targett,Jamaal Lascelles,Javier Manquillo,Jacob Murphy,Ryan Fraser,Jonjo Shelvey,Allan Saint-Maximin,Chris Wood,Emiliano Martínez,Matty Cash,Ezri Konsa,Tyrone Mings,Ashley Young,Douglas Luiz,Ollie Watkins,Leander Dendoncker,Emiliano Buendía,Leon Bailey,Danny Ings,Robin Olsen,Jan Bednarek,Lucas Digne,Calum Chambers,John McGinn,Philippe Coutinho,Morgan Sanson,Jacob Ramsey,Cameron Archer,Matchweek 14,10,-5,21,12
264,2,0,West Ham United,Bournemouth,"<strong class=""matchTeamFormation"" data-team-id=""25"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""127"">4-2-3-1</strong>",Lukasz Fabianski,Thilo Kehrer,Ben Johnson,Kurt Zouma,Aaron Cresswell,Declan Rice,Jarrod Bowen,Flynn Downes,Saïd Benrahma,Tomás Soucek,Gianluca Scamacca,Darren Randolph,Alphonse Areola,Emerson,Vladimír Coufal,Angelo Ogbonna,Conor Coventry,Pablo Fornals,Manuel Lanzini,Michail Antonio,Neto,Adam Smith,Ryan Fredericks,Marcos Senesi,Chris Mepham,Marcus Tavernier,Lewis Cook,Philip Billing,Ryan Christie,Jefferson Lerma,Dominic Solanke,Mark Travers,Jordan Zemura,Jack Stacey,Jack Stephens,Joe Rothwell,Junior Stanislas,Ben Pearson,Kieffer Moore,Jaidon Anthony,Matchweek 13,-3,-13,11,13
265,4,0,Aston Villa,Brentford,"<strong class=""matchTeamFormation"" data-team-id=""2"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""130"">3-5-2</strong>",Emiliano Martínez,Matty Cash,Ezri Konsa,Tyrone Mings,Ashley Young,Ollie Watkins,Leon Bailey,Leander Dendoncker,Emiliano Buendía,Douglas Luiz,Danny Ings,Robin Olsen,Jan Bednarek,Calum Chambers,Morgan Sanson,John McGinn,Philippe Coutinho,Marvelous Nakamba,Jacob Ramsey,Cameron Archer,David Raya,Ethan Pinnock,Zanka,Kristoffer Ajer,Vitaly Janelt,Rico Henry,Frank Onyeka,Mads Roerslev,Mathias Jensen,Bryan Mbeumo,Ivan Toney,Matthew Cox,Ben Mee,Tristan Crama,Josh Dasilva,Yoane Wissa,Mikkel Damsgaard,Shandon Baptiste,Sergi Canós,Saman Ghoddos,Matchweek 13,-9,1,9,14
266,2,3,Leeds United,Fulham,"<strong class=""matchTeamFormation"" data-team-id=""9"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""34"">4-2-3-1</strong>",Illan Meslier,Luke Ayling,Pascal Struijk,Liam Cooper,Robin Koch,Brenden Aaronson,Jack Harrison,Luis Sinisterra,Marc Roca,Sam Greenwood,Rodrigo,Joel Robles,Junior Firpo,Diego Llorente,Rasmus Kristensen,Mateusz Klich,Crysencio Summerville,Darko Gyabi,Patrick Bamford,Joe Gelhardt,Bernd Leno,Bobby De Cordova-Reid,Antonee Robinson,Tosin Adarabioyo,Tim Ream,João Palhinha,Andreas Pereira,Willian,Harrison Reed,Harry Wilson,Aleksandar Mitrovic,Marek Rodák,Issa Diop,Shane Duffy,Kevin Mbabu,Tom Cairney,Josh Onomah,Neeskens Kebano,Luke Harris,Carlos Vinícius,Matchweek 13,-4,-1,9,15
267,1,1,Southampton,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""20"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">4-3-3</strong>",Gavin Bazunu,Lyanco,Mohammed Salisu,Romain Perraud,Duje Caleta-Car,Stuart Armstrong,James Ward-Prowse,Mohamed Elyounoussi,Ibrahima Diallo,Joe Aribo,Adam Armstrong,Alex McCarthy,Juan Larios,Ryan Finnigan,Moussa Djenepo,Lewis Payne,Sékou Mara,Samuel Edozie,Theo Walcott,Ché Adams,Aaron Ramsdale,William Saliba,Gabriel Magalhães,Takehiro Tomiyasu,Ben White,Granit Xhaka,Martin Ødegaard,Thomas Partey,Gabriel Martinelli,Bukayo Saka,Gabriel Jesus,Matt Turner,Kieran Tierney,Cédric Soares,Rob Holding,Fábio Vieira,Albert Sambi Lokonga,Eddie Nketiah,Reiss Nelson,Marquinhos,Matchweek 13,-8,14,11,27
268,0,4,Wolverhampton Wanderers,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""38"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">4-1-4-1</strong>",José Sá,Nathan Collins,Hugo Bueno,Maximilian Kilman,Jonny Otto,Adama Traoré,Rúben Neves,João Moutinho,Matheus Nunes,Daniel Podence,Diego Costa,Matija Sarkic,Nélson Semedo,Rayan Aït-Nouri,Yerson Mosquera,Joe Hodge,Boubacar Traoré,Chem Campbell,Gonçalo Guedes,Hwang Hee-Chan,Danny Ward,Wout Faes,James Justin,Timothy Castagne,Daniel Amartey,Youri Tielemans,Harvey Barnes,Boubakary Soumaré,James Maddison,Kiernan Dewsbury-Hall,Patson Daka,Daniel Iversen,Luke Thomas,Çaglar Söyüncü,Nampalys Mendy,Dennis Praet,Marc Albrighton,Jamie Vardy,Kelechi Iheanacho,Ayoze Pérez,Matchweek 13,-9,-7,9,8
