,home_score,away_score,home_team_name,away_team_name,home_formation,away_fromation,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,HomePlayer12,HomePlayer13,HomePlayer14,HomePlayer15,HomePlayer16,HomePlayer17,HomePlayer18,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,AwayPlayer12,AwayPlayer13,AwayPlayer14,AwayPlayer15,AwayPlayer16,AwayPlayer17,AwayPlayer18,Matchweek,home_GD_prior,away_GD_prior,home_Points_prior,away_Points_prior
99,0,1,Watford,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""33"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">4-4-2</strong>",Heurelho Gomes,José Holebas,Allan Nyom,Nathan Aké,Sebastian Prödl,Étienne Capoue,Mario Suárez,Nordin Amrabat,Ben Watson,Odion Ighalo,Troy Deeney,Costel Pantilimon,Juan Carlos Paredes,Valon Behrami,Ikechi Anya,Adlène Guédioura,Almen Abdi,Obbi Oularé,Kasper Schmeichel,Danny Simpson,Christian Fuchs,Wes Morgan,Robert Huth,Marc Albrighton,Riyad Mahrez,N'Golo Kanté,Danny Drinkwater,Jamie Vardy,Shinji Okazaki,Mark Schwarzer,Marcin Wasilewski,Daniel Amartey,Andy King,Jeffrey Schlupp,Demarai Gray,Leonardo Ulloa,Matchweek 29,0,20,37,57
100,2,2,Tottenham Hotspur,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""21"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">4-2-3-1</strong>",Hugo Lloris,Kyle Walker,Kevin Wimmer,Danny Rose,Toby Alderweireld,Christian Eriksen,Érik Lamela,Eric Dier,Dele Alli,Mousa Dembélé,Harry Kane,Michel Vorm,Ben Davies,Kieran Trippier,Son Heung-Min,Ryan Mason,Nacer Chadli,Tom Carroll,David Ospina,Gabriel Paulista,Héctor Bellerín,Per Mertesacker,Kieran Gibbs,Aaron Ramsey,Mohamed Elneny,Mesut Özil,Alexis Sánchez,Francis Coquelin,Danny Welbeck,Matt Macey,Calum Chambers,Nacho Monreal,Mathieu Flamini,Theo Walcott,Joel Campbell,Olivier Giroud,Matchweek 29,27,16,54,51
101,1,0,Swansea City,Norwich City,"<strong class=""matchTeamFormation"" data-team-id=""45"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""14"">4-2-3-1</strong>",Lukasz Fabianski,Federico Fernández,Ashley Williams,Angel Rangel,Neil Taylor,Wayne Routledge,André Ayew,Leon Britton,Jack Cork,Gylfi Sigurdsson,Alberto Paloschi,Kristoffer Nordfeldt,Kyle Naughton,Jordi Amat,Leroy Fer,Jefferson Montero,Bafétimbi Gomis,Modou Barrow,John Ruddy,Timm Klose,Robert Brady,Ivo Pinto,Russell Martin,Nathan Redmond,Gary O'Neil,Wes Hoolahan,Steven Naismith,Jonny Howson,Cameron Jerome,Declan Rudd,Ryan Bennett,Youssouf Mulumbu,Matthew Jarvis,Graham Dorrans,Patrick Bamford,Dieumerci Mbokani,Matchweek 29,-10,-22,30,24
102,1,2,Arsenal,Swansea City,"<strong class=""matchTeamFormation"" data-team-id=""1"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""45"">4-3-1-2</strong>",Petr Cech,Gabriel Paulista,Héctor Bellerín,Nacho Monreal,Per Mertesacker,Mesut Özil,Aaron Ramsey,Joel Campbell,Alexis Sánchez,Francis Coquelin,Olivier Giroud,David Ospina,Kieran Gibbs,Calum Chambers,Mohamed Elneny,Mathieu Flamini,Theo Walcott,Danny Welbeck,Lukasz Fabianski,Stephen Kingsley,Ashley Williams,Kyle Naughton,Jordi Amat,Ki Sung-Yeung,André Ayew,Jack Cork,Leroy Fer,Bafétimbi Gomis,Wayne Routledge,Kristoffer Nordfeldt,Angel Rangel,Federico Fernández,Jay Fulton,Gylfi Sigurdsson,Alberto Paloschi,Modou Barrow,Matchweek 28,17,-11,51,27
103,1,0,Stoke City,Newcastle United,"<strong class=""matchTeamFormation"" data-team-id=""42"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""23"">4-2-3-1</strong>",Jack Butland,Philipp Wollscheid,Phil Bardsley,Geoff Cameron,Erik Pieters,Marko Arnautovic,Giannelli Imbula,Glenn Whelan,Ibrahim Afellay,Xherdan Shaqiri,Jonathan Walters,Jakob Haugaard,Muniesa,Stephen Ireland,Mame Diouf,Bojan,Peter Crouch,Joselu,Robert Elliot,Daryl Janmaat,Jamaal Lascelles,Paul Dummett,Steven Taylor,Jonjo Shelvey,Georginio Wijnaldum,Yoan Gouffran,Moussa Sissoko,Jack Colback,Aleksandar Mitrovic,Karl Darlow,Jamie Sterry,Henri Saivet,Rolando Aarons,Emmanuel Rivière,Seydou Doumbia,Ayoze Pérez,Matchweek 28,-4,-22,39,24
104,1,0,West Ham United,Tottenham Hotspur,"<strong class=""matchTeamFormation"" data-team-id=""25"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""21"">4-2-3-1</strong>",Adrián,James Collins,Angelo Ogbonna,Cheikhou Kouyaté,Aaron Cresswell,Manuel Lanzini,Pedro Obiang,Michail Antonio,Mark Noble,Dimitri Payet,Emmanuel Emenike,Darren Randolph,Doneil Henry,Reece Oxford,George Dobson,Alexandre Song,Andy Carroll,Diafra Sakho,Hugo Lloris,Ben Davies,Kevin Wimmer,Kieran Trippier,Toby Alderweireld,Ryan Mason,Nacer Chadli,Christian Eriksen,Érik Lamela,Eric Dier,Harry Kane,Michel Vorm,Kyle Walker,Danny Rose,Josh Onomah,Son Heung-Min,Dele Alli,Tom Carroll,Matchweek 28,10,28,43,54
105,3,0,Liverpool,Manchester City,"<strong class=""matchTeamFormation"" data-team-id=""10"">4-4-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""11"">4-2-3-1</strong>",Simon Mignolet,Nathaniel Clyne,Dejan Lovren,Kolo Touré,Jon Flanagan,Adam Lallana,Jordan Henderson,Emre Can,James Milner,Divock Origi,Roberto Firmino,Danny Ward,Martin Skrtel,Alberto Moreno,Joe Allen,Jordon Ibe,Philippe Coutinho,Christian Benteke,Joe Hart,Gaël Clichy,Vincent Kompany,Pablo Zabaleta,Nicolás Otamendi,Fernandinho,Jesús Navas,David Silva,Raheem Sterling,Fernando,Sergio Agüero,Willy Caballero,Eliaquim Mangala,Bacary Sagna,Martín Demichelis,Aleksandar Kolarov,Wilfried Bony,Kelechi Iheanacho,Matchweek 28,2,20,38,47
106,1,0,Manchester United,Watford,"<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""33"">4-4-2</strong>",David de Gea,Timothy Fosu-Mensah,Guillermo Varela,Marcos Rojo,Daley Blind,Memphis Depay,Morgan Schneiderlin,Anthony Martial,Juan Mata,Ander Herrera,Marcus Rashford,Sergio Romero,Matteo Darmian,Paddy McNair,James Weir,Joe Rothwell,Jesse Lingard,Joe Riley,Heurelho Gomes,José Holebas,Miguel Britos,Allan Nyom,Sebastian Prödl,Étienne Capoue,Almen Abdi,Valon Behrami,Ben Watson,Troy Deeney,Odion Ighalo,Costel Pantilimon,Craig Cathcart,Juan Carlos Paredes,Nathan Aké,Ikechi Anya,Mario Suárez,Nordin Amrabat,Matchweek 28,10,1,44,37
107,1,3,Aston Villa,Everton,"<strong class=""matchTeamFormation"" data-team-id=""2"">5-3-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""7"">4-2-3-1</strong>",Brad Guzan,Alan Hutton,Ciaran Clark,Aly Cissokho,Joleon Lescott,Micah Richards,Ashley Westwood,Idrissa Gueye,Leandro Bacuna,Gabriel Agbonlahor,Jordan Ayew,Mark Bunn,Jores Okore,Jordan Veretout,Carles Gil,Scott Sinclair,Jordan Lyden,Rudy Gestede,Joel Robles,Ramiro Funes Mori,Phil Jagielka,Bryan Oviedo,Séamus Coleman,Ross Barkley,Gareth Barry,Aaron Lennon,Kevin Mirallas,James McCarthy,Romelu Lukaku,Tim Howard,John Stones,Leighton Baines,Leon Osman,Gerard Deulofeu,Oumar Niasse,Arouna Koné,Matchweek 28,-27,11,16,35
108,2,0,Bournemouth,Southampton,"<strong class=""matchTeamFormation"" data-team-id=""127"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""20"">3-4-2-1</strong>",Artur Boruc,Adam Smith,Steve Cook,Simon Francis,Charlie Daniels,Andrew Surman,Harry Arter,Matt Ritchie,Max-Alain Gradel,Benik Afobe,Joshua King,Adam Federici,Tommy Elphick,Sylvain Distin,Marc Pugh,Dan Gosling,Glenn Murray,Lewis Grabban,Fraser Forster,Maya Yoshida,Virgil van Dijk,José Fonte,Oriol Romeu,James Ward-Prowse,Ryan Bertrand,Cédric Soares,Shane Long,Sadio Mané,Charlie Austin,Maarten Stekelenburg,Cuco Martina,Matt Targett,Jordy Clasie,Dusan Tadic,Steven Davis,Graziano Pellè,Matchweek 28,-14,9,29,40
109,2,2,Leicester City,West Bromwich Albion,"<strong class=""matchTeamFormation"" data-team-id=""26"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""36"">4-4-2</strong>",Kasper Schmeichel,Christian Fuchs,Danny Simpson,Wes Morgan,Robert Huth,Andy King,Marc Albrighton,Riyad Mahrez,Danny Drinkwater,Jamie Vardy,Shinji Okazaki,Mark Schwarzer,Marcin Wasilewski,Daniel Amartey,Gökhan Inler,Jeffrey Schlupp,Leonardo Ulloa,Demarai Gray,Ben Foster,James Chester,Craig Dawson,Jonas Olsson,Gareth McAuley,Stéphane Sessègnon,Craig Gardner,Darren Fletcher,Claudio Yacob,Salomón Rondón,Saido Berahino,Boaz Myhill,Cristian Gamboa,James McClean,Sandro,Alex Pritchard,Rickie Lambert,Victor Anichebe,Matchweek 28,20,-7,56,35
110,1,2,Norwich City,Chelsea,"<strong class=""matchTeamFormation"" data-team-id=""14"">5-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""4"">4-2-3-1</strong>",John Ruddy,Timm Klose,Ryan Bennett,Robert Brady,Ivo Pinto,Russell Martin,Nathan Redmond,Alexander Tettey,Wes Hoolahan,Jonny Howson,Cameron Jerome,Declan Rudd,Martin Olsson,Youssouf Mulumbu,Gary O'Neil,Matthew Jarvis,Graham Dorrans,Dieumerci Mbokani,Thibaut Courtois,Gary Cahill,Branislav Ivanovic,César Azpilicueta,Kenedy,Eden Hazard,Oscar,Bertrand Traoré,Cesc Fàbregas,Nemanja Matic,Diego Costa,Asmir Begovic,Abdul Baba,Willian,Ruben Loftus-Cheek,John Obi Mikel,Alexandre Pato,Loïc Rémy,Matchweek 28,-21,3,24,36
111,2,2,Sunderland,Crystal Palace,"<strong class=""matchTeamFormation"" data-team-id=""29"">4-1-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""6"">4-2-3-1</strong>",Vito Mannone,DeAndre Yedlin,John O'Shea,Patrick van Aanholt,Lamine Koné,Wahbi Khazri,Jack Rodwell,Yann M'Vila,Jan Kirchhoff,Dame N'Doye,Jermain Defoe,Jordan Pickford,Billy Jones,Younes Kaboul,Sebastian Larsson,Lee Cattermole,Fabio Borini,Ola Toivonen,Wayne Hennessey,Scott Dann,Joel Ward,Damien Delaney,Martin Kelly,Mile Jedinak,Yannick Bolasie,Jordon Mutch,Yohan Cabaye,Wilfried Zaha,Connor Wickham,Alex McCarthy,Adrian Mariappa,Lee Chung-Yong,Joe Ledley,Bakary Sako,Dwight Gayle,Emmanuel Adebayor,Matchweek 28,-19,-6,23,32
112,3,2,Manchester United,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""12"">4-1-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">4-2-3-1</strong>",David de Gea,Guillermo Varela,Michael Carrick,Marcos Rojo,Daley Blind,Memphis Depay,Jesse Lingard,Morgan Schneiderlin,Juan Mata,Ander Herrera,Marcus Rashford,Sergio Romero,Paddy McNair,Timothy Fosu-Mensah,Andreas Pereira,Adnan Januzaj,James Weir,Joe Riley,Petr Cech,Gabriel Paulista,Laurent Koscielny,Héctor Bellerín,Nacho Monreal,Mesut Özil,Aaron Ramsey,Alexis Sánchez,Danny Welbeck,Francis Coquelin,Theo Walcott,David Ospina,Kieran Gibbs,Per Mertesacker,Alex Iwobi,Mohamed Elneny,Joel Campbell,Olivier Giroud,Matchweek 27,9,18,41,51
113,2,1,Tottenham Hotspur,Swansea City,"<strong class=""matchTeamFormation"" data-team-id=""21"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""45"">4-3-2-1</strong>",Hugo Lloris,Kyle Walker,Kevin Wimmer,Toby Alderweireld,Danny Rose,Son Heung-Min,Christian Eriksen,Érik Lamela,Eric Dier,Dele Alli,Harry Kane,Michel Vorm,Ben Davies,Kieran Trippier,Josh Onomah,Ryan Mason,Nacer Chadli,Nabil Bentaleb,Lukasz Fabianski,Federico Fernández,Ashley Williams,Angel Rangel,Neil Taylor,Ki Sung-Yeung,Leon Britton,Jack Cork,Gylfi Sigurdsson,André Ayew,Alberto Paloschi,Kristoffer Nordfeldt,Kyle Naughton,Jordi Amat,Wayne Routledge,Leroy Fer,Bafétimbi Gomis,Modou Barrow,Matchweek 27,27,-10,51,27
114,1,0,West Ham United,Sunderland,"<strong class=""matchTeamFormation"" data-team-id=""25"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""29"">4-1-4-1</strong>",Adrián,Sam Byram,Angelo Ogbonna,James Collins,Aaron Cresswell,Mark Noble,Cheikhou Kouyaté,Manuel Lanzini,Michail Antonio,Emmanuel Emenike,Dimitri Payet,Darren Randolph,Reece Oxford,Doneil Henry,Alexandre Song,Pedro Obiang,Victor Moses,Andy Carroll,Vito Mannone,DeAndre Yedlin,Patrick van Aanholt,Lamine Koné,John O'Shea,Wahbi Khazri,Lee Cattermole,Yann M'Vila,Dame N'Doye,Jan Kirchhoff,Jermain Defoe,Jordan Pickford,Younes Kaboul,Billy Jones,Sebastian Larsson,Jack Rodwell,Fabio Borini,Ola Toivonen,Matchweek 27,9,-18,40,23
115,1,0,Leicester City,Norwich City,"<strong class=""matchTeamFormation"" data-team-id=""26"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""14"">5-4-1</strong>",Kasper Schmeichel,Christian Fuchs,Wes Morgan,Daniel Amartey,Robert Huth,N'Golo Kanté,Riyad Mahrez,Marc Albrighton,Danny Drinkwater,Jamie Vardy,Shinji Okazaki,Mark Schwarzer,Marcin Wasilewski,Andy King,Jeffrey Schlupp,Nathan Dyer,Leonardo Ulloa,Demarai Gray,John Ruddy,Robert Brady,Ryan Bennett,Timm Klose,Ivo Pinto,Russell Martin,Nathan Redmond,Alexander Tettey,Steven Naismith,Jonny Howson,Cameron Jerome,Declan Rudd,Martin Olsson,Youssouf Mulumbu,Gary O'Neil,Matthew Jarvis,Patrick Bamford,Dieumerci Mbokani,Matchweek 27,19,-20,53,24
116,1,2,Southampton,Chelsea,"<strong class=""matchTeamFormation"" data-team-id=""20"">3-5-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""4"">4-2-3-1</strong>",Fraser Forster,Virgil van Dijk,Ryan Bertrand,José Fonte,Matt Targett,Jordy Clasie,Oriol Romeu,Steven Davis,Cédric Soares,Shane Long,Charlie Austin,Maarten Stekelenburg,Maya Yoshida,Cuco Martina,James Ward-Prowse,Dusan Tadic,Sadio Mané,Graziano Pellè,Thibaut Courtois,Gary Cahill,Branislav Ivanovic,César Azpilicueta,Abdul Baba,John Obi Mikel,Pedro,Eden Hazard,Cesc Fàbregas,Willian,Diego Costa,Asmir Begovic,Nemanja Matic,Ruben Loftus-Cheek,Oscar,Bertrand Traoré,Kenedy,Loïc Rémy,Matchweek 27,10,2,40,33
117,2,1,Stoke City,Aston Villa,"<strong class=""matchTeamFormation"" data-team-id=""42"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""2"">4-3-2-1</strong>",Jack Butland,Philipp Wollscheid,Geoff Cameron,Erik Pieters,Phil Bardsley,Giannelli Imbula,Glenn Whelan,Marko Arnautovic,Ibrahim Afellay,Xherdan Shaqiri,Jonathan Walters,Jakob Haugaard,Dionatan Teixeira,Stephen Ireland,Mame Diouf,Bojan,Joselu,Peter Crouch,Mark Bunn,Joleon Lescott,Alan Hutton,Aly Cissokho,Jores Okore,Carles Gil,Idrissa Gueye,Leandro Bacuna,Jordan Veretout,Ashley Westwood,Gabriel Agbonlahor,Brad Guzan,Ciaran Clark,Micah Richards,Scott Sinclair,Jordan Lyden,Andre Green,Rudy Gestede,Matchweek 27,-5,-26,36,16
118,0,0,Watford,Bournemouth,"<strong class=""matchTeamFormation"" data-team-id=""33"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""127"">4-4-2</strong>",Heurelho Gomes,Juan Carlos Paredes,Craig Cathcart,Miguel Britos,Nathan Aké,Valon Behrami,Étienne Capoue,Ben Watson,Nordin Amrabat,Odion Ighalo,Troy Deeney,Costel Pantilimon,Sebastian Prödl,Allan Nyom,José Holebas,Ikechi Anya,Mario Suárez,Almen Abdi,Artur Boruc,Adam Smith,Steve Cook,Simon Francis,Charlie Daniels,Junior Stanislas,Andrew Surman,Matt Ritchie,Harry Arter,Joshua King,Benik Afobe,Adam Federici,Tommy Elphick,Sylvain Distin,Dan Gosling,Glenn Murray,Juan Iturbe,Max-Alain Gradel,Matchweek 27,1,-14,36,28
119,3,2,West Bromwich Albion,Crystal Palace,"<strong class=""matchTeamFormation"" data-team-id=""36"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""6"">4-4-2</strong>",Ben Foster,Chris Brunt,Craig Dawson,Jonas Olsson,Gareth McAuley,Stéphane Sessègnon,Darren Fletcher,Claudio Yacob,Craig Gardner,Salomón Rondón,Saido Berahino,Boaz Myhill,James Chester,James McClean,Sandro,Alex Pritchard,Rickie Lambert,Victor Anichebe,Wayne Hennessey,Scott Dann,Joel Ward,Damien Delaney,Martin Kelly,Jordon Mutch,Yohan Cabaye,Wilfried Zaha,Joe Ledley,Emmanuel Adebayor,Connor Wickham,Julian Speroni,Adrian Mariappa,Mile Jedinak,Lee Chung-Yong,Yannick Bolasie,Marouane Chamakh,Dwight Gayle,Matchweek 27,-8,-5,32,32
120,2,1,Arsenal,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""1"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">4-4-2</strong>",Petr Cech,Héctor Bellerín,Nacho Monreal,Per Mertesacker,Laurent Koscielny,Mesut Özil,Aaron Ramsey,Alexis Sánchez,Alex Oxlade-Chamberlain,Francis Coquelin,Olivier Giroud,David Ospina,Calum Chambers,Mohamed Elneny,Mathieu Flamini,Theo Walcott,Joel Campbell,Danny Welbeck,Kasper Schmeichel,Danny Simpson,Christian Fuchs,Wes Morgan,Robert Huth,Marc Albrighton,Riyad Mahrez,N'Golo Kanté,Danny Drinkwater,Jamie Vardy,Shinji Okazaki,Mark Schwarzer,Ben Chilwell,Marcin Wasilewski,Andy King,Nathan Dyer,Demarai Gray,Leonardo Ulloa,Matchweek 26,17,20,48,53
121,0,6,Aston Villa,Liverpool,"<strong class=""matchTeamFormation"" data-team-id=""2"">4-4-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""10"">4-4-2</strong>",Mark Bunn,Micah Richards,Aly Cissokho,Joleon Lescott,Jores Okore,Leandro Bacuna,Idrissa Gueye,Ashley Westwood,Jordan Veretout,Gabriel Agbonlahor,Carles Gil,Brad Guzan,Ciaran Clark,Alan Hutton,Kieran Richardson,Scott Sinclair,Keinan Davis,Jordan Lyden,Simon Mignolet,Nathaniel Clyne,Mamadou Sakho,Kolo Touré,Alberto Moreno,James Milner,Philippe Coutinho,Jordan Henderson,Emre Can,Daniel Sturridge,Roberto Firmino,Danny Ward,Kevin Stewart,Steven Caulker,Jon Flanagan,Jordon Ibe,Divock Origi,Christian Benteke,Matchweek 26,-20,-4,16,35
122,1,2,Manchester City,Tottenham Hotspur,"<strong class=""matchTeamFormation"" data-team-id=""11"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""21"">4-2-3-1</strong>",Joe Hart,Gaël Clichy,Vincent Kompany,Pablo Zabaleta,Nicolás Otamendi,Raheem Sterling,Fernando,David Silva,Fernandinho,Yaya Touré,Sergio Agüero,Willy Caballero,Martín Demichelis,Aleksandar Kolarov,Aleix García,Bersant Celina,Manu García,Kelechi Iheanacho,Hugo Lloris,Kyle Walker,Kevin Wimmer,Toby Alderweireld,Danny Rose,Dele Alli,Son Heung-Min,Mousa Dembélé,Christian Eriksen,Eric Dier,Harry Kane,Michel Vorm,Ben Davies,Kieran Trippier,Ryan Mason,Érik Lamela,Nacer Chadli,Tom Carroll,Matchweek 26,21,26,47,48
123,2,1,Sunderland,Manchester United,"<strong class=""matchTeamFormation"" data-team-id=""29"">4-1-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>",Vito Mannone,DeAndre Yedlin,Patrick van Aanholt,John O'Shea,Lamine Koné,Wahbi Khazri,Lee Cattermole,Yann M'Vila,Jan Kirchhoff,Dame N'Doye,Jermain Defoe,Jordan Pickford,Wes Brown,Adam Matthews,George Honeyman,Ola Toivonen,Jack Rodwell,Fabio Borini,David de Gea,Matteo Darmian,Daley Blind,Chris Smalling,Cameron Borthwick-Jackson,Michael Carrick,Anthony Martial,Morgan Schneiderlin,Juan Mata,Jesse Lingard,Wayne Rooney,Sergio Romero,Donald Love,James Weir,Ander Herrera,Andreas Pereira,Will Keane,Memphis Depay,Matchweek 26,-19,10,20,41
124,1,3,Bournemouth,Stoke City,"<strong class=""matchTeamFormation"" data-team-id=""127"">4-1-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""42"">4-2-3-1</strong>",Artur Boruc,Adam Smith,Steve Cook,Simon Francis,Charlie Daniels,Junior Stanislas,Dan Gosling,Andrew Surman,Harry Arter,Marc Pugh,Benik Afobe,Adam Federici,Sylvain Distin,Matt Ritchie,Eunan O'Kane,Juan Iturbe,Lewis Grabban,Joshua King,Jack Butland,Glen Johnson,Philipp Wollscheid,Muniesa,Erik Pieters,Giannelli Imbula,Glenn Whelan,Mame Diouf,Ibrahim Afellay,Xherdan Shaqiri,Jonathan Walters,Jakob Haugaard,Dionatan Teixeira,Stephen Ireland,Peter Odemwingie,Bojan,Joselu,Peter Crouch,Matchweek 26,-12,-7,28,33
125,1,2,Crystal Palace,Watford,"<strong class=""matchTeamFormation"" data-team-id=""6"">4-1-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""33"">4-3-3</strong>",Wayne Hennessey,Scott Dann,Joel Ward,Pape Souaré,Damien Delaney,Mile Jedinak,Yohan Cabaye,Jordon Mutch,Connor Wickham,Wilfried Zaha,Emmanuel Adebayor,Julian Speroni,Martin Kelly,Adrian Mariappa,Lee Chung-Yong,Hiram Boateng,Fraizer Campbell,Marouane Chamakh,Heurelho Gomes,Craig Cathcart,Nathan Aké,Allan Nyom,Sebastian Prödl,Valon Behrami,Étienne Capoue,Ben Watson,Nordin Amrabat,Odion Ighalo,Troy Deeney,Costel Pantilimon,Juan Carlos Paredes,José Holebas,Adlène Guédioura,Ikechi Anya,Mario Suárez,Almen Abdi,Matchweek 26,-4,0,32,33
126,0,1,Everton,West Bromwich Albion,"<strong class=""matchTeamFormation"" data-team-id=""7"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""36"">4-2-3-1</strong>",Joel Robles,Bryan Oviedo,Ramiro Funes Mori,Phil Jagielka,Séamus Coleman,Aaron Lennon,Ross Barkley,Gareth Barry,Tom Cleverley,James McCarthy,Romelu Lukaku,Tim Howard,Leighton Baines,Steven Pienaar,Leon Osman,Kevin Mirallas,Gerard Deulofeu,Arouna Koné,Ben Foster,James Chester,Jonny Evans,Craig Dawson,Jonas Olsson,Saido Berahino,Darren Fletcher,Stéphane Sessègnon,James McClean,Claudio Yacob,Salomón Rondón,Boaz Myhill,Sébastien Pocognoli,Craig Gardner,Sandro,Alex Pritchard,Chris Brunt,Victor Anichebe,Matchweek 26,12,-9,35,29
127,2,2,Norwich City,West Ham United,"<strong class=""matchTeamFormation"" data-team-id=""14"">4-4-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""25"">4-3-3</strong>",John Ruddy,Timm Klose,Sebastien Bassong,Robert Brady,Russell Martin,Nathan Redmond,Gary O'Neil,Steven Naismith,Jonny Howson,Cameron Jerome,Wes Hoolahan,Declan Rudd,Ivo Pinto,Martin Olsson,Matthew Jarvis,Graham Dorrans,Patrick Bamford,Dieumerci Mbokani,Adrián,Sam Byram,Angelo Ogbonna,James Collins,Aaron Cresswell,Alexandre Song,Pedro Obiang,Mark Noble,Enner Valencia,Michail Antonio,Dimitri Payet,Darren Randolph,Reece Oxford,Victor Moses,Djair Parfitt-Williams,Marcus Browne,Andy Carroll,Emmanuel Emenike,Matchweek 26,-20,9,23,39
128,0,1,Swansea City,Southampton,"<strong class=""matchTeamFormation"" data-team-id=""45"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""20"">3-5-2</strong>",Lukasz Fabianski,Federico Fernández,Angel Rangel,Ashley Williams,Neil Taylor,Wayne Routledge,Leon Britton,Jack Cork,Gylfi Sigurdsson,André Ayew,Alberto Paloschi,Kristoffer Nordfeldt,Jordi Amat,Kyle Naughton,Leroy Fer,Ki Sung-Yeung,Bafétimbi Gomis,Modou Barrow,Fraser Forster,Virgil van Dijk,Ryan Bertrand,José Fonte,Matt Targett,Jordy Clasie,James Ward-Prowse,Steven Davis,Oriol Romeu,Shane Long,Graziano Pellè,Maarten Stekelenburg,Maya Yoshida,Cédric Soares,Sadio Mané,Dusan Tadic,Juanmi,Charlie Austin,Matchweek 26,-9,9,27,37
129,5,1,Chelsea,Newcastle United,"<strong class=""matchTeamFormation"" data-team-id=""4"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""23"">4-2-3-1</strong>",Thibaut Courtois,Gary Cahill,César Azpilicueta,Branislav Ivanovic,John Terry,Willian,Eden Hazard,Pedro,Cesc Fàbregas,Nemanja Matic,Diego Costa,Asmir Begovic,Abdul Baba,Ruben Loftus-Cheek,John Obi Mikel,Bertrand Traoré,Kenedy,Loïc Rémy,Robert Elliot,Daryl Janmaat,Fabricio Coloccini,Rolando Aarons,Steven Taylor,Georginio Wijnaldum,Jonjo Shelvey,Andros Townsend,Moussa Sissoko,Cheick Tioté,Aleksandar Mitrovic,Karl Darlow,Jamaal Lascelles,Henri Saivet,Jack Colback,Emmanuel Rivière,Ayoze Pérez,Seydou Doumbia,Matchweek 26,-2,-18,30,24
130,0,2,Bournemouth,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""127"">4-1-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">4-2-3-1</strong>",Artur Boruc,Adam Smith,Steve Cook,Simon Francis,Charlie Daniels,Dan Gosling,Andrew Surman,Marc Pugh,Matt Ritchie,Harry Arter,Benik Afobe,Adam Federici,Sylvain Distin,Eunan O'Kane,Junior Stanislas,Juan Iturbe,Lewis Grabban,Joshua King,Petr Cech,Gabriel Paulista,Laurent Koscielny,Héctor Bellerín,Nacho Monreal,Mesut Özil,Aaron Ramsey,Alexis Sánchez,Alex Oxlade-Chamberlain,Mathieu Flamini,Olivier Giroud,David Ospina,Per Mertesacker,Kieran Gibbs,Alex Iwobi,Francis Coquelin,Theo Walcott,Joel Campbell,Matchweek 25,-10,15,28,45
