,home_score,away_score,home_team_name,away_team_name,home_formation,away_fromation,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,HomePlayer12,HomePlayer13,HomePlayer14,HomePlayer15,HomePlayer16,HomePlayer17,HomePlayer18,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,AwayPlayer12,AwayPlayer13,AwayPlayer14,AwayPlayer15,AwayPlayer16,AwayPlayer17,AwayPlayer18,Matchweek,home_GD_prior,away_GD_prior,home_Points_prior,away_Points_prior
243,1,3,Manchester City,Chelsea,"<strong class=""matchTeamFormation"" data-team-id=""11"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""4"">3-4-3</strong>",Claudio Bravo,John Stones,Aleksandar Kolarov,Nicolás Otamendi,Leroy Sané,Fernandinho,Jesús Navas,Ilkay Gündogan,Kevin De Bruyne,David Silva,Sergio Agüero,Willy Caballero,Gaël Clichy,Bacary Sagna,Pablo Zabaleta,Fernando,Yaya Touré,Kelechi Iheanacho,Thibaut Courtois,David Luiz,César Azpilicueta,Gary Cahill,N'Golo Kanté,Cesc Fàbregas,Marcos Alonso,Victor Moses,Eden Hazard,Pedro,Diego Costa,Asmir Begovic,Ola Aina,Branislav Ivanovic,Oscar,Nathaniel Chalobah,Willian,Michy Batshuayi,Matchweek 14,17,19,30,31
244,3,0,Crystal Palace,Southampton,"<strong class=""matchTeamFormation"" data-team-id=""6"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""20"">4-3-3</strong>",Wayne Hennessey,James Tomkins,Damien Delaney,Scott Dann,Joel Ward,Wilfried Zaha,James McArthur,Joe Ledley,Jason Puncheon,Andros Townsend,Christian Benteke,Julian Speroni,Martin Kelly,Ezekiel Fryers,Lee Chung-Yong,Mathieu Flamini,Bakary Sako,Fraizer Campbell,Fraser Forster,José Fonte,Cédric Soares,Virgil van Dijk,Ryan Bertrand,James Ward-Prowse,Oriol Romeu,Pierre-Emile Højbjerg,Nathan Redmond,Sofiane Boufal,Charlie Austin,Stuart Taylor,Maya Yoshida,Sam McQueen,Steven Davis,Josh Sims,Jordy Clasie,Shane Long,Matchweek 14,-5,1,11,17
245,2,0,Stoke City,Burnley,"<strong class=""matchTeamFormation"" data-team-id=""42"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-2</strong>",Lee Grant,Muniesa,Erik Pieters,Glen Johnson,Bruno Martins Indi,Charlie Adam,Xherdan Shaqiri,Marko Arnautovic,Giannelli Imbula,Mame Diouf,Jonathan Walters,Shay Given,Glenn Whelan,Joe Allen,Ramadan Sobhi,Bojan,Wilfried Bony,Peter Crouch,Paul Robinson,Stephen Ward,Jon Flanagan,Ben Mee,Michael Keane,George Boyd,Jeff Hendrick,Scott Arfield,Dean Marney,Andre Gray,Ashley Barnes,Nick Pope,James Tarkowski,Matthew Lowton,Michael Kightly,Steven Defour,Sam Vokes,Patrick Bamford,Matchweek 14,-5,-9,16,14
246,2,1,Sunderland,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""29"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">4-4-2</strong>",Jordan Pickford,Lamine Koné,Patrick van Aanholt,Billy Jones,Papy Djilobodji,Jason Denayer,Steven Pienaar,Didier Ndong,Duncan Watmore,Victor Anichebe,Jermain Defoe,Vito Mannone,Javier Manquillo,John O'Shea,Wahbi Khazri,Sebastian Larsson,Jan Kirchhoff,Adnan Januzaj,Ron-Robert Zieler,Christian Fuchs,Wes Morgan,Danny Simpson,Robert Huth,Andy King,Riyad Mahrez,Marc Albrighton,Daniel Amartey,Jamie Vardy,Islam Slimani,Ben Hamer,Luis Hernández,Demarai Gray,Jeffrey Schlupp,Nampalys Mendy,Ahmed Musa,Shinji Okazaki,Matchweek 14,-11,-6,8,13
247,5,0,Tottenham Hotspur,Swansea City,"<strong class=""matchTeamFormation"" data-team-id=""21"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""45"">4-3-3</strong>",Hugo Lloris,Eric Dier,Danny Rose,Jan Vertonghen,Kyle Walker,Son Heung-Min,Victor Wanyama,Dele Alli,Mousa Dembélé,Christian Eriksen,Harry Kane,Michel Vorm,Cameron Carter-Vickers,Kevin Wimmer,Josh Onomah,Harry Winks,Moussa Sissoko,Georges-Kévin Nkoudou,Lukasz Fabianski,Jordi Amat,Neil Taylor,Kyle Naughton,Mike van der Hoorn,Jack Cork,Jay Fulton,Leroy Fer,Jefferson Montero,Modou Barrow,Gylfi Sigurdsson,Kristoffer Nordfeldt,Angel Rangel,Alfie Mawson,Wayne Routledge,Leon Britton,Borja Bastón,Fernando Llorente,Matchweek 14,9,-10,24,9
248,3,1,West Bromwich Albion,Watford,"<strong class=""matchTeamFormation"" data-team-id=""36"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""33"">4-4-2</strong>",Ben Foster,Gareth McAuley,Allan Nyom,Jonny Evans,Craig Dawson,Chris Brunt,Claudio Yacob,Matt Phillips,Darren Fletcher,James Morrison,Salomón Rondón,Alex Palmer,Jonas Olsson,Brendan Galloway,Nacer Chadli,James McClean,Craig Gardner,Hal Robson-Kanu,Heurelho Gomes,Juan Camilo Zuñiga,José Holebas,Sebastian Prödl,Christian Kabasele,Étienne Capoue,Nordin Amrabat,Roberto Pereyra,Adlène Guédioura,Troy Deeney,Stefano Okaka,Costel Pantilimon,Andrew Eleftheriou,Abdoulaye Doucouré,Ben Watson,Odion Ighalo,Jerome Sinclair,Isaac Success,Matchweek 14,1,-4,17,18
249,1,5,West Ham United,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""25"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">4-2-3-1</strong>",Darren Randolph,Angelo Ogbonna,Winston Reid,James Collins,Mark Noble,Pedro Obiang,Edimilson Fernandes,Arthur Masuaku,Dimitri Payet,Manuel Lanzini,Ashley Fletcher,Adrián,Álvaro Arbeloa,Håvard Nordtveit,Sofiane Feghouli,Simone Zaza,André Ayew,Andy Carroll,Petr Cech,Gabriel Paulista,Laurent Koscielny,Shkodran Mustafi,Nacho Monreal,Mesut Özil,Granit Xhaka,Alex Oxlade-Chamberlain,Theo Walcott,Francis Coquelin,Alexis Sánchez,David Ospina,Kieran Gibbs,Rob Holding,Alex Iwobi,Aaron Ramsey,Mohamed Elneny,Lucas Pérez,Matchweek 14,-10,15,12,28
250,0,1,Watford,Stoke City,"<strong class=""matchTeamFormation"" data-team-id=""33"">3-4-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""42"">4-2-3-1</strong>",Heurelho Gomes,Younes Kaboul,Sebastian Prödl,Miguel Britos,Valon Behrami,Étienne Capoue,José Holebas,Daryl Janmaat,Nordin Amrabat,Roberto Pereyra,Troy Deeney,Costel Pantilimon,Adrian Mariappa,Juan Camilo Zuñiga,Christian Kabasele,Adlène Guédioura,Odion Ighalo,Stefano Okaka,Lee Grant,Erik Pieters,Bruno Martins Indi,Glen Johnson,Muniesa,Marko Arnautovic,Giannelli Imbula,Mame Diouf,Charlie Adam,Xherdan Shaqiri,Jonathan Walters,Shay Given,Ramadan Sobhi,Thibaud Verlinden,Wilfried Bony,Julien Ngoy,Bojan,Peter Crouch,Matchweek 13,-3,-6,18,13
251,3,1,Arsenal,Bournemouth,"<strong class=""matchTeamFormation"" data-team-id=""1"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""127"">4-2-3-1</strong>",Petr Cech,Laurent Koscielny,Mathieu Debuchy,Nacho Monreal,Shkodran Mustafi,Mesut Özil,Mohamed Elneny,Theo Walcott,Granit Xhaka,Alex Oxlade-Chamberlain,Alexis Sánchez,David Ospina,Gabriel Paulista,Kieran Gibbs,Aaron Ramsey,Alex Iwobi,Francis Coquelin,Olivier Giroud,Adam Federici,Steve Cook,Brad Smith,Simon Francis,Nathan Aké,Joshua King,Harry Arter,Adam Smith,Dan Gosling,Junior Stanislas,Callum Wilson,Ryan Allsop,Tyrone Mings,Jordon Ibe,Marc Pugh,Ryan Fraser,Benik Afobe,Lys Mousset,Matchweek 13,13,-2,25,15
252,1,1,Manchester United,West Ham United,"<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""25"">3-4-2-1</strong>",David de Gea,Antonio Valencia,Marcos Rojo,Matteo Darmian,Phil Jones,Jesse Lingard,Marcus Rashford,Juan Mata,Ander Herrera,Paul Pogba,Zlatan Ibrahimovic,Sergio Romero,Daley Blind,Ashley Young,Henrikh Mkhitaryan,Marouane Fellaini,Bastian Schweinsteiger,Wayne Rooney,Darren Randolph,James Collins,Angelo Ogbonna,Cheikhou Kouyaté,Pedro Obiang,Aaron Cresswell,Michail Antonio,Mark Noble,Dimitri Payet,Manuel Lanzini,Diafra Sakho,Adrián,Håvard Nordtveit,Edimilson Fernandes,Sofiane Feghouli,Simone Zaza,André Ayew,Ashley Fletcher,Matchweek 13,3,-10,19,11
253,1,0,Southampton,Everton,"<strong class=""matchTeamFormation"" data-team-id=""20"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""7"">4-2-3-1</strong>",Fraser Forster,Cédric Soares,José Fonte,Virgil van Dijk,Ryan Bertrand,Pierre-Emile Højbjerg,Oriol Romeu,James Ward-Prowse,Josh Sims,Nathan Redmond,Charlie Austin,Stuart Taylor,Sam McQueen,Maya Yoshida,Harrison Reed,Jordy Clasie,Shane Long,Jay Rodríguez,Maarten Stekelenburg,Séamus Coleman,Phil Jagielka,Leighton Baines,Ashley Williams,Ross Barkley,Yannick Bolasie,Idrissa Gueye,Aaron Lennon,Gareth Barry,Romelu Lukaku,Joel Robles,Mason Holgate,Ramiro Funes Mori,Tom Cleverley,Kevin Mirallas,Enner Valencia,Gerard Deulofeu,Matchweek 13,0,2,14,19
254,1,2,Burnley,Manchester City,"<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""11"">4-2-3-1</strong>",Paul Robinson,Matthew Lowton,Michael Keane,Ben Mee,Stephen Ward,Steven Defour,Dean Marney,George Boyd,Jóhann Gudmundsson,Sam Vokes,Jeff Hendrick,Nick Pope,James Tarkowski,Jon Flanagan,Scott Arfield,Michael Kightly,Ashley Barnes,Andre Gray,Claudio Bravo,Aleksandar Kolarov,Gaël Clichy,Nicolás Otamendi,Bacary Sagna,Fernandinho,Raheem Sterling,Yaya Touré,Fernando,Nolito,Sergio Agüero,Willy Caballero,Pablo Zabaleta,David Silva,Kevin De Bruyne,Jesús Navas,Kelechi Iheanacho,Leroy Sané,Matchweek 13,-8,16,14,27
255,1,1,Hull City,West Bromwich Albion,"<strong class=""matchTeamFormation"" data-team-id=""41"">4-4-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""36"">4-2-3-1</strong>",David Marshall,Michael Dawson,Curtis Davies,Josh Tymon,Ahmed El Mohamady,Sam Clucas,Robert Snodgrass,Jake Livermore,Ryan Mason,Dieumerci Mbokani,Markus Henriksen,Eldin Jakupovic,Harry Maguire,Andy Robertson,David Meyler,Tom Huddlestone,Adama Diomande,Jarrod Bowen,Ben Foster,Jonny Evans,Gareth McAuley,Craig Dawson,Allan Nyom,Claudio Yacob,James Morrison,Matt Phillips,Darren Fletcher,Chris Brunt,Salomón Rondón,Alex Palmer,Jonas Olsson,Brendan Galloway,James McClean,Craig Gardner,Nacer Chadli,Hal Robson-Kanu,Matchweek 13,-17,1,10,16
256,2,2,Leicester City,Middlesbrough,"<strong class=""matchTeamFormation"" data-team-id=""26"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""13"">4-5-1</strong>",Ron-Robert Zieler,Christian Fuchs,Wes Morgan,Danny Simpson,Robert Huth,Marc Albrighton,Daniel Amartey,Riyad Mahrez,Andy King,Shinji Okazaki,Jamie Vardy,Ben Hamer,Luis Hernández,Matty James,Jeffrey Schlupp,Demarai Gray,Islam Slimani,Ahmed Musa,Víctor Valdés,Antonio Barragán,Calum Chambers,Fábio,Ben Gibson,Adam Clayton,Adama Traoré,Adam Forshaw,Marten de Roon,Gastón Ramírez,Álvaro Negredo,Brad Guzan,Bernardo Espinosa,Grant Leadbitter,Emilio Nsue,Stewart Downing,Cristhian Stuani,Viktor Fischer,Matchweek 13,-6,-3,12,11
257,2,0,Liverpool,Sunderland,"<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""29"">4-3-3</strong>",Loris Karius,Nathaniel Clyne,James Milner,Dejan Lovren,Joël Matip,Emre Can,Jordan Henderson,Georginio Wijnaldum,Philippe Coutinho,Roberto Firmino,Sadio Mané,Simon Mignolet,Alberto Moreno,Ragnar Klavan,Lucas Leiva,Ovie Ejaria,Divock Origi,Ben Woodburn,Jordan Pickford,Billy Jones,Lamine Koné,Patrick van Aanholt,John O'Shea,Jason Denayer,Steven Pienaar,Didier Ndong,Jermain Defoe,Duncan Watmore,Victor Anichebe,Vito Mannone,Donald Love,Javier Manquillo,Sebastian Larsson,Wahbi Khazri,Adnan Januzaj,Lynden Gooch,Matchweek 13,16,-9,27,8
258,5,4,Swansea City,Crystal Palace,"<strong class=""matchTeamFormation"" data-team-id=""45"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""6"">4-4-2</strong>",Lukasz Fabianski,Neil Taylor,Kyle Naughton,Federico Fernández,Jordi Amat,Jay Fulton,Jack Cork,Leroy Fer,Gylfi Sigurdsson,Wayne Routledge,Modou Barrow,Kristoffer Nordfeldt,Angel Rangel,Mike van der Hoorn,Jefferson Montero,Nathan Dyer,Fernando Llorente,Oliver McBurnie,Wayne Hennessey,Martin Kelly,James Tomkins,Scott Dann,Joel Ward,Jason Puncheon,James McArthur,Yohan Cabaye,Wilfried Zaha,Connor Wickham,Christian Benteke,Julian Speroni,Ezekiel Fryers,Damien Delaney,Joe Ledley,Andros Townsend,Bakary Sako,Fraizer Campbell,Matchweek 13,-11,-4,6,11
259,2,1,Chelsea,Tottenham Hotspur,"<strong class=""matchTeamFormation"" data-team-id=""4"">3-4-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""21"">4-2-3-1</strong>",Thibaut Courtois,David Luiz,César Azpilicueta,Gary Cahill,Victor Moses,Marcos Alonso,N'Golo Kanté,Nemanja Matic,Diego Costa,Eden Hazard,Pedro,Asmir Begovic,Branislav Ivanovic,Oscar,Cesc Fàbregas,Nathaniel Chalobah,Michy Batshuayi,Willian,Hugo Lloris,Kevin Wimmer,Jan Vertonghen,Eric Dier,Kyle Walker,Mousa Dembélé,Christian Eriksen,Son Heung-Min,Victor Wanyama,Dele Alli,Harry Kane,Michel Vorm,Cameron Carter-Vickers,Kieran Trippier,Georges-Kévin Nkoudou,Harry Winks,Josh Onomah,Vincent Janssen,Matchweek 13,18,10,28,24
260,4,0,West Bromwich Albion,Burnley,"<strong class=""matchTeamFormation"" data-team-id=""36"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-1-1</strong>",Ben Foster,Gareth McAuley,Allan Nyom,Craig Dawson,Jonny Evans,James Morrison,Matt Phillips,Claudio Yacob,Darren Fletcher,Chris Brunt,Salomón Rondón,Alex Palmer,Jonas Olsson,Brendan Galloway,Craig Gardner,Jonathan Leko,James McClean,Hal Robson-Kanu,Tom Heaton,Matthew Lowton,Michael Keane,Stephen Ward,Ben Mee,Steven Defour,Dean Marney,Jóhann Gudmundsson,Scott Arfield,Sam Vokes,Jeff Hendrick,Paul Robinson,James Tarkowski,Jon Flanagan,George Boyd,Michael Kightly,Ashley Barnes,Andre Gray,Matchweek 12,-3,-4,13,14
261,0,1,Middlesbrough,Chelsea,"<strong class=""matchTeamFormation"" data-team-id=""13"">4-5-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""4"">3-4-3</strong>",Víctor Valdés,Fábio,Ben Gibson,Calum Chambers,Antonio Barragán,Adama Traoré,Adam Clayton,Adam Forshaw,Marten de Roon,Gastón Ramírez,Álvaro Negredo,Brad Guzan,Bernardo Espinosa,Grant Leadbitter,Emilio Nsue,Stewart Downing,Jordan Rhodes,Viktor Fischer,Thibaut Courtois,César Azpilicueta,Gary Cahill,David Luiz,Victor Moses,Nemanja Matic,N'Golo Kanté,Marcos Alonso,Eden Hazard,Pedro,Diego Costa,Asmir Begovic,Branislav Ivanovic,John Terry,Oscar,Cesc Fàbregas,Nathaniel Chalobah,Michy Batshuayi,Matchweek 12,-2,17,11,25
262,1,1,Manchester United,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""12"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">4-2-3-1</strong>",David de Gea,Phil Jones,Matteo Darmian,Antonio Valencia,Marcos Rojo,Ander Herrera,Michael Carrick,Paul Pogba,Anthony Martial,Juan Mata,Marcus Rashford,Sergio Romero,Daley Blind,Ashley Young,Morgan Schneiderlin,Jesse Lingard,Memphis Depay,Wayne Rooney,Petr Cech,Laurent Koscielny,Shkodran Mustafi,Nacho Monreal,Carl Jenkinson,Mesut Özil,Francis Coquelin,Aaron Ramsey,Mohamed Elneny,Theo Walcott,Alexis Sánchez,David Ospina,Gabriel Paulista,Kieran Gibbs,Alex Iwobi,Alex Oxlade-Chamberlain,Granit Xhaka,Olivier Giroud,Matchweek 12,3,13,18,24
263,1,2,Crystal Palace,Manchester City,"<strong class=""matchTeamFormation"" data-team-id=""6"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""11"">4-2-3-1</strong>",Wayne Hennessey,Joel Ward,Martin Kelly,James Tomkins,Scott Dann,James McArthur,Wilfried Zaha,Yohan Cabaye,Jason Puncheon,Andros Townsend,Christian Benteke,Julian Speroni,Damien Delaney,Jordon Mutch,Lee Chung-Yong,Mathieu Flamini,Bakary Sako,Connor Wickham,Claudio Bravo,Vincent Kompany,Bacary Sagna,Aleksandar Kolarov,Nicolás Otamendi,Yaya Touré,Raheem Sterling,Fernandinho,Kevin De Bruyne,Nolito,Sergio Agüero,Willy Caballero,Pablo Zabaleta,Fernando,Jesús Navas,David Silva,Kelechi Iheanacho,Leroy Sané,Matchweek 12,-3,15,11,24
264,1,1,Everton,Swansea City,"<strong class=""matchTeamFormation"" data-team-id=""7"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""45"">4-3-3</strong>",Maarten Stekelenburg,Phil Jagielka,Ashley Williams,Séamus Coleman,Leighton Baines,Idrissa Gueye,Aaron Lennon,James McCarthy,Ross Barkley,Yannick Bolasie,Romelu Lukaku,Joel Robles,Mason Holgate,Ramiro Funes Mori,Tom Cleverley,Kevin Mirallas,Enner Valencia,Gerard Deulofeu,Lukasz Fabianski,Kyle Naughton,Neil Taylor,Federico Fernández,Jordi Amat,Jack Cork,Jay Fulton,Leroy Fer,Gylfi Sigurdsson,Wayne Routledge,Modou Barrow,Kristoffer Nordfeldt,Angel Rangel,Mike van der Hoorn,Ki Sung-Yeung,Nathan Dyer,Borja Bastón,Oliver McBurnie,Matchweek 12,2,-11,18,5
265,0,0,Southampton,Liverpool,"<strong class=""matchTeamFormation"" data-team-id=""20"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>",Fraser Forster,José Fonte,Cédric Soares,Virgil van Dijk,Ryan Bertrand,Pierre-Emile Højbjerg,Steven Davis,Oriol Romeu,Sofiane Boufal,Nathan Redmond,Charlie Austin,Stuart Taylor,Maya Yoshida,Cuco Martina,Harrison Reed,Jordy Clasie,Shane Long,Jay Rodríguez,Loris Karius,Nathaniel Clyne,James Milner,Dejan Lovren,Joël Matip,Georginio Wijnaldum,Emre Can,Jordan Henderson,Sadio Mané,Philippe Coutinho,Roberto Firmino,Simon Mignolet,Ragnar Klavan,Alberto Moreno,Marko Grujic,Lucas Leiva,Daniel Sturridge,Divock Origi,Matchweek 12,0,16,13,26
266,0,1,Stoke City,Bournemouth,"<strong class=""matchTeamFormation"" data-team-id=""42"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""127"">4-2-3-1</strong>",Lee Grant,Phil Bardsley,Erik Pieters,Bruno Martins Indi,Ryan Shawcross,Charlie Adam,Marko Arnautovic,Xherdan Shaqiri,Joe Allen,Bojan,Wilfried Bony,Shay Given,Glen Johnson,Muniesa,Giannelli Imbula,Ramadan Sobhi,Jonathan Walters,Peter Crouch,Adam Federici,Simon Francis,Steve Cook,Charlie Daniels,Nathan Aké,Junior Stanislas,Joshua King,Harry Arter,Dan Gosling,Jack Wilshere,Callum Wilson,Ryan Allsop,Brad Smith,Tyrone Mings,Marc Pugh,Ryan Fraser,Lys Mousset,Benik Afobe,Matchweek 12,-5,-3,13,12
267,3,0,Sunderland,Hull City,"<strong class=""matchTeamFormation"" data-team-id=""29"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""41"">4-4-1-1</strong>",Jordan Pickford,Lamine Koné,Patrick van Aanholt,Billy Jones,Papy Djilobodji,Jason Denayer,Paddy McNair,Didier Ndong,Victor Anichebe,Duncan Watmore,Jermain Defoe,Vito Mannone,John O'Shea,Donald Love,Javier Manquillo,Wahbi Khazri,Adnan Januzaj,Lynden Gooch,David Marshall,Michael Dawson,Curtis Davies,Ahmed El Mohamady,Josh Tymon,Sam Clucas,Jake Livermore,Robert Snodgrass,Ryan Mason,Dieumerci Mbokani,Markus Henriksen,Eldin Jakupovic,Harry Maguire,Tom Huddlestone,Greg Olley,David Meyler,James Weir,Jarrod Bowen,Matchweek 12,-12,-14,5,10
268,2,1,Watford,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""33"">3-4-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">4-4-2</strong>",Heurelho Gomes,Miguel Britos,Sebastian Prödl,Younes Kaboul,Daryl Janmaat,Valon Behrami,Juan Camilo Zuñiga,Étienne Capoue,Nordin Amrabat,Troy Deeney,Roberto Pereyra,Costel Pantilimon,Adrian Mariappa,Ben Watson,Adlène Guédioura,Jerome Sinclair,Stefano Okaka,Odion Ighalo,Ron-Robert Zieler,Christian Fuchs,Wes Morgan,Robert Huth,Danny Simpson,Riyad Mahrez,Marc Albrighton,Daniel Amartey,Danny Drinkwater,Shinji Okazaki,Jamie Vardy,Ben Hamer,Marcin Wasilewski,Luis Hernández,Demarai Gray,Andy King,Jeffrey Schlupp,Ahmed Musa,Matchweek 12,-4,-5,15,12
269,3,2,Tottenham Hotspur,West Ham United,"<strong class=""matchTeamFormation"" data-team-id=""21"">4-3-1-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""25"">3-4-2-1</strong>",Hugo Lloris,Danny Rose,Kyle Walker,Eric Dier,Jan Vertonghen,Victor Wanyama,Harry Winks,Christian Eriksen,Mousa Dembélé,Vincent Janssen,Harry Kane,Michel Vorm,Kieran Trippier,Kevin Wimmer,Cameron Carter-Vickers,Josh Onomah,Dele Alli,Son Heung-Min,Darren Randolph,Winston Reid,Angelo Ogbonna,Cheikhou Kouyaté,Michail Antonio,Aaron Cresswell,Manuel Lanzini,Pedro Obiang,Diafra Sakho,André Ayew,Dimitri Payet,Adrián,James Collins,Edimilson Fernandes,Håvard Nordtveit,Sofiane Feghouli,Simone Zaza,Ashley Fletcher,Matchweek 12,9,-9,21,11
270,1,1,Arsenal,Tottenham Hotspur,"<strong class=""matchTeamFormation"" data-team-id=""1"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""21"">3-4-2-1</strong>",Petr Cech,Laurent Koscielny,Nacho Monreal,Héctor Bellerín,Shkodran Mustafi,Alex Iwobi,Theo Walcott,Granit Xhaka,Francis Coquelin,Mesut Özil,Alexis Sánchez,David Ospina,Gabriel Paulista,Kieran Gibbs,Mohamed Elneny,Aaron Ramsey,Alex Oxlade-Chamberlain,Olivier Giroud,Hugo Lloris,Jan Vertonghen,Eric Dier,Kevin Wimmer,Danny Rose,Mousa Dembélé,Kyle Walker,Victor Wanyama,Christian Eriksen,Harry Kane,Son Heung-Min,Michel Vorm,Cameron Carter-Vickers,Kieran Trippier,Georges-Kévin Nkoudou,Harry Winks,Josh Onomah,Vincent Janssen,Matchweek 11,13,9,23,20
271,2,1,Hull City,Southampton,"<strong class=""matchTeamFormation"" data-team-id=""41"">3-5-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""20"">4-3-3</strong>",David Marshall,Curtis Davies,Michael Dawson,Harry Maguire,Sam Clucas,Ahmed El Mohamady,Jake Livermore,Ryan Mason,Markus Henriksen,Will Keane,Abel Hernández,Eldin Jakupovic,Josh Tymon,Tom Huddlestone,Robert Snodgrass,David Meyler,Jarrod Bowen,Dieumerci Mbokani,Fraser Forster,Maya Yoshida,José Fonte,Virgil van Dijk,Ryan Bertrand,Oriol Romeu,Steven Davis,Jordy Clasie,Nathan Redmond,Charlie Austin,Dusan Tadic,Stuart Taylor,Sam McQueen,Cuco Martina,James Ward-Prowse,Pierre-Emile Højbjerg,Sofiane Boufal,Jay Rodríguez,Matchweek 11,-15,1,7,13
272,6,1,Liverpool,Watford,"<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""33"">4-4-2</strong>",Loris Karius,James Milner,Lucas Leiva,Joël Matip,Nathaniel Clyne,Emre Can,Jordan Henderson,Adam Lallana,Philippe Coutinho,Roberto Firmino,Sadio Mané,Simon Mignolet,Ragnar Klavan,Alberto Moreno,Georginio Wijnaldum,Ovie Ejaria,Divock Origi,Daniel Sturridge,Heurelho Gomes,Younes Kaboul,Miguel Britos,Daryl Janmaat,José Holebas,Roberto Pereyra,Valon Behrami,Nordin Amrabat,Étienne Capoue,Odion Ighalo,Troy Deeney,Costel Pantilimon,Adrian Mariappa,Christian Kabasele,Juan Camilo Zuñiga,Ben Watson,Adlène Guédioura,Jerome Sinclair,Matchweek 11,11,1,23,15
273,1,3,Swansea City,Manchester United,"<strong class=""matchTeamFormation"" data-team-id=""45"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""12"">4-1-4-1</strong>",Lukasz Fabianski,Angel Rangel,Alfie Mawson,Mike van der Hoorn,Stephen Kingsley,Leon Britton,Wayne Routledge,Gylfi Sigurdsson,Ki Sung-Yeung,Fernando Llorente,Borja Bastón,Kristoffer Nordfeldt,Kyle Naughton,Jordi Amat,Jack Cork,Jefferson Montero,Leroy Fer,Modou Barrow,David de Gea,Ashley Young,Marcos Rojo,Phil Jones,Matteo Darmian,Marouane Fellaini,Wayne Rooney,Michael Carrick,Juan Mata,Paul Pogba,Zlatan Ibrahimovic,Sergio Romero,Daley Blind,Timothy Fosu-Mensah,Morgan Schneiderlin,Jesse Lingard,Anthony Martial,Marcus Rashford,Matchweek 11,-9,1,5,15
