,home_score,away_score,home_team_name,away_team_name,home_formation,away_fromation,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,HomePlayer12,HomePlayer13,HomePlayer14,HomePlayer15,HomePlayer16,HomePlayer17,HomePlayer18,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,AwayPlayer12,AwayPlayer13,AwayPlayer14,AwayPlayer15,AwayPlayer16,AwayPlayer17,AwayPlayer18,Matchweek,home_GD_prior,away_GD_prior,home_Points_prior,away_Points_prior
125,3,1,Brighton and Hove Albion,West Ham United,"<strong class=""matchTeamFormation"" data-team-id=""131"">4-4-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""25"">3-4-2-1</strong>",Mathew Ryan,Ezequiel Schelotto,Gaëtan Bong,Shane Duffy,Lewis Dunk,José Izquierdo,Anthony Knockaert,Dale Stephens,Davy Pröpper,Glenn Murray,Pascal Groß,Tim Krul,Bruno,Connor Goldson,Beram Kayal,Solly March,Leonardo Ulloa,Sam Baldock,Adrián,James Collins,Angelo Ogbonna,Declan Rice,Sam Byram,Aaron Cresswell,Pablo Zabaleta,Mark Noble,Chicharito,Cheikhou Kouyaté,João Mário,Joe Hart,Winston Reid,José Fonte,Josh Cullen,Michail Antonio,Sead Haksabanovic,Jordan Hugill,Matchweek 26,-16,-12,24,27
126,1,1,Leicester City,Swansea City,"<strong class=""matchTeamFormation"" data-team-id=""26"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""45"">5-4-1</strong>",Kasper Schmeichel,Aleksandar Dragovic,Harry Maguire,Christian Fuchs,Danny Simpson,Fousseni Diabaté,Adrien Silva,Wilfred Ndidi,Marc Albrighton,Jamie Vardy,Kelechi Iheanacho,Ben Hamer,Ben Chilwell,Yohan Benalouane,Demarai Gray,Iborra,Matty James,Shinji Okazaki,Lukasz Fabianski,Mike van der Hoorn,Kyle Naughton,Federico Fernández,Alfie Mawson,Martin Olsson,Sam Clucas,Nathan Dyer,Ki Sung-Yeung,Leroy Fer,Jordan Ayew,Kristoffer Nordfeldt,Kyle Bartley,Wayne Routledge,Luciano Narsingh,Tom Carroll,Wilfried Bony,Tammy Abraham,Matchweek 26,3,-18,34,23
127,2,0,Manchester United,Huddersfield Town,"<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""159"">4-1-4-1</strong>",David de Gea,Marcos Rojo,Chris Smalling,Luke Shaw,Antonio Valencia,Scott McTominay,Juan Mata,Jesse Lingard,Alexis Sánchez,Nemanja Matic,Romelu Lukaku,Sergio Romero,Victor Lindelöf,Ashley Young,Michael Carrick,Paul Pogba,Anthony Martial,Marcus Rashford,Jonas Lössl,Terence Kongolo,Christopher Schindler,Tommy Smith,Zanka,Jonathan Hogg,Florent Hadërgjonaj,Philip Billing,Rajiv van La Parra,Collin Quaner,Laurent Depoitre,Joel Coleman,Michael Hefele,Scott Malone,Aaron Mooy,Tom Ince,Alex Pritchard,Steve Mounié,Matchweek 26,31,-25,53,24
128,2,3,West Bromwich Albion,Southampton,"<strong class=""matchTeamFormation"" data-team-id=""36"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""20"">4-2-3-1</strong>",Ben Foster,Gareth McAuley,Craig Dawson,Allan Nyom,Ahmed Hegazy,Claudio Yacob,Chris Brunt,Matt Phillips,Gareth Barry,Salomón Rondón,Daniel Sturridge,Boaz Myhill,Kyle Jameson,Oliver Burke,Rekeem Harper,James McClean,Sam Field,Jay Rodríguez,Alex McCarthy,Cédric Soares,Ryan Bertrand,Jack Stephens,Wesley Hoedt,Sofiane Boufal,Dusan Tadic,Mario Lemina,James Ward-Prowse,Oriol Romeu,Guido Carrillo,Fraser Forster,Maya Yoshida,Pierre-Emile Højbjerg,Nathan Redmond,Steven Davis,Manolo Gabbiadini,Shane Long,Matchweek 26,-15,-11,20,23
129,5,1,Arsenal,Everton,"<strong class=""matchTeamFormation"" data-team-id=""1"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""7"">3-4-3</strong>",Petr Cech,Nacho Monreal,Shkodran Mustafi,Héctor Bellerín,Laurent Koscielny,Alex Iwobi,Henrikh Mkhitaryan,Aaron Ramsey,Granit Xhaka,Mesut Özil,Pierre-Emerick Aubameyang,David Ospina,Sead Kolasinac,Calum Chambers,Ainsley Maitland-Niles,Jack Wilshere,Mohamed Elneny,Alexandre Lacazette,Jordan Pickford,Michael Keane,Ashley Williams,Eliaquim Mangala,Jonjoe Kenny,Cuco Martina,Morgan Schneiderlin,Idrissa Gueye,Theo Walcott,Oumar Niasse,Yannick Bolasie,Joel Robles,Mason Holgate,Gylfi Sigurdsson,Tom Davies,Wayne Rooney,Cenk Tosun,Dominic Calvert-Lewin,Matchweek 26,12,-12,42,31
130,0,3,Chelsea,Bournemouth,"<strong class=""matchTeamFormation"" data-team-id=""4"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""127"">3-4-3</strong>",Thibaut Courtois,César Azpilicueta,Andreas Christensen,Gary Cahill,Marcos Alonso,N'Golo Kanté,Tiémoué Bakayoko,Davide Zappacosta,Pedro,Eden Hazard,Ross Barkley,Willy Caballero,Antonio Rüdiger,Danny Drinkwater,Callum Hudson-Odoi,Ethan Ampadu,Victor Moses,Cesc Fàbregas,Asmir Begovic,Steve Cook,Nathan Aké,Simon Francis,Dan Gosling,Ryan Fraser,Charlie Daniels,Lewis Cook,Jordon Ibe,Junior Stanislas,Callum Wilson,Artur Boruc,Jack Simpson,Andrew Surman,Harry Arter,Marc Pugh,Lys Mousset,Joshua King,Matchweek 25,29,-11,50,25
131,2,1,Everton,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""7"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">4-2-3-1</strong>",Jordan Pickford,Séamus Coleman,Michael Keane,Phil Jagielka,Cuco Martina,Gylfi Sigurdsson,Wayne Rooney,Idrissa Gueye,Theo Walcott,Tom Davies,Oumar Niasse,Joel Robles,Jonjoe Kenny,Ashley Williams,Morgan Schneiderlin,Yannick Bolasie,Cenk Tosun,Dominic Calvert-Lewin,Kasper Schmeichel,Ben Chilwell,Harry Maguire,Daniel Amartey,Aleksandar Dragovic,Matty James,Shinji Okazaki,Wilfred Ndidi,Marc Albrighton,Demarai Gray,Jamie Vardy,Ben Hamer,Christian Fuchs,Yohan Benalouane,Adrien Silva,Iborra,Kelechi Iheanacho,Fousseni Diabaté,Matchweek 25,-13,4,28,34
132,1,1,Newcastle United,Burnley,"<strong class=""matchTeamFormation"" data-team-id=""23"">4-4-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-1-1</strong>",Karl Darlow,Ciaran Clark,DeAndre Yedlin,Jamaal Lascelles,Paul Dummett,Mikel Merino,Kenedy,Christian Atsu,Mohamed Diamé,Ayoze Pérez,Joselu,Freddie Woodman,Javier Manquillo,Matt Ritchie,Isaac Hayden,Jacob Murphy,Jonjo Shelvey,Dwight Gayle,Nick Pope,Phil Bardsley,Kevin Long,Ben Mee,Charlie Taylor,Ashley Westwood,Jóhann Gudmundsson,Jack Cork,Scott Arfield,Jeff Hendrick,Ashley Barnes,Anders Lindegaard,Matthew Lowton,Fredrik Ulvestad,Georges-Kévin Nkoudou,Aaron Lennon,Sam Vokes,Nahki Wells,Matchweek 25,-12,-2,23,34
133,1,1,Southampton,Brighton and Hove Albion,"<strong class=""matchTeamFormation"" data-team-id=""20"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""131"">4-4-1-1</strong>",Alex McCarthy,Jack Stephens,Ryan Bertrand,Cédric Soares,Wesley Hoedt,Dusan Tadic,Pierre-Emile Højbjerg,Oriol Romeu,James Ward-Prowse,Steven Davis,Shane Long,Fraser Forster,Maya Yoshida,Jérémy Pied,Sofiane Boufal,Mario Lemina,Manolo Gabbiadini,Guido Carrillo,Mathew Ryan,Lewis Dunk,Gaëtan Bong,Shane Duffy,Ezequiel Schelotto,Dale Stephens,Davy Pröpper,José Izquierdo,Solly March,Pascal Groß,Glenn Murray,Tim Krul,Connor Goldson,Liam Rosenior,Beram Kayal,Anthony Knockaert,Leonardo Ulloa,Sam Baldock,Matchweek 25,-11,-16,22,23
134,3,0,Manchester City,West Bromwich Albion,"<strong class=""matchTeamFormation"" data-team-id=""11"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""36"">4-4-1-1</strong>",Ederson,Nicolás Otamendi,Oleksandr Zinchenko,Aymeric Laporte,Kyle Walker,Fernandinho,David Silva,Kevin De Bruyne,Bernardo Silva,Sergio Agüero,Raheem Sterling,Claudio Bravo,Danilo,Tosin Adarabioyo,Vincent Kompany,Yaya Touré,Brahim Díaz,Ilkay Gündogan,Ben Foster,Craig Dawson,Gareth McAuley,Ahmed Hegazy,Allan Nyom,Claudio Yacob,Sam Field,Grzegorz Krychowiak,James McClean,Jay Rodríguez,Salomón Rondón,Boaz Myhill,Chris Brunt,Matt Phillips,Gareth Barry,Oliver Burke,Rekeem Harper,Daniel Sturridge,Matchweek 25,52,-12,65,20
135,0,0,Stoke City,Watford,"<strong class=""matchTeamFormation"" data-team-id=""42"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""33"">4-3-3</strong>",Jack Butland,Erik Pieters,Ryan Shawcross,Kurt Zouma,Moritz Bauer,Xherdan Shaqiri,Charlie Adam,Eric Choupo-Moting,Joe Allen,Darren Fletcher,Mame Diouf,Lee Grant,Geoff Cameron,Glen Johnson,Konstantinos Stafylidis,Ramadan Sobhi,Saido Berahino,Peter Crouch,Orestis Karnezis,Christian Kabasele,Sebastian Prödl,Adrian Mariappa,José Holebas,Étienne Capoue,Abdoulaye Doucouré,Tom Cleverley,Richarlison,Troy Deeney,Gerard Deulofeu,Daniel Bachmann,Marvin Zeegelaar,Daryl Janmaat,André Carrillo,Carl Stewart,Roberto Pereyra,Andre Gray,Matchweek 25,-25,-11,23,26
136,2,0,Tottenham Hotspur,Manchester United,"<strong class=""matchTeamFormation"" data-team-id=""21"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>",Hugo Lloris,Jan Vertonghen,Ben Davies,Davinson Sánchez,Kieran Trippier,Dele Alli,Christian Eriksen,Mousa Dembélé,Son Heung-Min,Eric Dier,Harry Kane,Michel Vorm,Danny Rose,Kyle Walker-Peters,Victor Wanyama,Moussa Sissoko,Érik Lamela,Fernando Llorente,David de Gea,Chris Smalling,Phil Jones,Ashley Young,Antonio Valencia,Alexis Sánchez,Jesse Lingard,Paul Pogba,Anthony Martial,Nemanja Matic,Romelu Lukaku,Sergio Romero,Marcos Rojo,Luke Shaw,Juan Mata,Marouane Fellaini,Ander Herrera,Marcus Rashford,Matchweek 25,25,33,45,53
137,3,1,Swansea City,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""45"">5-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">4-3-3</strong>",Lukasz Fabianski,Alfie Mawson,Mike van der Hoorn,Martin Olsson,Federico Fernández,Kyle Naughton,Sam Clucas,Nathan Dyer,Leroy Fer,Ki Sung-Yeung,Jordan Ayew,Kristoffer Nordfeldt,Kyle Bartley,Tom Carroll,Luciano Narsingh,Wayne Routledge,Wilfried Bony,Tammy Abraham,Petr Cech,Héctor Bellerín,Laurent Koscielny,Nacho Monreal,Shkodran Mustafi,Granit Xhaka,Aaron Ramsey,Mohamed Elneny,Alex Iwobi,Mesut Özil,Alexandre Lacazette,David Ospina,Calum Chambers,Sead Kolasinac,Henrikh Mkhitaryan,Ainsley Maitland-Niles,Eddie Nketiah,Olivier Giroud,Matchweek 25,-20,14,20,42
138,1,1,West Ham United,Crystal Palace,"<strong class=""matchTeamFormation"" data-team-id=""25"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""6"">4-4-2</strong>",Adrián,James Collins,Angelo Ogbonna,Declan Rice,Pablo Zabaleta,Mark Noble,Sam Byram,Aaron Cresswell,Chicharito,João Mário,Cheikhou Kouyaté,Joe Hart,Reece Oxford,José Fonte,Josh Cullen,Domingos Quina,Sead Haksabanovic,Toni Martínez,Wayne Hennessey,Patrick van Aanholt,Martin Kelly,James Tomkins,Timothy Fosu-Mensah,James McArthur,Luka Milivojevic,Andros Townsend,Bakary Sako,Wilfried Zaha,Christian Benteke,Julian Speroni,Joel Ward,Jairo Riedewald,Pape Souaré,Mamadou Sakho,Lee Chung-Yong,Yohan Cabaye,Matchweek 25,-12,-15,26,25
139,0,3,Huddersfield Town,Liverpool,"<strong class=""matchTeamFormation"" data-team-id=""159"">5-3-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>",Jonas Lössl,Christopher Schindler,Florent Hadërgjonaj,Terence Kongolo,Zanka,Chris Löwe,Aaron Mooy,Jonathan Hogg,Philip Billing,Steve Mounié,Laurent Depoitre,Joel Coleman,Tommy Smith,Michael Hefele,Alex Pritchard,Rajiv van La Parra,Tom Ince,Collin Quaner,Loris Karius,Dejan Lovren,Joe Gomez,Joël Matip,Andy Robertson,Jordan Henderson,Emre Can,James Milner,Mohamed Salah,Sadio Mané,Roberto Firmino,Simon Mignolet,Virgil van Dijk,Trent Alexander-Arnold,Alex Oxlade-Chamberlain,Georginio Wijnaldum,Danny Ings,Dominic Solanke,Matchweek 25,-22,25,24,47
140,1,0,Swansea City,Liverpool,"<strong class=""matchTeamFormation"" data-team-id=""45"">5-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""10"">4-2-3-1</strong>",Lukasz Fabianski,Kyle Naughton,Federico Fernández,Mike van der Hoorn,Martin Olsson,Alfie Mawson,Sam Clucas,Leroy Fer,Ki Sung-Yeung,Nathan Dyer,Jordan Ayew,Kristoffer Nordfeldt,Kyle Bartley,Tom Carroll,Luciano Narsingh,Roque Mesa,Wilfried Bony,Oliver McBurnie,Loris Karius,Virgil van Dijk,Joe Gomez,Joël Matip,Andy Robertson,Emre Can,Mohamed Salah,Georginio Wijnaldum,Sadio Mané,Alex Oxlade-Chamberlain,Roberto Firmino,Simon Mignolet,James Milner,Ragnar Klavan,Trent Alexander-Arnold,Adam Lallana,Danny Ings,Dominic Solanke,Matchweek 24,-21,26,17,47
141,1,1,Southampton,Tottenham Hotspur,"<strong class=""matchTeamFormation"" data-team-id=""20"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""21"">4-2-3-1</strong>",Alex McCarthy,Cédric Soares,Jack Stephens,Wesley Hoedt,Ryan Bertrand,James Ward-Prowse,Mario Lemina,Oriol Romeu,Dusan Tadic,Pierre-Emile Højbjerg,Manolo Gabbiadini,Fraser Forster,Jérémy Pied,Jan Bednarek,Sofiane Boufal,Nathan Redmond,Steven Davis,Michael Obafemi,Michel Vorm,Davinson Sánchez,Sèrge Aurier,Ben Davies,Jan Vertonghen,Moussa Sissoko,Dele Alli,Eric Dier,Son Heung-Min,Mousa Dembélé,Harry Kane,Paulo Gazzaniga,Juan Foyth,Kyle Walker-Peters,Kieran Trippier,Érik Lamela,Victor Wanyama,Fernando Llorente,Matchweek 24,-11,25,21,44
142,0,4,Brighton and Hove Albion,Chelsea,"<strong class=""matchTeamFormation"" data-team-id=""131"">5-3-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""4"">3-4-3</strong>",Mathew Ryan,Lewis Dunk,Markus Suttner,Shane Duffy,Ezequiel Schelotto,Connor Goldson,Dale Stephens,Pascal Groß,Davy Pröpper,Solly March,Tomer Hemed,Tim Krul,Liam Rosenior,Uwe Hünemeier,Beram Kayal,Sam Baldock,Glenn Murray,José Izquierdo,Willy Caballero,Andreas Christensen,Antonio Rüdiger,César Azpilicueta,Tiémoué Bakayoko,Victor Moses,Marcos Alonso,N'Golo Kanté,Michy Batshuayi,Willian,Eden Hazard,Eduardo,Davide Zappacosta,David Luiz,Ross Barkley,Ethan Ampadu,Charly Musonda,Dujon Sterling,Matchweek 24,-12,25,23,47
143,4,1,Arsenal,Crystal Palace,"<strong class=""matchTeamFormation"" data-team-id=""1"">4-1-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""6"">4-4-2</strong>",Petr Cech,Laurent Koscielny,Shkodran Mustafi,Héctor Bellerín,Nacho Monreal,Mohamed Elneny,Jack Wilshere,Alex Iwobi,Mesut Özil,Granit Xhaka,Alexandre Lacazette,David Ospina,Calum Chambers,Per Mertesacker,Sead Kolasinac,Ainsley Maitland-Niles,Reiss Nelson,Eddie Nketiah,Wayne Hennessey,Timothy Fosu-Mensah,James Tomkins,Patrick van Aanholt,Martin Kelly,Wilfried Zaha,Luka Milivojevic,James McArthur,Yohan Cabaye,Christian Benteke,Bakary Sako,Julian Speroni,Joel Ward,Jairo Riedewald,Pape Souaré,Damien Delaney,Andros Townsend,Lee Chung-Yong,Matchweek 24,11,-12,39,25
144,0,1,Burnley,Manchester United,"<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""12"">4-3-3</strong>",Nick Pope,James Tarkowski,Ben Mee,Charlie Taylor,Phil Bardsley,Jack Cork,Scott Arfield,Steven Defour,Jóhann Gudmundsson,Jeff Hendrick,Ashley Barnes,Anders Lindegaard,Kevin Long,Matthew Lowton,Georges-Kévin Nkoudou,Ashley Westwood,Sam Vokes,Nahki Wells,David de Gea,Antonio Valencia,Chris Smalling,Ashley Young,Phil Jones,Jesse Lingard,Nemanja Matic,Paul Pogba,Anthony Martial,Romelu Lukaku,Juan Mata,Sergio Romero,Marcos Rojo,Luke Shaw,Marouane Fellaini,Scott McTominay,Ander Herrera,Marcus Rashford,Matchweek 24,-1,32,34,50
145,1,1,Everton,West Bromwich Albion,"<strong class=""matchTeamFormation"" data-team-id=""7"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""36"">4-4-2</strong>",Jordan Pickford,Jonjoe Kenny,Cuco Martina,Ashley Williams,Mason Holgate,James McCarthy,Theo Walcott,Nikola Vlasic,Morgan Schneiderlin,Gylfi Sigurdsson,Cenk Tosun,Joel Robles,Idrissa Gueye,Phil Jagielka,Michael Keane,Yannick Bolasie,Oumar Niasse,Wayne Rooney,Ben Foster,Ahmed Hegazy,Kieran Gibbs,Craig Dawson,Jonny Evans,Matt Phillips,Chris Brunt,Grzegorz Krychowiak,Gareth Barry,Jay Rodríguez,Salomón Rondón,Boaz Myhill,Gareth McAuley,Allan Nyom,Sam Field,James McClean,Jake Livermore,Hal Robson-Kanu,Matchweek 24,-13,-12,27,19
146,2,0,Leicester City,Watford,"<strong class=""matchTeamFormation"" data-team-id=""26"">4-4-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""33"">4-2-3-1</strong>",Kasper Schmeichel,Ben Chilwell,Aleksandar Dragovic,Harry Maguire,Daniel Amartey,Wilfred Ndidi,Matty James,Marc Albrighton,Riyad Mahrez,Shinji Okazaki,Jamie Vardy,Ben Hamer,Christian Fuchs,Yohan Benalouane,Demarai Gray,Adrien Silva,Fousseni Diabaté,Kelechi Iheanacho,Orestis Karnezis,Daryl Janmaat,Marvin Zeegelaar,Christian Kabasele,Molla Wagué,André Carrillo,Ben Watson,Abdoulaye Doucouré,Roberto Pereyra,Richarlison,Troy Deeney,Daniel Bachmann,Sebastian Prödl,Adrian Mariappa,Étienne Capoue,Andre Gray,Jerome Sinclair,Stefano Okaka,Matchweek 24,2,-9,31,26
147,2,0,Stoke City,Huddersfield Town,"<strong class=""matchTeamFormation"" data-team-id=""42"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""159"">4-2-3-1</strong>",Jack Butland,Erik Pieters,Kurt Zouma,Ryan Shawcross,Moritz Bauer,Xherdan Shaqiri,Joe Allen,Darren Fletcher,Charlie Adam,Eric Choupo-Moting,Mame Diouf,Lee Grant,Geoff Cameron,Bruno Martins Indi,Thomas Edwards,Ramadan Sobhi,Stephen Ireland,Peter Crouch,Jonas Lössl,Florent Hadërgjonaj,Zanka,Scott Malone,Christopher Schindler,Tom Ince,Aaron Mooy,Alex Pritchard,Jonathan Hogg,Rajiv van La Parra,Steve Mounié,Joel Coleman,Terence Kongolo,Tommy Smith,Danny Williams,Abdelhamid Sabiri,Laurent Depoitre,Collin Quaner,Matchweek 24,-27,-20,20,24
148,1,1,West Ham United,Bournemouth,"<strong class=""matchTeamFormation"" data-team-id=""25"">3-5-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""127"">3-4-3</strong>",Adrián,Angelo Ogbonna,Aaron Cresswell,James Collins,Pedro Obiang,Pablo Zabaleta,Arthur Masuaku,Mark Noble,Cheikhou Kouyaté,Marko Arnautovic,Manuel Lanzini,Joe Hart,Sam Byram,Reece Burke,Josh Cullen,Declan Rice,Chicharito,Toni Martínez,Asmir Begovic,Nathan Aké,Simon Francis,Steve Cook,Adam Smith,Charlie Daniels,Dan Gosling,Lewis Cook,Jordon Ibe,Ryan Fraser,Callum Wilson,Artur Boruc,Jack Simpson,Andrew Surman,Junior Stanislas,Kyle Taylor,Joshua King,Lys Mousset,Matchweek 24,-12,-11,25,24
149,3,1,Manchester City,Newcastle United,"<strong class=""matchTeamFormation"" data-team-id=""11"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""23"">5-4-1</strong>",Ederson,John Stones,Nicolás Otamendi,Oleksandr Zinchenko,Kyle Walker,David Silva,Fernandinho,Kevin De Bruyne,Sergio Agüero,Leroy Sané,Raheem Sterling,Claudio Bravo,Eliaquim Mangala,Danilo,Tosin Adarabioyo,Ilkay Gündogan,Bernardo Silva,Brahim Díaz,Karl Darlow,Javier Manquillo,Ciaran Clark,Paul Dummett,Isaac Hayden,Jamaal Lascelles,Christian Atsu,Jonjo Shelvey,Mohamed Diamé,Jacob Murphy,Joselu,Robert Elliot,Massadio Haïdara,DeAndre Yedlin,Mikel Merino,Matt Ritchie,Ayoze Pérez,Dwight Gayle,Matchweek 24,50,-10,62,23
150,3,0,Manchester United,Stoke City,"<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""42"">4-2-3-1</strong>",David de Gea,Antonio Valencia,Phil Jones,Luke Shaw,Chris Smalling,Paul Pogba,Nemanja Matic,Jesse Lingard,Juan Mata,Anthony Martial,Romelu Lukaku,Joel Pereira,Marcos Rojo,Victor Lindelöf,Marouane Fellaini,Scott McTominay,Ander Herrera,Marcus Rashford,Jack Butland,Josh Tymon,Kurt Zouma,Bruno Martins Indi,Moritz Bauer,Xherdan Shaqiri,Darren Fletcher,Eric Choupo-Moting,Joe Allen,Stephen Ireland,Peter Crouch,Lee Grant,Kevin Wimmer,Thomas Edwards,Charlie Adam,Mame Diouf,Ramadan Sobhi,Ibrahim Afellay,Matchweek 23,29,-24,47,20
151,2,1,Bournemouth,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""127"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">3-4-2-1</strong>",Asmir Begovic,Steve Cook,Simon Francis,Nathan Aké,Adam Smith,Charlie Daniels,Lewis Cook,Dan Gosling,Ryan Fraser,Jordon Ibe,Callum Wilson,Artur Boruc,Jack Simpson,Marc Pugh,Andrew Surman,Harry Arter,Lys Mousset,Benik Afobe,Petr Cech,Calum Chambers,Shkodran Mustafi,Rob Holding,Jack Wilshere,Héctor Bellerín,Ainsley Maitland-Niles,Granit Xhaka,Danny Welbeck,Alexandre Lacazette,Alex Iwobi,David Ospina,Per Mertesacker,Sead Kolasinac,Aaron Ramsey,Mohamed Elneny,Theo Walcott,Eddie Nketiah,Matchweek 23,-12,12,21,39
152,4,3,Liverpool,Manchester City,"<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""11"">4-3-3</strong>",Loris Karius,Andy Robertson,Joël Matip,Dejan Lovren,Joe Gomez,Georginio Wijnaldum,Emre Can,Alex Oxlade-Chamberlain,Sadio Mané,Mohamed Salah,Roberto Firmino,Simon Mignolet,James Milner,Ragnar Klavan,Trent Alexander-Arnold,Adam Lallana,Dominic Solanke,Danny Ings,Ederson,Kyle Walker,Fabian Delph,John Stones,Nicolás Otamendi,Ilkay Gündogan,Kevin De Bruyne,Fernandinho,Sergio Agüero,Raheem Sterling,Leroy Sané,Claudio Bravo,Danilo,Eliaquim Mangala,Brahim Díaz,David Silva,Oleksandr Zinchenko,Bernardo Silva,Matchweek 23,25,51,44,62
153,0,0,Chelsea,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""4"">3-5-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">4-4-1-1</strong>",Thibaut Courtois,Antonio Rüdiger,Gary Cahill,César Azpilicueta,Cesc Fàbregas,Victor Moses,Tiémoué Bakayoko,Marcos Alonso,N'Golo Kanté,Eden Hazard,Álvaro Morata,Willy Caballero,Davide Zappacosta,David Luiz,Andreas Christensen,Willian,Pedro,Michy Batshuayi,Kasper Schmeichel,Harry Maguire,Daniel Amartey,Ben Chilwell,Aleksandar Dragovic,Wilfred Ndidi,Marc Albrighton,Riyad Mahrez,Matty James,Shinji Okazaki,Jamie Vardy,Ben Hamer,Yohan Benalouane,Christian Fuchs,Iborra,Demarai Gray,Islam Slimani,Kelechi Iheanacho,Matchweek 23,25,2,46,30
154,1,0,Crystal Palace,Burnley,"<strong class=""matchTeamFormation"" data-team-id=""6"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""43"">4-2-3-1</strong>",Wayne Hennessey,Patrick van Aanholt,Timothy Fosu-Mensah,Martin Kelly,James Tomkins,James McArthur,Wilfried Zaha,Luka Milivojevic,Jairo Riedewald,Christian Benteke,Bakary Sako,Julian Speroni,Damien Delaney,Pape Souaré,Lee Chung-Yong,Yohan Cabaye,Sullay Kaikai,Aaron Wan-Bissaka,Nick Pope,Phil Bardsley,Ben Mee,Charlie Taylor,James Tarkowski,Jóhann Gudmundsson,Jeff Hendrick,Steven Defour,Ashley Barnes,Jack Cork,Sam Vokes,Anders Lindegaard,Matthew Lowton,Kevin Long,Ashley Westwood,Georges-Kévin Nkoudou,Nahki Wells,Jonathan Walters,Matchweek 23,-13,0,22,34
155,1,4,Huddersfield Town,West Ham United,"<strong class=""matchTeamFormation"" data-team-id=""159"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""25"">3-5-1-1</strong>",Jonas Lössl,Tommy Smith,Zanka,Scott Malone,Christopher Schindler,Aaron Mooy,Jonathan Hogg,Tom Ince,Rajiv van La Parra,Joe Lolley,Laurent Depoitre,Joel Coleman,Michael Hefele,Terence Kongolo,Danny Williams,Abdelhamid Sabiri,Alex Pritchard,Steve Mounié,Adrián,James Collins,Angelo Ogbonna,Aaron Cresswell,Cheikhou Kouyaté,Mark Noble,Arthur Masuaku,Pedro Obiang,Pablo Zabaleta,Manuel Lanzini,Marko Arnautovic,Joe Hart,Reece Burke,Josh Cullen,Declan Rice,André Ayew,Chicharito,,Matchweek 23,-17,-15,24,22
